,aljazeera,alternet,americanconservative,ap,atlantic,bbc,breitbart,businessinsider,buzzfeed,cbs,cnn,commondreams,conversation,counterpunch,dailycaller,dailykos,dailymail,dailywire,economist,eff,federalist,fox,guardian,huffingtonpost,infowars,intercept,lewrockwell,mintpress,nationalreview,nbc,npr,nypost,nytimes,pjmedia,rawstory,redstate,rt,slate,spectator,techcrunch,time,usatoday,verge,vice,vox,wapo,wsj
nytimes,73.03964837178513,71.21376809641096,74.44195385954613,60.85331466136734,60.85331466136734,74.44195385954613,71.21376809641096,73.03964837178513,66.87419218797906,66.38691194013475,76.08677071410108,77.558876527862,71.15686957948056,63.6925286807497,76.37786122655112,73.42880096754442,64.3658430728286,73.9092453993704,77.81985719587689,74.47776937318946,72.27391334800917,77.02834844486553,73.14583943388338,74.07370177148975,64.39850312025311,59.416345361860245,68.55518421341694,69.90935762927974,67.49837992565708,72.23308233594587,64.82851493779043,65.98939121456311,,61.123533563828715,69.2441837077204,65.81583956147352,70.23093495428911,65.30238411944153,72.42700650407869,66.82342623831425,60.46777058100608,73.72748968292709,61.960485902856945,65.41813342605067,64.5336934578253,63.839935605496876,63.53083302565621
pjmedia,81.20952303180015,68.24521198747068,60.85331466136734,82.19292139198909,82.19292139198909,60.85331466136734,68.24521198747068,81.20952303180015,72.96867932201401,79.28087978583424,67.46650462141544,71.55944886416677,72.96140338018351,73.73952319149197,68.03284252496329,72.26278753164894,64.6034925661759,69.87041099259382,64.84869092866533,76.87140309168083,73.65058975505858,74.69007175928917,71.03367276192255,76.90889524871015,66.5612046782271,59.33653205102844,68.61224310690567,83.11760518026354,68.30222275598386,69.16702698999437,72.8649043190626,67.11762235385041,61.123533563828715,,56.5389506639166,57.78635682045221,60.04642772464661,65.3916583020754,70.6778087629881,63.33917141806862,57.829918752595134,67.13470539858673,67.8212244718247,59.00671914593858,59.251319381321785,66.44157619125764,63.88919055211871
rawstory,74.36170240367159,74.44195385954613,82.19292139198909,73.21252893804693,73.21252893804693,82.19292139198909,74.44195385954613,74.36170240367159,63.59540591208144,67.82453220648138,75.26068237012093,69.45671790406438,71.99079567118969,70.33073829219857,67.4829679122442,68.93139372013681,66.99694288504458,71.14060578160324,67.98455389682138,68.67332661549166,66.69585974268237,80.75142635972279,78.0829627990135,79.77080466645681,70.2704111334663,62.09599966473489,67.86894119549653,63.69018617709909,65.75259650649399,75.20372303371663,76.09396654327388,61.103100015985234,69.2441837077204,56.5389506639166,,70.92603861084457,71.68126085266975,55.01223492294876,69.01882366971917,69.01163109052256,72.62215928485641,65.4328014817475,66.2570148358988,62.53729386661293,64.37995058626275,59.87189536596846,59.667220370789394
redstate,71.21376809641096,60.85331466136734,73.21252893804693,77.19555209368139,77.19555209368139,73.21252893804693,60.85331466136734,71.21376809641096,75.28229833820215,66.38930135951102,68.71958664946273,76.57788015345625,57.78741604169546,73.19575781698533,73.88413774511268,69.2612683249532,66.68536805081145,65.62187129851208,68.03289975730132,66.94727386590944,73.32787939329705,76.3359544590422,73.08246705608865,73.62852577728401,72.00241775384191,62.176978501339995,75.96274665554805,71.13599883499514,72.16223815317655,77.85863446041921,73.30392834800696,64.26006031666907,65.81583956147352,57.78635682045221,70.92603861084457,,60.13248928813438,73.9243295962743,75.69594118226792,53.29215591613885,58.695805332924756,61.98736485729819,69.97937102973289,67.2985972832778,66.2587227518344,61.25270384118886,57.155254703376315
rt,68.24521198747068,82.19292139198909,77.19555209368139,62.70597148925603,62.70597148925603,77.19555209368139,82.19292139198909,68.24521198747068,73.03964837178513,70.73242849419479,68.80528302316816,78.33388665979236,72.2320845109884,70.44071212763812,70.12773154294962,79.46679932605598,63.089130159823135,71.87550285767803,71.26844343083879,71.6179697981149,77.47882162489424,80.18167403828981,71.42267885263759,69.80724361427488,75.78084795262798,61.925606743695006,67.00557358191539,76.44862347838796,64.76195694194587,68.98123363302872,66.32103783120226,67.39405066459369,70.23093495428911,60.04642772464661,71.68126085266975,60.13248928813438,,71.19639414606122,67.71011502032897,68.63160585893617,73.63206389343766,57.336954811329186,69.1176495615338,73.46998654109188,71.60323556408107,65.42296170690392,74.90122780957591
slate,74.44195385954613,73.21252893804693,62.70597148925603,67.76127409640613,67.76127409640613,62.70597148925603,73.21252893804693,74.44195385954613,81.20952303180015,66.87419218797906,76.27084547620436,73.3969478892529,65.4586570551021,69.05307872244772,71.65992800555978,68.98147528490631,68.14503444765194,76.20821344025033,77.48669547775134,71.63230195750627,71.6319137731349,65.36319397209111,73.983638208196,72.15125171330087,68.02005720210636,61.06212741952148,67.75970434172788,71.21257246268713,67.24547056661932,72.56350315119984,71.7083772297819,71.65632722334348,65.30238411944153,65.3916583020754,55.01223492294876,73.9243295962743,71.19639414606122,,73.11114710725607,69.8522120513166,69.35873288788503,81.61653219549659,80.04566866703809,60.008506754994116,63.67965681342733,66.21107358746872,65.51379315983297
spectator,60.85331466136734,77.19555209368139,67.76127409640613,82.6235159358604,82.6235159358604,67.76127409640613,77.19555209368139,60.85331466136734,74.36170240367159,72.96867932201401,66.38691194013475,62.960191599937865,69.40203613476241,72.31590404133131,74.0607187216317,71.09941876666232,74.66204697910834,73.65377422310043,67.05345913999705,75.72009338565736,70.83235633928923,74.1301513643693,68.06400075474998,67.27437279438597,74.65814819465486,55.934116519744826,69.29215625277072,70.13832149868635,67.20594475724326,70.99967113464814,66.73582093969475,67.26075723560625,72.42700650407869,70.6778087629881,69.01882366971917,75.69594118226792,67.71011502032897,73.11114710725607,,62.9281040844679,61.122641329104276,71.39490165502913,66.44328004807332,65.27859067272259,69.87676953963175,61.48395801234494,61.27923899939927
techcrunch,82.19292139198909,62.70597148925603,82.6235159358604,73.68543804245063,73.68543804245063,82.6235159358604,62.70597148925603,82.19292139198909,71.21376809641096,63.59540591208144,79.28087978583424,76.08677071410108,69.66073120171427,68.98142475877395,67.94614179318322,73.78849752179934,66.77550275866544,69.99455398067876,67.9007472422246,73.51472995383821,75.31455970945818,72.05391916589092,78.09531733951538,74.09320663943197,74.38284418074468,61.78117743697491,71.73603375305304,69.3205637899701,67.37181850870064,73.0117258700556,77.6531449598747,67.16553163752361,66.82342623831425,63.33917141806862,69.01163109052256,53.29215591613885,68.63160585893617,69.8522120513166,62.9281040844679,,68.68348134065438,64.45780887605565,76.31100115160353,70.4586972454176,73.70020048145976,75.33864359268247,77.35751798185937
time,72.94061878667185,66.42099230779021,72.41634095841263,64.376182966371,64.376182966371,72.41634095841263,66.42099230779021,72.94061878667185,67.32318730137938,75.23908962849636,67.16453070948187,66.22242803653143,77.79040277893223,75.37256580492802,67.80868140167983,67.4786521203703,62.06228161876519,66.52888797526786,70.79884119298868,75.71893434157039,77.65631244923135,72.47787377768964,59.4324832494449,72.85993900929581,75.49733386971869,71.53495840848429,71.42031115025922,71.92584333646074,68.53433154339939,73.75075514736837,61.34199487659045,67.86543395345691,60.46777058100608,57.829918752595134,72.62215928485641,58.695805332924756,73.63206389343766,69.35873288788503,61.122641329104276,68.68348134065438,,56.08036575643132,62.62577096733848,55.05119128447096,67.09897882210325,68.22781497892765,62.75355920861223
usatoday,75.97530011632928,81.59513159543347,64.376182966371,70.02202320328605,70.02202320328605,64.376182966371,81.59513159543347,75.97530011632928,73.66986822446422,72.78951490805174,65.61889748966763,76.30373086408179,69.37171416141037,70.19666722214,69.65126600848133,70.90622638420572,73.92812966867483,72.96705284241278,63.63715593585406,73.60946598648943,74.27054913204701,69.32363255753172,64.51298032506945,70.3111986786503,75.78287122942864,65.26208614039237,69.42054071137478,74.22932540367115,69.31362381696226,67.75596206358412,66.55429444101054,70.44212321079988,73.72748968292709,67.13470539858673,65.4328014817475,61.98736485729819,57.336954811329186,81.61653219549659,71.39490165502913,64.45780887605565,56.08036575643132,,66.56046078365353,69.90908244196059,70.67640705689404,66.0807132503996,63.34144887594299
verge,61.625864611050865,72.41634095841263,70.02202320328605,64.79103727913224,64.79103727913224,70.02202320328605,72.41634095841263,61.625864611050865,59.63069571947843,81.02260170925341,70.50252713428291,67.55925242775956,69.12868496029631,70.88151133250531,61.654746261196244,73.02991671380066,70.21019546138041,71.89961670192588,68.88990394574155,72.72206590334937,75.17460149257278,68.24912875356685,73.56002545664401,69.31198111046206,75.25804118241467,59.19754524768091,49.93939589297921,71.34549824079166,72.26218461774357,70.28007492142092,67.23946413887089,63.59489351505873,61.960485902856945,67.8212244718247,66.2570148358988,69.97937102973289,69.1176495615338,80.04566866703809,66.44328004807332,76.31100115160353,62.62577096733848,66.56046078365353,,62.0124570567411,63.61267610432535,56.03280252425322,60.434724290643
vice,66.42099230779021,64.376182966371,64.79103727913224,70.72162171375874,70.72162171375874,64.79103727913224,64.376182966371,66.42099230779021,80.82314611444978,74.04003291936978,66.11471767121415,68.3634559277235,76.8054488741494,71.09474147474984,72.72628650007395,74.5607736285935,73.8032220979177,69.28243133289453,67.03853141339057,63.54284097459877,77.06465770875226,74.4808792371101,66.40741155241443,75.79220249459031,71.78779356744721,66.18284115703116,59.416030093427985,72.53088196794593,76.59564396415584,67.9112897034795,68.86514625320271,64.77085228412092,65.41813342605067,59.00671914593858,62.53729386661293,67.2985972832778,73.46998654109188,60.008506754994116,65.27859067272259,70.4586972454176,55.05119128447096,69.90908244196059,62.0124570567411,,69.70774766818633,64.03190267102492,64.56035207205717
vox,82.25976866301582,70.42243343986728,71.18033182621268,63.18669888621915,63.18669888621915,71.18033182621268,70.42243343986728,82.25976866301582,75.07395911636141,72.48460641046792,70.40117913352275,75.63358820863948,76.01627884345685,55.42704817668414,71.067280866064,66.58786641242554,71.04342780038291,79.40434504108723,67.15640057695596,76.7136541444412,70.215458664788,72.12181106309127,69.00742211663562,65.23875998994939,71.05996598676197,70.73204851911781,57.05697893402615,57.69735325259976,69.57692862523979,69.74055195202945,65.44590584664492,69.43556476152956,64.5336934578253,59.251319381321785,64.37995058626275,66.2587227518344,71.60323556408107,63.67965681342733,69.87676953963175,73.70020048145976,67.09897882210325,70.67640705689404,63.61267610432535,69.70774766818633,,65.37500299701647,74.33218629077766
wapo,72.09639180781619,65.97330906044347,64.34147672530088,59.16805213962499,59.16805213962499,64.34147672530088,65.97330906044347,72.09639180781619,75.101307956963,66.55273901421675,57.57495748157962,65.14554234240768,75.23483085177351,69.19595778474572,75.68265136073524,66.42088701332092,75.6218393579432,64.34102864002031,73.64499674390666,75.44606317009763,71.78859241851693,70.82545507907105,68.54279223926814,69.5453827807765,76.55471153366675,60.981209621357735,61.39798506448903,67.72136741440463,77.0369688191176,74.78248456273397,68.5769786846723,64.45037511211662,63.839935605496876,66.44157619125764,59.87189536596846,61.25270384118886,65.42296170690392,66.21107358746872,61.48395801234494,75.33864359268247,68.22781497892765,66.0807132503996,56.03280252425322,64.03190267102492,65.37500299701647,,72.09618272770295
wsj,61.2465119889293,72.89017657583557,59.57729687437858,60.26658066850044,60.26658066850044,59.57729687437858,72.89017657583557,61.2465119889293,61.0532619807737,74.7161284876857,69.3840050544035,77.57763722139835,56.591767249361325,66.7064981982884,71.83333679463503,75.41391721816926,69.81302136342633,63.203513492052906,73.74497438649064,71.29414691149859,67.65048142921569,77.5733528864533,65.1564975277001,65.63204787276591,66.73280152513412,60.67173849253364,58.14124341195712,69.61805778080354,80.49730499778447,66.45295636287065,75.65850961003248,66.39300374915582,63.53083302565621,63.88919055211871,59.667220370789394,57.155254703376315,74.90122780957591,65.51379315983297,61.27923899939927,77.35751798185937,62.75355920861223,63.34144887594299,60.434724290643,64.56035207205717,74.33218629077766,72.09618272770295,
