,aljazeera,alternet,americanconservative,americanthinker,antiwar,ap,atlantic,axios,breitbart,businessinsider,buzzfeed,canary,cbs,cnbc,cnn,commondreams,consortium,conversation,counterpunch,dailycaller,dailykos,dailymail,dailywire,economist,factcheck,federalist,fivethirtyeight,fox,freebeacon,globalresearch,grayzone,guardian,huffingtonpost,independent,infowars,intercept,jacobinmag,koreaherald,lewrockwell,mintpress,motherjones,msnbc,nationalreview,nbc,neweasternoutlook,newsbud,newyorker,npr,nypost,nytimes,observerny,offguardian,opednews,peoplesdaily,pjmedia,propublica,psychologytoday,rawstory,redstate,reuters,reveal,rt,science,scientificamerican,shadowproof,slate,snopes,socialistalternative,socialistproject,spectator,strategicculture,techcrunch,time,townhall,truthdig,usatoday,verge,veteranstoday,vice,voltairenetwork,vox,wapo,wsj
nationalreview,10.44030650891055,3.0,11.180339887498949,8.48528137423857,8.48528137423857,11.180339887498949,3.0,10.44030650891055,13.0,6.708203932499369,6.708203932499369,3.0,14.317821063276353,18.05547008526779,8.94427190999916,7.280109889280518,13.19090595827292,12.36931687685298,5.656854249492381,10.295630140987,7.211102550927978,9.273618495495704,4.123105625617661,11.916375287812984,12.206555615733702,15.84297951775486,10.862780491200215,7.280109889280518,5.385164807134504,8.54400374531753,14.352700094407323,10.44030650891055,20.46948949045872,4.242640687119285,8.660254037844387,10.295630140987,15.033296378372908,5.0,6.48074069840786,7.211102550927978,15.165750888103101,7.483314773547883,,10.198039027185569,5.0,6.708203932499369,17.74823934929885,10.295630140987,18.627936010197157,11.704699910719626,17.74823934929885,6.708203932499369,7.211102550927978,13.0,17.97220075561143,11.045361017187261,3.1622776601683795,10.198039027185569,13.638181696985855,10.0,3.0,11.661903789690601,4.0,11.224972160321824,7.810249675906654,16.431676725154983,6.708203932499369,4.0,12.0,4.47213595499958,15.297058540778355,3.0,5.656854249492381,17.804493814764857,11.224972160321824,16.30950643030009,9.16515138991168,10.198039027185569,8.717797887081348,6.4031242374328485,7.483314773547883,15.362291495737216,5.830951894845301
nbc,6.708203932499369,13.892443989449804,8.48528137423857,14.45683229480096,14.45683229480096,8.48528137423857,13.892443989449804,6.708203932499369,5.0,16.61324772583615,19.1049731745428,11.661903789690601,3.0,16.15549442140351,7.810249675906654,15.165750888103101,7.3484692283495345,9.273618495495704,13.856406460551018,4.123105625617661,14.035668847618199,6.0,6.324555320336759,9.433981132056603,7.874007874011811,8.54400374531753,8.306623862918075,15.165750888103101,19.748417658131498,9.0,15.066519173319364,13.92838827718412,11.357816691600547,13.892443989449804,8.06225774829855,4.0,8.660254037844387,10.295630140987,15.427248620541512,14.352700094407323,2.23606797749979,15.362291495737216,10.198039027185569,,8.246211251235321,2.23606797749979,8.0,12.806248474865697,8.831760866327848,9.219544457292887,9.273618495495704,0.0,8.831760866327848,8.602325267042627,5.0,1.4142135623730951,11.40175425099138,7.681145747868608,12.206555615733702,6.082762530298219,7.681145747868608,4.123105625617661,13.038404810405298,2.23606797749979,13.601470508735444,10.344080432788601,5.0990195135927845,6.557438524302,8.602325267042627,8.06225774829855,8.54400374531753,9.0,10.344080432788601,13.038404810405298,7.0,14.560219778561036,12.206555615733702,10.44030650891055,20.46948949045872,19.0,3.0,3.605551275463989,10.198039027185569
neweasternoutlook,10.0,11.180339887498949,14.45683229480096,5.0,5.0,14.45683229480096,11.180339887498949,10.0,5.0,5.0,17.74823934929885,3.0,7.211102550927978,10.44030650891055,11.575836902790225,9.797958971132712,13.341664064126334,7.681145747868608,8.246211251235321,6.48074069840786,13.45362404707371,16.15549442140351,10.198039027185569,17.146428199482248,12.727922061357855,14.247806848775006,13.601470508735444,6.082762530298219,12.449899597988733,10.344080432788601,9.1104335791443,3.605551275463989,10.488088481701515,3.605551275463989,7.615773105863909,9.273618495495704,5.385164807134504,16.30950643030009,12.68857754044952,15.748015748023622,11.575836902790225,5.830951894845301,5.0,8.246211251235321,,11.661903789690601,10.770329614269007,5.0,10.198039027185569,15.620499351813308,7.0710678118654755,11.704699910719626,8.602325267042627,2.8284271247461903,7.0710678118654755,11.40175425099138,7.280109889280518,1.4142135623730951,10.488088481701515,9.1104335791443,15.0,8.54400374531753,7.14142842854285,6.708203932499369,15.811388300841896,3.0,16.401219466856727,11.789826122551595,7.0710678118654755,5.196152422706632,11.40175425099138,10.816653826391969,9.643650760992955,11.180339887498949,9.9498743710662,15.811388300841896,9.219544457292887,15.362291495737216,11.704699910719626,4.898979485566356,7.0710678118654755,14.352700094407323,8.717797887081348
newsbud,3.0,8.48528137423857,5.0,15.84297951775486,15.84297951775486,5.0,8.48528137423857,3.0,3.0,11.0,15.165750888103101,18.466185312619388,20.346989949375804,6.708203932499369,7.280109889280518,4.47213595499958,7.483314773547883,9.643650760992955,18.384776310850235,9.848857801796104,1.0,8.12403840463596,10.0,5.0,2.8284271247461903,19.949937343260004,7.280109889280518,12.449899597988733,14.352700094407323,13.038404810405298,16.583123951777,7.0710678118654755,4.123105625617661,13.076696830622021,7.280109889280518,2.0,8.06225774829855,9.1104335791443,7.874007874011811,15.556349186104045,7.0710678118654755,13.152946437965905,6.708203932499369,2.23606797749979,11.661903789690601,,15.427248620541512,4.242640687119285,5.830951894845301,6.4031242374328485,7.615773105863909,4.242640687119285,16.431676725154983,3.605551275463989,14.352700094407323,8.602325267042627,16.431676725154983,0.0,7.0,10.0,17.378147196982766,9.433981132056603,5.0,4.123105625617661,14.177446878757825,5.0,6.0,9.848857801796104,6.082762530298219,10.816653826391969,8.0,13.74772708486752,0.0,3.605551275463989,10.816653826391969,8.06225774829855,15.7797338380595,6.0,7.280109889280518,15.165750888103101,2.8284271247461903,14.317821063276353,4.898979485566356
newyorker,13.892443989449804,14.45683229480096,15.84297951775486,17.349351572897472,17.349351572897472,15.84297951775486,14.45683229480096,13.892443989449804,10.44030650891055,22.38302928559939,13.0,10.0,3.0,13.892443989449804,2.0,13.638181696985855,17.916472867168917,8.0,1.0,8.48528137423857,12.36931687685298,17.291616465790582,14.89966442575134,4.242640687119285,7.54983443527075,10.344080432788601,7.280109889280518,7.3484692283495345,7.0,7.0,12.041594578792296,12.083045973594572,16.431676725154983,11.40175425099138,8.54400374531753,11.180339887498949,10.344080432788601,3.605551275463989,8.366600265340756,17.05872210923198,15.165750888103101,10.677078252031311,17.74823934929885,8.0,10.770329614269007,15.427248620541512,,17.05872210923198,12.68857754044952,5.0,3.605551275463989,4.47213595499958,3.0,10.44030650891055,11.090536506409418,9.486832980505138,13.076696830622021,5.0,11.090536506409418,7.0,0.0,6.082762530298219,12.449899597988733,7.3484692283495345,8.602325267042627,7.211102550927978,7.3484692283495345,5.656854249492381,9.219544457292887,4.47213595499958,10.0,9.055385138137417,1.0,9.899494936611665,7.0,4.47213595499958,8.246211251235321,4.0,10.099504938362077,9.219544457292887,2.0,15.394804318340652,11.40175425099138
npr,11.180339887498949,5.0,17.349351572897472,6.708203932499369,6.708203932499369,17.349351572897472,5.0,11.180339887498949,6.708203932499369,13.0,3.605551275463989,11.40175425099138,3.0,6.708203932499369,17.11724276862369,5.0,11.575836902790225,5.385164807134504,8.94427190999916,8.48528137423857,10.0,10.44030650891055,10.04987562112089,12.727922061357855,7.483314773547883,20.663978319771825,5.385164807134504,8.602325267042627,10.0,14.560219778561036,19.339079605813716,11.40175425099138,15.066519173319364,17.74823934929885,9.539392014169456,4.0,7.280109889280518,7.280109889280518,9.539392014169456,14.491376746189438,4.0,4.898979485566356,10.295630140987,12.806248474865697,5.0,4.242640687119285,17.05872210923198,,10.0,20.248456731316587,20.149441679609886,4.242640687119285,5.830951894845301,11.180339887498949,7.615773105863909,4.242640687119285,19.748417658131498,9.219544457292887,19.339079605813716,13.038404810405298,19.748417658131498,6.0,9.219544457292887,14.422205101855956,19.949937343260004,12.206555615733702,1.0,10.04987562112089,16.15549442140351,10.44030650891055,0.0,13.45362404707371,1.0,12.36931687685298,10.0,17.916472867168917,6.0,5.0,13.30413469565007,7.280109889280518,17.578395831246947,0.0,8.06225774829855
nypost,8.48528137423857,15.84297951775486,6.708203932499369,8.54400374531753,8.54400374531753,6.708203932499369,15.84297951775486,8.48528137423857,10.0,5.0,6.708203932499369,16.1245154965971,3.0,7.810249675906654,17.578395831246947,4.0,11.789826122551595,8.306623862918075,18.24828759089466,8.246211251235321,17.916472867168917,6.0,8.48528137423857,7.0710678118654755,9.433981132056603,9.433981132056603,14.422205101855956,7.211102550927978,17.378147196982766,16.431676725154983,14.798648586948742,17.4928556845359,9.1104335791443,4.242640687119285,3.1622776601683795,11.661903789690601,5.830951894845301,12.12435565298214,19.313207915827967,15.362291495737216,8.06225774829855,5.830951894845301,18.627936010197157,8.831760866327848,10.198039027185569,5.830951894845301,12.68857754044952,10.0,,7.483314773547883,9.899494936611665,19.131126469708992,15.362291495737216,4.0,2.0,7.280109889280518,0.0,10.0,13.19090595827292,10.816653826391969,15.684387141358123,8.0,13.19090595827292,7.615773105863909,3.0,9.055385138137417,13.92838827718412,8.660254037844387,7.280109889280518,9.219544457292887,8.660254037844387,8.06225774829855,7.615773105863909,7.280109889280518,8.54400374531753,9.539392014169456,3.1622776601683795,12.449899597988733,7.615773105863909,4.123105625617661,9.433981132056603,1.0,11.090536506409418
nytimes,14.45683229480096,17.349351572897472,8.54400374531753,8.94427190999916,8.94427190999916,8.54400374531753,17.349351572897472,14.45683229480096,3.0,5.0,16.61324772583615,6.708203932499369,3.0,7.211102550927978,10.677078252031311,15.652475842498529,3.605551275463989,4.123105625617661,9.219544457292887,8.831760866327848,6.0,10.770329614269007,14.177446878757825,17.146428199482248,8.602325267042627,11.916375287812984,2.23606797749979,7.3484692283495345,9.433981132056603,11.090536506409418,9.695359714832659,9.219544457292887,13.96424004376894,6.082762530298219,12.449899597988733,9.899494936611665,8.06225774829855,7.0,12.206555615733702,11.532562594670797,8.246211251235321,11.575836902790225,11.704699910719626,9.219544457292887,15.620499351813308,6.4031242374328485,5.0,20.248456731316587,7.483314773547883,,6.708203932499369,15.362291495737216,7.615773105863909,18.05547008526779,19.390719429665317,6.0,8.0,10.63014581273465,10.0,0.0,20.346989949375804,6.082762530298219,18.05547008526779,12.806248474865697,20.346989949375804,4.242640687119285,10.44030650891055,14.212670403551895,20.83266665599966,12.449899597988733,3.605551275463989,8.06225774829855,17.74823934929885,9.219544457292887,4.242640687119285,13.892443989449804,3.605551275463989,13.076696830622021,11.40175425099138,17.74823934929885,4.242640687119285,6.082762530298219,13.74772708486752
observerny,5.0,6.708203932499369,8.94427190999916,10.44030650891055,10.44030650891055,8.94427190999916,6.708203932499369,5.0,13.892443989449804,3.0,5.0,19.1049731745428,3.0,13.92838827718412,13.379088160259652,10.0,10.816653826391969,9.433981132056603,9.797958971132712,13.45362404707371,5.0,10.295630140987,11.224972160321824,1.0,1.4142135623730951,6.4031242374328485,15.0,5.656854249492381,5.0,7.874007874011811,8.831760866327848,10.295630140987,5.385164807134504,13.74772708486752,7.615773105863909,5.0,6.708203932499369,4.242640687119285,11.445523142259598,19.4164878389476,16.673332000533065,5.385164807134504,17.74823934929885,9.273618495495704,7.0710678118654755,7.615773105863909,3.605551275463989,20.149441679609886,9.899494936611665,6.708203932499369,,7.0710678118654755,10.44030650891055,11.224972160321824,0.0,13.038404810405298,12.884098726725126,7.615773105863909,8.602325267042627,5.0,9.899494936611665,7.615773105863909,15.165750888103101,2.23606797749979,11.575836902790225,7.0710678118654755,15.165750888103101,4.0,8.06225774829855,8.246211251235321,16.673332000533065,9.433981132056603,9.0,1.0,14.177446878757825,3.0,10.0,9.0,10.04987562112089,11.532562594670797,8.94427190999916,11.874342087037917,4.0
offguardian,15.84297951775486,8.54400374531753,10.44030650891055,3.0,3.0,10.44030650891055,8.54400374531753,15.84297951775486,11.180339887498949,10.44030650891055,11.0,17.74823934929885,11.661903789690601,14.317821063276353,8.06225774829855,7.0710678118654755,8.06225774829855,10.0,10.816653826391969,6.324555320336759,13.30413469565007,6.4031242374328485,16.15549442140351,7.615773105863909,9.273618495495704,17.378147196982766,11.0,9.219544457292887,4.123105625617661,4.47213595499958,8.602325267042627,15.0,19.748417658131498,10.04987562112089,4.123105625617661,8.12403840463596,9.539392014169456,9.219544457292887,11.0,13.076696830622021,9.433981132056603,4.69041575982343,6.708203932499369,0.0,11.704699910719626,4.242640687119285,4.47213595499958,4.242640687119285,19.131126469708992,15.362291495737216,7.0710678118654755,,9.486832980505138,7.0710678118654755,10.44030650891055,11.224972160321824,0.0,13.038404810405298,12.884098726725126,7.615773105863909,8.602325267042627,5.0,9.899494936611665,7.615773105863909,15.165750888103101,2.23606797749979,11.575836902790225,7.0710678118654755,15.165750888103101,4.0,8.06225774829855,8.246211251235321,16.673332000533065,9.433981132056603,9.0,1.0,14.177446878757825,3.0,10.0,9.0,10.04987562112089,11.532562594670797,8.94427190999916
opednews,17.349351572897472,8.94427190999916,3.0,19.05255888325765,19.05255888325765,3.0,8.94427190999916,17.349351572897472,8.48528137423857,6.708203932499369,22.38302928559939,15.165750888103101,3.0,3.0,18.05547008526779,13.30413469565007,15.7797338380595,2.23606797749979,9.695359714832659,15.264337522473747,7.280109889280518,9.486832980505138,5.477225575051661,17.46424919657298,8.0,15.84297951775486,6.0,4.47213595499958,14.177446878757825,9.643650760992955,5.0,9.273618495495704,12.449899597988733,19.05255888325765,9.433981132056603,6.4031242374328485,4.242640687119285,5.0,20.149441679609886,19.4164878389476,9.0,7.874007874011811,7.211102550927978,8.831760866327848,8.602325267042627,16.431676725154983,3.0,5.830951894845301,15.362291495737216,7.615773105863909,10.44030650891055,9.486832980505138,,10.295630140987,2.0,2.0,12.529964086141668,3.4641016151377544,9.055385138137417,15.427248620541512,8.48528137423857,10.0,8.94427190999916,4.123105625617661,8.246211251235321,14.422205101855956,7.3484692283495345,11.180339887498949,9.695359714832659,2.0,7.3484692283495345,10.295630140987,5.385164807134504,1.4142135623730951,10.295630140987,8.18535277187245,13.45362404707371,8.06225774829855,5.916079783099616,6.082762530298219,14.212670403551895,1.0,14.866068747318506
peoplesdaily,6.708203932499369,10.44030650891055,19.05255888325765,3.1622776601683795,3.1622776601683795,19.05255888325765,10.44030650891055,6.708203932499369,14.45683229480096,10.0,13.0,13.0,18.466185312619388,7.211102550927978,16.15549442140351,8.94427190999916,6.0,15.684387141358123,2.449489742783178,12.884098726725126,17.578395831246947,5.0,17.029386365926403,13.19090595827292,12.206555615733702,7.681145747868608,5.744562646538029,10.0,5.0,19.1049731745428,1.4142135623730951,9.16515138991168,14.352700094407323,4.242640687119285,1.0,6.324555320336759,13.076696830622021,9.9498743710662,9.219544457292887,13.379088160259652,1.0,7.14142842854285,13.0,8.602325267042627,2.8284271247461903,3.605551275463989,10.44030650891055,11.180339887498949,4.0,18.05547008526779,11.224972160321824,7.0710678118654755,10.295630140987,,16.15549442140351,20.199009876724155,15.165750888103101,15.684387141358123,20.42057785666214,12.409673645990857,19.79898987322333,15.937377450509228,11.74734012447073,19.131126469708992,18.05547008526779,16.64331697709324,17.146428199482248,23.108440016582687,9.486832980505138,21.283796653792763,12.727922061357855,15.684387141358123,9.486832980505138,20.199009876724155,16.15549442140351,15.362291495737216,5.0990195135927845,10.816653826391969,21.748563170931547,19.1049731745428,13.152946437965905,17.804493814764857,22.181073012818835
pjmedia,8.54400374531753,3.0,3.1622776601683795,15.84297951775486,15.84297951775486,3.1622776601683795,3.0,8.54400374531753,5.0,3.0,5.0,3.605551275463989,10.0,20.346989949375804,10.44030650891055,7.810249675906654,7.280109889280518,13.74772708486752,9.899494936611665,10.816653826391969,0.0,6.0,11.489125293076057,2.0,8.12403840463596,14.52583904633395,10.0,9.055385138137417,6.0,14.247806848775006,11.40175425099138,14.352700094407323,13.30413469565007,10.04987562112089,11.090536506409418,8.48528137423857,5.830951894845301,5.830951894845301,20.615528128088304,20.248456731316587,14.177446878757825,13.74772708486752,17.97220075561143,5.0,7.0710678118654755,14.352700094407323,11.090536506409418,7.615773105863909,2.0,19.390719429665317,0.0,10.44030650891055,2.0,16.15549442140351,,10.0,1.0,8.0,7.0710678118654755,5.0990195135927845,7.810249675906654,4.69041575982343,8.94427190999916,17.4928556845359,12.569805089976535,5.830951894845301,4.242640687119285,5.0,3.1622776601683795,11.40175425099138,10.488088481701515,10.44030650891055,13.19090595827292,5.0990195135927845,10.488088481701515,8.0,1.0,6.0,11.916375287812984,7.54983443527075,9.433981132056603,8.06225774829855,6.4031242374328485
propublica,8.94427190999916,19.05255888325765,15.84297951775486,11.180339887498949,11.180339887498949,15.84297951775486,19.05255888325765,8.94427190999916,15.84297951775486,13.892443989449804,5.0,6.708203932499369,11.40175425099138,3.0,6.708203932499369,11.575836902790225,15.165750888103101,13.19090595827292,8.48528137423857,18.49324200890693,8.06225774829855,9.16515138991168,6.4031242374328485,10.04987562112089,8.18535277187245,3.605551275463989,9.433981132056603,1.0,9.848857801796104,6.4031242374328485,7.681145747868608,13.076696830622021,9.219544457292887,17.204650534085253,7.615773105863909,8.246211251235321,2.23606797749979,13.96424004376894,11.789826122551595,15.84297951775486,3.0,10.246950765959598,11.045361017187261,1.4142135623730951,11.40175425099138,8.602325267042627,9.486832980505138,4.242640687119285,7.280109889280518,6.0,13.038404810405298,11.224972160321824,2.0,20.199009876724155,10.0,,9.899494936611665,10.0,8.06225774829855,4.0,9.486832980505138,7.0710678118654755,10.44030650891055,11.224972160321824,0.0,13.038404810405298,12.884098726725126,7.615773105863909,8.602325267042627,5.0,9.899494936611665,7.615773105863909,15.165750888103101,2.23606797749979,11.575836902790225,7.0710678118654755,15.165750888103101,4.0,8.06225774829855,8.246211251235321,16.673332000533065,9.433981132056603,9.0
psychologytoday,10.44030650891055,3.1622776601683795,11.180339887498949,19.05255888325765,19.05255888325765,11.180339887498949,3.1622776601683795,10.44030650891055,17.349351572897472,11.180339887498949,3.0,16.61324772583615,16.1245154965971,3.0,13.892443989449804,7.280109889280518,9.797958971132712,7.3484692283495345,12.36931687685298,6.082762530298219,18.05547008526779,8.94427190999916,8.246211251235321,8.0,9.055385138137417,19.949937343260004,9.0,9.899494936611665,6.082762530298219,12.449899597988733,12.206555615733702,8.831760866327848,17.233687939614086,17.233687939614086,1.0,11.575836902790225,9.643650760992955,4.242640687119285,12.569805089976535,20.273134932713294,10.0,3.3166247903554,3.1622776601683795,11.40175425099138,7.280109889280518,16.431676725154983,13.076696830622021,19.748417658131498,0.0,8.0,12.884098726725126,0.0,12.529964086141668,15.165750888103101,1.0,9.899494936611665,,17.578395831246947,15.7797338380595,17.916472867168917,14.696938456699069,15.394804318340652,14.866068747318506,14.177446878757825,17.320508075688775,13.45362404707371,14.866068747318506,9.1104335791443,11.357816691600547,15.7797338380595,15.652475842498529,14.0,15.7797338380595,17.578395831246947,13.076696830622021,15.684387141358123,9.9498743710662,14.177446878757825,13.076696830622021,15.394804318340652,14.696938456699069,14.45683229480096,10.344080432788601
rawstory,3.0,15.84297951775486,19.05255888325765,3.0,3.0,19.05255888325765,15.84297951775486,3.0,6.708203932499369,8.48528137423857,10.44030650891055,5.0,6.708203932499369,3.0,6.708203932499369,2.0,4.47213595499958,13.341664064126334,9.273618495495704,5.656854249492381,14.142135623730951,13.19090595827292,14.177446878757825,10.198039027185569,15.684387141358123,13.379088160259652,10.04987562112089,7.0,10.816653826391969,19.748417658131498,6.082762530298219,10.198039027185569,3.605551275463989,9.16515138991168,16.61324772583615,11.180339887498949,2.23606797749979,1.0,3.3166247903554,12.68857754044952,9.0,8.306623862918075,10.198039027185569,7.681145747868608,1.4142135623730951,0.0,5.0,9.219544457292887,10.0,10.63014581273465,7.615773105863909,13.038404810405298,3.4641016151377544,15.684387141358123,8.0,10.0,17.578395831246947,,10.0,4.242640687119285,7.615773105863909,0.0,9.219544457292887,6.0,15.811388300841896,13.038404810405298,3.0,14.352700094407323,10.0,20.248456731316587,20.149441679609886,4.242640687119285,5.830951894845301,11.180339887498949,7.615773105863909,4.242640687119285,19.748417658131498,9.219544457292887,19.339079605813716,13.038404810405298,19.748417658131498,6.0,9.219544457292887
redstate,19.05255888325765,11.180339887498949,3.0,10.0,10.0,3.0,11.180339887498949,19.05255888325765,8.54400374531753,14.45683229480096,6.708203932499369,11.0,19.1049731745428,3.0,7.810249675906654,17.11724276862369,13.638181696985855,7.483314773547883,7.681145747868608,13.856406460551018,10.295630140987,10.44030650891055,11.74734012447073,11.045361017187261,9.486832980505138,12.083045973594572,10.04987562112089,4.47213595499958,8.0,7.681145747868608,7.681145747868608,9.0,9.486832980505138,8.831760866327848,20.346989949375804,6.324555320336759,12.449899597988733,10.246950765959598,15.427248620541512,17.4928556845359,10.04987562112089,14.352700094407323,13.638181696985855,12.206555615733702,10.488088481701515,7.0,11.090536506409418,19.339079605813716,13.19090595827292,10.0,8.602325267042627,12.884098726725126,9.055385138137417,20.42057785666214,7.0710678118654755,8.06225774829855,15.7797338380595,10.0,,2.0,2.0,5.830951894845301,8.602325267042627,8.0,7.280109889280518,2.0,10.295630140987,7.615773105863909,8.54400374531753,11.224972160321824,2.0,14.212670403551895,14.071247279470288,5.830951894845301,7.0710678118654755,5.385164807134504,8.602325267042627,5.830951894845301,15.684387141358123,2.23606797749979,12.884098726725126,7.615773105863909,15.684387141358123
reuters,3.1622776601683795,19.05255888325765,10.0,12.529964086141668,12.529964086141668,10.0,19.05255888325765,3.1622776601683795,8.94427190999916,5.0,10.0,22.38302928559939,17.74823934929885,3.0,7.211102550927978,17.578395831246947,5.0,17.916472867168917,9.643650760992955,8.246211251235321,4.123105625617661,7.211102550927978,9.899494936611665,8.06225774829855,1.0,11.575836902790225,14.422205101855956,8.246211251235321,13.74772708486752,20.46948949045872,4.123105625617661,18.466185312619388,10.44030650891055,0.0,6.082762530298219,14.177446878757825,5.830951894845301,4.123105625617661,15.524174696260024,12.041594578792296,11.532562594670797,3.0,10.0,6.082762530298219,9.1104335791443,10.0,7.0,13.038404810405298,10.816653826391969,0.0,5.0,7.615773105863909,15.427248620541512,12.409673645990857,5.0990195135927845,4.0,17.916472867168917,4.242640687119285,2.0,,0.0,9.055385138137417,9.055385138137417,14.422205101855956,8.246211251235321,14.212670403551895,5.385164807134504,10.295630140987,2.0,2.0,12.529964086141668,3.4641016151377544,9.055385138137417,15.427248620541512,8.48528137423857,10.0,8.94427190999916,4.123105625617661,8.246211251235321,14.422205101855956,7.3484692283495345,11.180339887498949,9.695359714832659
reveal,15.84297951775486,3.0,12.529964086141668,19.87460691435179,19.87460691435179,12.529964086141668,3.0,15.84297951775486,10.44030650891055,15.84297951775486,3.0,13.0,15.165750888103101,11.661903789690601,13.92838827718412,10.677078252031311,4.0,11.575836902790225,8.0,18.384776310850235,6.48074069840786,14.035668847618199,9.273618495495704,11.045361017187261,12.727922061357855,8.831760866327848,8.06225774829855,4.0,0.0,11.357816691600547,13.038404810405298,11.090536506409418,18.466185312619388,16.431676725154983,18.05547008526779,10.0,2.23606797749979,13.96424004376894,9.433981132056603,15.556349186104045,8.94427190999916,15.132745950421556,3.0,7.681145747868608,15.0,17.378147196982766,0.0,19.748417658131498,15.684387141358123,20.346989949375804,9.899494936611665,8.602325267042627,8.48528137423857,19.79898987322333,7.810249675906654,9.486832980505138,14.696938456699069,7.615773105863909,2.0,0.0,,11.090536506409418,14.317821063276353,13.379088160259652,13.379088160259652,16.401219466856727,15.7797338380595,17.291616465790582,14.491376746189438,14.247806848775006,14.45683229480096,13.601470508735444,17.029386365926403,13.74772708486752,13.379088160259652,7.0,11.0,15.264337522473747,15.394804318340652,13.19090595827292,15.7797338380595,16.401219466856727,13.74772708486752
rt,11.180339887498949,10.0,19.87460691435179,11.575836902790225,11.575836902790225,19.87460691435179,10.0,11.180339887498949,3.0,17.349351572897472,13.892443989449804,5.0,13.0,3.0,14.317821063276353,13.379088160259652,15.652475842498529,11.789826122551595,5.385164807134504,1.0,9.848857801796104,13.45362404707371,6.0,4.123105625617661,1.4142135623730951,10.0,14.89966442575134,10.099504938362077,3.605551275463989,10.488088481701515,2.23606797749979,13.45362404707371,10.677078252031311,11.090536506409418,12.806248474865697,13.19090595827292,16.24807680927192,4.242640687119285,16.278820596099706,17.291616465790582,11.874342087037917,9.1104335791443,11.661903789690601,4.123105625617661,8.54400374531753,9.433981132056603,6.082762530298219,6.0,8.0,6.082762530298219,7.615773105863909,5.0,10.0,15.937377450509228,4.69041575982343,7.0710678118654755,15.394804318340652,0.0,5.830951894845301,9.055385138137417,11.090536506409418,,12.24744871391589,12.083045973594572,7.874007874011811,13.19090595827292,13.19090595827292,19.748417658131498,15.165750888103101,20.346989949375804,12.449899597988733,15.684387141358123,6.48074069840786,8.366600265340756,19.05255888325765,8.602325267042627,13.19090595827292,11.661903789690601,1.4142135623730951,16.431676725154983,15.684387141358123,9.9498743710662,15.165750888103101
science,19.05255888325765,12.529964086141668,11.575836902790225,5.830951894845301,5.830951894845301,11.575836902790225,12.529964086141668,19.05255888325765,19.05255888325765,6.708203932499369,11.180339887498949,5.0,3.605551275463989,18.466185312619388,3.0,8.06225774829855,10.0,3.605551275463989,8.306623862918075,8.94427190999916,8.48528137423857,1.0,16.15549442140351,6.324555320336759,11.916375287812984,7.874007874011811,8.774964387392123,9.219544457292887,10.816653826391969,4.123105625617661,13.601470508735444,10.344080432788601,8.246211251235321,7.874007874011811,20.346989949375804,10.816653826391969,7.280109889280518,4.123105625617661,10.344080432788601,11.789826122551595,4.0,4.69041575982343,4.0,13.038404810405298,7.14142842854285,5.0,12.449899597988733,9.219544457292887,13.19090595827292,18.05547008526779,15.165750888103101,9.899494936611665,8.94427190999916,11.74734012447073,8.94427190999916,10.44030650891055,14.866068747318506,9.219544457292887,8.602325267042627,9.055385138137417,14.317821063276353,12.24744871391589,,15.556349186104045,16.30950643030009,10.099504938362077,13.564659966250536,15.556349186104045,15.556349186104045,20.97617696340303,18.439088914585774,21.95449840010015,16.278820596099706,17.72004514666935,12.806248474865697,13.416407864998739,21.18962010041709,13.416407864998739,15.556349186104045,7.0710678118654755,6.324555320336759,18.867962264113206,18.547236990991408
scientificamerican,3.0,19.87460691435179,5.830951894845301,5.656854249492381,5.656854249492381,5.830951894845301,19.87460691435179,3.0,3.1622776601683795,8.54400374531753,8.48528137423857,3.0,6.708203932499369,10.0,7.211102550927978,18.05547008526779,7.0710678118654755,10.816653826391969,4.123105625617661,18.24828759089466,8.48528137423857,12.36931687685298,8.12403840463596,10.198039027185569,9.433981132056603,12.206555615733702,19.4164878389476,2.0,8.06225774829855,16.431676725154983,10.344080432788601,19.339079605813716,3.1622776601683795,4.47213595499958,4.242640687119285,15.684387141358123,10.63014581273465,16.1245154965971,20.149441679609886,19.87460691435179,6.708203932499369,5.916079783099616,11.224972160321824,2.23606797749979,6.708203932499369,4.123105625617661,7.3484692283495345,14.422205101855956,7.615773105863909,12.806248474865697,2.23606797749979,7.615773105863909,4.123105625617661,19.131126469708992,17.4928556845359,11.224972160321824,14.177446878757825,6.0,8.0,14.422205101855956,13.379088160259652,12.083045973594572,15.556349186104045,,17.916472867168917,10.0,10.0,22.181073012818835,14.212670403551895,10.0,10.0,4.242640687119285,7.615773105863909,0.0,9.219544457292887,6.0,15.811388300841896,13.038404810405298,3.0,14.352700094407323,10.0,20.248456731316587,20.149441679609886
