,aljazeera,alternet,americanconservative,americanspectator,americanthinker,antiwar,ap,atlantic,axios,bbc,bloomberg,breitbart,businessinsider,buzzfeed,canary,cbs,cnbc,cnn,commondreams,consortium,conversation,counterpunch,dailycaller,dailykos,dailymail,dailywire,defenseone,economist,federalist,foreignaffairs,fox,freebeacon,globalresearch,guardian,huffingtonpost,independent,infowars,intercept,jacobinmag,jpost,koreaherald,lewrockwell,mintpress,motherjones,msnbc,nationalreview,nbc,neweasternoutlook,newyorker,npr,nypost,nytimes,observerny,offguardian,opednews,peoplesdaily,pjmedia,propublica,psychologytoday,rawstory,redstate,reuters,rt,shadowproof,slate,snopes,spectator,strategicculture,techcrunch,time,townhall,truthdig,usatoday,verge,vice,voltairenetwork,vox,wapo,wsj
motherjones,9.899494936611665,19.672315572906,19.05255888325765,0.0,0.0,19.05255888325765,19.672315572906,9.899494936611665,0.0,5.0,5.0,0.0,9.219544457292887,2.0,0.0,0.0,1.4142135623730951,20.46948949045872,5.0,16.431676725154983,2.0,21.42428528562855,17.291616465790582,10.488088481701515,8.0,13.152946437965905,3.1622776601683795,18.627936010197157,11.045361017187261,4.123105625617661,20.46948949045872,20.346989949375804,7.0,8.0,20.049937655763422,14.317821063276353,6.0,17.804493814764857,18.627936010197157,6.708203932499369,20.049937655763422,1.0,9.0,,14.45683229480096,16.55294535724685,10.63014581273465,16.401219466856727,7.280109889280518,10.63014581273465,7.280109889280518,14.866068747318506,14.317821063276353,8.602325267042627,9.899494936611665,14.317821063276353,6.324555320336759,16.401219466856727,16.401219466856727,2.23606797749979,7.0,14.317821063276353,14.45683229480096,14.317821063276353,15.937377450509228,11.40175425099138,16.15549442140351,15.264337522473747,14.45683229480096,18.05547008526779,14.45683229480096,13.416407864998739,18.05547008526779,6.4031242374328485,14.317821063276353,14.45683229480096,18.627936010197157,19.339079605813716,15.588457268119896
msnbc,1.0,15.937377450509228,0.0,19.05255888325765,19.05255888325765,0.0,15.937377450509228,1.0,7.0,19.672315572906,20.049937655763422,19.672315572906,9.899494936611665,18.49324200890693,11.045361017187261,9.0,2.23606797749979,19.672315572906,7.0710678118654755,1.4142135623730951,2.0,13.19090595827292,14.7648230602334,7.0710678118654755,1.0,11.0,3.1622776601683795,17.804493814764857,0.0,7.0,18.384776310850235,19.339079605813716,15.620499351813308,1.0,19.339079605813716,15.0,6.0,14.89966442575134,19.05255888325765,6.082762530298219,18.49324200890693,19.672315572906,2.0,14.45683229480096,,20.346989949375804,2.23606797749979,24.289915602982237,20.71231517720798,8.06225774829855,19.209372712298546,20.71231517720798,19.209372712298546,4.123105625617661,1.0,19.748417658131498,20.346989949375804,5.196152422706632,11.045361017187261,8.06225774829855,8.06225774829855,15.394804318340652,19.1049731745428,1.0,2.23606797749979,1.0,7.0710678118654755,21.118712081942874,16.881943016134134,1.7320508075688772,2.23606797749979,11.045361017187261,2.23606797749979,1.4142135623730951,11.045361017187261,11.090536506409418,1.0,2.23606797749979,9.219544457292887
nationalreview,18.49324200890693,19.05255888325765,19.05255888325765,8.0,8.0,19.05255888325765,19.05255888325765,18.49324200890693,19.672315572906,2.0,15.937377450509228,19.672315572906,0.0,19.05255888325765,10.04987562112089,11.045361017187261,10.04987562112089,15.937377450509228,4.0,2.0,5.0,18.384776310850235,14.035668847618199,6.0,18.411952639521967,11.180339887498949,14.212670403551895,14.89966442575134,2.0,11.40175425099138,17.804493814764857,18.627936010197157,19.131126469708992,18.411952639521967,20.049937655763422,23.727621035409346,14.7648230602334,18.411952639521967,3.1622776601683795,15.297058540778355,4.0,18.411952639521967,18.49324200890693,16.55294535724685,20.346989949375804,,2.0,19.672315572906,2.0,23.727621035409346,20.049937655763422,8.0,18.49324200890693,20.049937655763422,18.49324200890693,4.0,0.0,19.05255888325765,19.672315572906,5.0990195135927845,11.0,8.0,8.0,14.89966442575134,18.384776310850235,0.0,2.0,0.0,7.0,20.46948949045872,16.431676725154983,1.4142135623730951,2.0,11.0,2.0,1.0,11.0,11.045361017187261,0.0
nbc,19.672315572906,0.0,8.0,1.0,1.0,8.0,0.0,19.672315572906,20.346989949375804,0.0,7.0,0.0,5.0,18.384776310850235,1.0,0.0,12.0,14.7648230602334,12.529964086141668,11.0,19.672315572906,18.49324200890693,17.291616465790582,3.0,10.488088481701515,11.0,18.384776310850235,18.411952639521967,2.0,4.0,20.46948949045872,19.339079605813716,18.384776310850235,10.488088481701515,18.411952639521967,22.516660498395403,18.49324200890693,18.411952639521967,11.180339887498949,15.937377450509228,0.0,19.672315572906,4.0,10.63014581273465,2.23606797749979,2.0,,14.798648586948742,18.49324200890693,7.0,18.49324200890693,15.0,8.0,20.049937655763422,2.0,8.0,2.0,18.81488772222678,18.384776310850235,5.0,7.0,18.384776310850235,13.152946437965905,20.049937655763422,20.049937655763422,6.324555320336759,0.0,18.384776310850235,18.49324200890693,18.384776310850235,19.672315572906,9.0,17.204650534085253,19.131126469708992,18.49324200890693,21.42428528562855,18.49324200890693,17.69180601295413,21.42428528562855
neweasternoutlook,15.937377450509228,19.05255888325765,1.0,18.411952639521967,18.411952639521967,1.0,19.05255888325765,15.937377450509228,9.899494936611665,19.05255888325765,18.627936010197157,7.0,1.0,14.89966442575134,2.23606797749979,14.866068747318506,1.4142135623730951,9.1104335791443,7.0,2.0,14.7648230602334,2.0,7.3484692283495345,6.0,7.0710678118654755,13.038404810405298,5.0990195135927845,18.411952639521967,17.69180601295413,2.0,13.19090595827292,19.4164878389476,20.46948949045872,7.0710678118654755,1.0,23.727621035409346,2.0,7.810249675906654,6.0,6.4031242374328485,19.05255888325765,5.0,2.0,16.401219466856727,24.289915602982237,19.672315572906,14.798648586948742,,19.672315572906,15.937377450509228,19.05255888325765,0.0,19.05255888325765,8.0,1.0,18.411952639521967,5.0,1.0,5.0,18.627936010197157,19.672315572906,2.0,0.0,17.804493814764857,14.89966442575134,18.411952639521967,18.411952639521967,7.810249675906654,7.0,19.672315572906,19.05255888325765,19.672315572906,18.384776310850235,2.0,12.206555615733702,20.024984394500787,19.05255888325765,18.81488772222678,19.05255888325765
newyorker,19.05255888325765,8.0,18.411952639521967,5.0,5.0,18.411952639521967,8.0,19.05255888325765,1.0,0.0,0.0,0.0,19.672315572906,19.672315572906,14.866068747318506,11.0,1.4142135623730951,14.7648230602334,5.0,1.0,1.4142135623730951,0.0,14.89966442575134,8.06225774829855,6.0,15.937377450509228,3.1622776601683795,7.810249675906654,14.071247279470288,19.05255888325765,18.49324200890693,18.627936010197157,18.384776310850235,6.0,11.661903789690601,20.049937655763422,0.0,7.0,6.0,5.0990195135927845,19.672315572906,9.0,4.0,7.280109889280518,20.71231517720798,2.0,18.49324200890693,19.672315572906,,7.0,2.0,6.082762530298219,0.0,19.05255888325765,0.0,22.516660498395403,19.339079605813716,6.0,18.384776310850235,19.339079605813716,18.384776310850235,2.0,2.0,18.627936010197157,19.05255888325765,3.1622776601683795,11.180339887498949,6.0,6.0,14.7648230602334,18.49324200890693,2.0,0.0,2.0,5.0,19.672315572906,14.7648230602334,1.4142135623730951,0.0
npr,0.0,1.0,5.0,1.0,1.0,5.0,1.0,0.0,18.49324200890693,7.0,5.0,18.49324200890693,18.411952639521967,0.0,11.0,9.0,9.0,16.15549442140351,11.180339887498949,11.0,0.0,7.0,14.7648230602334,3.0,3.0,16.76305461424021,5.0990195135927845,7.0,18.627936010197157,19.672315572906,18.384776310850235,14.89966442575134,17.804493814764857,3.0,20.346989949375804,6.0,2.0,19.672315572906,14.7648230602334,9.219544457292887,5.0990195135927845,18.81488772222678,18.49324200890693,10.63014581273465,8.06225774829855,23.727621035409346,7.0,15.937377450509228,7.0,,1.0,18.49324200890693,19.672315572906,15.937377450509228,19.05255888325765,0.0,19.05255888325765,8.0,1.0,18.411952639521967,5.0,1.0,5.0,18.627936010197157,19.672315572906,2.0,0.0,17.804493814764857,14.89966442575134,18.411952639521967,18.411952639521967,7.810249675906654,7.0,19.672315572906,19.05255888325765,19.672315572906,18.384776310850235,2.0,12.206555615733702
nypost,19.05255888325765,18.411952639521967,1.0,5.0,5.0,1.0,18.411952639521967,19.05255888325765,19.672315572906,19.672315572906,19.672315572906,5.0,13.892443989449804,18.384776310850235,9.0,2.23606797749979,0.0,9.1104335791443,20.71231517720798,11.045361017187261,9.0,20.46948949045872,18.384776310850235,13.038404810405298,6.0,12.041594578792296,2.23606797749979,19.672315572906,18.627936010197157,5.0990195135927845,4.0,20.049937655763422,20.46948949045872,6.0,19.339079605813716,10.04987562112089,5.0,19.05255888325765,18.49324200890693,9.219544457292887,11.0,18.49324200890693,19.339079605813716,7.280109889280518,19.209372712298546,20.049937655763422,18.49324200890693,19.05255888325765,2.0,1.0,,11.40175425099138,3.0,18.384776310850235,20.46948949045872,16.792855623746664,19.672315572906,2.0,19.672315572906,6.0,1.0,18.411952639521967,7.0,1.0,7.0,19.05255888325765,20.46948949045872,4.0,2.0,18.138357147217054,15.937377450509228,18.411952639521967,18.411952639521967,9.219544457292887,9.0,20.46948949045872,19.672315572906,20.46948949045872,18.49324200890693
nytimes,8.0,5.0,5.0,18.627936010197157,18.627936010197157,5.0,5.0,8.0,15.937377450509228,20.346989949375804,2.0,20.049937655763422,0.0,18.384776310850235,11.045361017187261,9.0,2.23606797749979,15.937377450509228,19.672315572906,0.0,0.0,16.431676725154983,18.49324200890693,8.0,8.06225774829855,11.180339887498949,18.138357147217054,19.05255888325765,6.708203932499369,11.0,18.411952639521967,19.339079605813716,13.19090595827292,8.06225774829855,18.627936010197157,23.68543856465402,19.672315572906,19.672315572906,2.0,9.9498743710662,8.0,4.123105625617661,1.0,14.866068747318506,20.71231517720798,8.0,15.0,0.0,6.082762530298219,18.49324200890693,11.40175425099138,,1.0,14.317821063276353,19.339079605813716,9.0,0.0,6.082762530298219,2.0,19.672315572906,2.0,23.727621035409346,20.049937655763422,8.0,18.49324200890693,20.049937655763422,18.49324200890693,4.0,0.0,19.05255888325765,19.672315572906,5.0990195135927845,11.0,8.0,8.0,14.89966442575134,18.384776310850235,0.0,2.0
observerny,1.0,1.0,18.627936010197157,19.672315572906,19.672315572906,18.627936010197157,1.0,1.0,19.05255888325765,9.899494936611665,0.0,15.937377450509228,19.672315572906,9.219544457292887,11.045361017187261,11.045361017187261,9.0,16.431676725154983,18.49324200890693,2.0,2.23606797749979,1.4142135623730951,18.384776310850235,6.0,3.0,15.556349186104045,12.083045973594572,19.672315572906,5.0,8.0,18.627936010197157,18.49324200890693,18.49324200890693,3.0,19.339079605813716,22.516660498395403,14.7648230602334,18.384776310850235,0.0,14.798648586948742,8.0,14.212670403551895,1.0,14.317821063276353,19.209372712298546,18.49324200890693,8.0,19.05255888325765,0.0,19.672315572906,3.0,1.0,,18.49324200890693,19.209372712298546,7.280109889280518,4.0,19.672315572906,18.49324200890693,14.798648586948742,18.384776310850235,5.0,18.384776310850235,13.0,6.0,19.339079605813716,0.0,6.0,0.0,18.49324200890693,18.49324200890693,3.0,5.0,17.944358444926362,13.30413469565007,19.339079605813716,19.339079605813716,6.0,2.0
offguardian,18.411952639521967,5.0,19.672315572906,2.0,2.0,19.672315572906,5.0,18.411952639521967,0.0,1.0,19.05255888325765,7.0,19.672315572906,9.899494936611665,2.0,2.0,11.045361017187261,14.7648230602334,19.672315572906,18.49324200890693,9.0,2.0,19.672315572906,6.324555320336759,13.038404810405298,11.180339887498949,4.47213595499958,18.384776310850235,19.05255888325765,8.0,1.4142135623730951,18.49324200890693,18.384776310850235,13.038404810405298,19.4164878389476,18.81488772222678,1.4142135623730951,2.0,2.0,6.082762530298219,14.89966442575134,1.0,17.72004514666935,8.602325267042627,4.123105625617661,20.049937655763422,20.049937655763422,8.0,19.05255888325765,15.937377450509228,18.384776310850235,14.317821063276353,18.49324200890693,,7.0,19.672315572906,20.346989949375804,9.899494936611665,1.0,18.49324200890693,19.672315572906,15.937377450509228,19.05255888325765,0.0,19.05255888325765,8.0,1.0,18.411952639521967,5.0,1.0,5.0,18.627936010197157,19.672315572906,2.0,0.0,17.804493814764857,14.89966442575134,18.411952639521967,18.411952639521967
opednews,5.0,18.627936010197157,2.0,0.0,0.0,2.0,18.627936010197157,5.0,19.05255888325765,18.49324200890693,0.0,18.627936010197157,0.0,0.0,18.49324200890693,0.0,2.0,1.4142135623730951,19.849433241279208,11.090536506409418,11.045361017187261,11.0,9.0,14.89966442575134,8.0,10.0,3.1622776601683795,2.0,18.627936010197157,14.89966442575134,11.704699910719626,3.0,6.0,8.0,18.627936010197157,22.516660498395403,0.0,12.206555615733702,5.0,6.082762530298219,18.384776310850235,1.0,14.45683229480096,9.899494936611665,1.0,18.49324200890693,2.0,1.0,0.0,19.05255888325765,20.46948949045872,19.339079605813716,19.209372712298546,7.0,,18.627936010197157,18.81488772222678,4.0,4.123105625617661,14.866068747318506,18.49324200890693,5.0,4.0,6.708203932499369,2.0,18.627936010197157,2.0,21.42428528562855,18.81488772222678,4.0,18.49324200890693,18.81488772222678,18.49324200890693,0.0,4.0,18.411952639521967,18.627936010197157,1.4142135623730951,11.704699910719626
peoplesdaily,1.0,19.672315572906,0.0,17.804493814764857,17.804493814764857,0.0,19.672315572906,1.0,8.0,19.672315572906,7.0,0.0,7.0,5.0,19.05255888325765,11.045361017187261,0.0,10.04987562112089,18.49324200890693,6.082762530298219,2.0,2.0,17.204650534085253,14.7648230602334,6.0,15.556349186104045,6.082762530298219,12.206555615733702,19.05255888325765,18.384776310850235,4.0,5.0,18.81488772222678,6.0,14.89966442575134,23.194827009486403,9.0,20.024984394500787,19.672315572906,6.082762530298219,0.0,16.34013463836819,18.49324200890693,14.317821063276353,19.748417658131498,4.0,8.0,18.411952639521967,22.516660498395403,0.0,16.792855623746664,9.0,7.280109889280518,19.672315572906,18.627936010197157,,18.49324200890693,7.0,0.0,18.384776310850235,19.1049731745428,7.0,6.0,20.46948949045872,18.384776310850235,14.798648586948742,18.49324200890693,7.0,18.49324200890693,15.0,8.0,20.049937655763422,2.0,8.0,2.0,18.81488772222678,18.384776310850235,5.0,7.0
pjmedia,5.0,2.0,17.804493814764857,14.89966442575134,14.89966442575134,17.804493814764857,2.0,5.0,1.0,15.937377450509228,19.672315572906,5.0,0.0,1.0,18.384776310850235,10.04987562112089,9.0,1.4142135623730951,15.394804318340652,5.0,0.0,1.0,19.131126469708992,14.89966442575134,15.937377450509228,1.0,3.1622776601683795,20.024984394500787,18.49324200890693,0.0,4.0,17.944358444926362,20.049937655763422,6.0,20.049937655763422,18.81488772222678,0.0,19.05255888325765,14.7648230602334,8.48528137423857,2.0,20.46948949045872,18.49324200890693,6.324555320336759,20.346989949375804,0.0,2.0,5.0,19.339079605813716,19.05255888325765,19.672315572906,0.0,4.0,20.346989949375804,18.81488772222678,18.49324200890693,,15.937377450509228,13.892443989449804,15.937377450509228,20.024984394500787,15.652475842498529,16.1245154965971,19.131126469708992,16.401219466856727,8.602325267042627,15.652475842498529,15.937377450509228,13.892443989449804,15.937377450509228,13.892443989449804,14.352700094407323,15.524174696260024,9.219544457292887,18.681541692269406,15.524174696260024,18.681541692269406,12.206555615733702,15.652475842498529
propublica,18.627936010197157,0.0,14.89966442575134,18.411952639521967,18.411952639521967,14.89966442575134,0.0,18.627936010197157,18.411952639521967,19.05255888325765,20.346989949375804,19.672315572906,18.49324200890693,19.672315572906,14.89966442575134,1.0,11.045361017187261,2.23606797749979,20.46948949045872,4.0,7.0,11.0,18.49324200890693,15.588457268119896,20.049937655763422,11.0,5.0,19.05255888325765,4.0,2.0,14.89966442575134,13.30413469565007,3.0,0.0,19.339079605813716,19.209372712298546,2.23606797749979,18.81488772222678,1.4142135623730951,16.792855623746664,0.0,9.0,7.211102550927978,16.401219466856727,5.196152422706632,19.05255888325765,18.81488772222678,1.0,6.0,8.0,2.0,6.082762530298219,19.672315572906,9.899494936611665,4.0,7.0,15.937377450509228,,19.339079605813716,20.049937655763422,13.0,20.049937655763422,23.727621035409346,15.0,15.033296378372908,20.73644135332772,20.46948949045872,6.0,15.0,15.231546211727817,13.0,20.049937655763422,13.0,18.384776310850235,19.672315572906,7.0,22.516660498395403,19.672315572906,22.516660498395403
psychologytoday,19.672315572906,17.804493814764857,18.411952639521967,18.411952639521967,18.411952639521967,18.411952639521967,17.804493814764857,19.672315572906,5.0,0.0,9.899494936611665,2.0,5.0,18.411952639521967,19.672315572906,2.23606797749979,0.0,10.04987562112089,19.672315572906,5.0,20.46948949045872,11.045361017187261,21.42428528562855,9.219544457292887,8.0,11.180339887498949,6.082762530298219,18.81488772222678,13.45362404707371,0.0,18.81488772222678,19.339079605813716,1.0,18.49324200890693,19.339079605813716,23.727621035409346,9.0,19.05255888325765,0.0,14.798648586948742,7.0,7.0,6.0,16.401219466856727,11.045361017187261,19.672315572906,18.384776310850235,5.0,18.384776310850235,1.0,19.672315572906,2.0,18.49324200890693,1.0,4.123105625617661,0.0,13.892443989449804,19.339079605813716,,18.49324200890693,7.0,5.0,18.384776310850235,5.0,2.0,18.49324200890693,19.209372712298546,7.280109889280518,4.0,19.672315572906,18.49324200890693,14.798648586948742,18.384776310850235,5.0,18.384776310850235,13.0,6.0,19.339079605813716,0.0
rawstory,2.0,14.89966442575134,18.411952639521967,7.810249675906654,7.810249675906654,18.411952639521967,14.89966442575134,2.0,1.0,19.05255888325765,1.0,0.0,20.049937655763422,13.892443989449804,0.0,14.866068747318506,14.866068747318506,12.0,15.937377450509228,7.0710678118654755,16.431676725154983,0.0,18.49324200890693,14.422205101855956,6.0,0.0,10.770329614269007,19.05255888325765,19.519221295943137,7.0,4.0,19.339079605813716,17.944358444926362,18.49324200890693,18.384776310850235,22.516660498395403,11.045361017187261,19.026297590440446,9.0,7.0,20.46948949045872,9.0,19.339079605813716,2.23606797749979,8.06225774829855,5.0990195135927845,5.0,18.627936010197157,19.339079605813716,18.411952639521967,6.0,19.672315572906,14.798648586948742,18.49324200890693,14.866068747318506,18.384776310850235,15.937377450509228,20.049937655763422,18.49324200890693,,19.672315572906,9.0,18.384776310850235,18.49324200890693,7.0,18.49324200890693,20.46948949045872,9.0,9.055385138137417,16.911534525287763,18.627936010197157,0.0,9.0,10.0,7.0,18.49324200890693,7.0,19.339079605813716,18.411952639521967
redstate,0.0,18.411952639521967,7.810249675906654,7.0,7.0,7.810249675906654,18.411952639521967,0.0,5.0,8.0,18.49324200890693,19.05255888325765,15.937377450509228,0.0,18.384776310850235,11.0,11.0,1.4142135623730951,14.7648230602334,4.0,1.4142135623730951,2.0,17.69180601295413,15.684387141358123,8.0,15.937377450509228,5.0990195135927845,19.026297590440446,18.627936010197157,20.46948949045872,2.0,6.0,15.394804318340652,3.0,19.339079605813716,18.384776310850235,2.0,18.81488772222678,0.0,6.082762530298219,16.431676725154983,2.0,18.81488772222678,7.0,8.06225774829855,11.0,7.0,19.672315572906,18.384776310850235,5.0,1.0,2.0,18.384776310850235,19.672315572906,18.49324200890693,19.1049731745428,20.024984394500787,13.0,7.0,19.672315572906,,0.0,5.0,19.672315572906,2.0,0.0,19.05255888325765,0.0,7.0,19.672315572906,20.346989949375804,9.899494936611665,1.0,18.49324200890693,19.672315572906,15.937377450509228,19.05255888325765,0.0,19.05255888325765
reuters,17.804493814764857,18.411952639521967,7.0,19.672315572906,19.672315572906,7.0,18.411952639521967,17.804493814764857,18.627936010197157,1.0,19.672315572906,0.0,7.0,19.672315572906,18.384776310850235,9.0,9.0,1.4142135623730951,9.1104335791443,12.529964086141668,2.0,2.0,21.42428528562855,14.7648230602334,1.0,20.049937655763422,3.1622776601683795,18.81488772222678,19.339079605813716,16.431676725154983,4.0,2.0,18.384776310850235,5.0,4.0,6.0,0.0,14.45683229480096,2.23606797749979,11.661903789690601,1.4142135623730951,18.384776310850235,19.339079605813716,14.317821063276353,15.394804318340652,8.0,18.384776310850235,2.0,2.0,1.0,18.411952639521967,23.727621035409346,5.0,15.937377450509228,5.0,7.0,15.652475842498529,20.049937655763422,5.0,9.0,0.0,,18.81488772222678,7.0,2.0,18.384776310850235,9.0,7.0,18.49324200890693,7.0,0.0,18.384776310850235,19.1049731745428,7.0,6.0,20.46948949045872,18.384776310850235,14.798648586948742,18.49324200890693
rt,14.89966442575134,7.810249675906654,19.672315572906,19.05255888325765,19.05255888325765,19.672315572906,7.810249675906654,14.89966442575134,19.672315572906,18.411952639521967,15.937377450509228,7.0,18.627936010197157,19.672315572906,9.219544457292887,11.045361017187261,2.23606797749979,9.0,14.7648230602334,7.0,11.0,5.0,13.19090595827292,17.291616465790582,18.411952639521967,8.0,13.601470508735444,14.45683229480096,18.627936010197157,1.4142135623730951,3.0,18.49324200890693,18.384776310850235,17.944358444926362,8.0,0.0,7.0,19.672315572906,9.0,6.082762530298219,2.0,9.9498743710662,18.411952639521967,14.45683229480096,19.1049731745428,8.0,13.152946437965905,0.0,2.0,5.0,7.0,20.049937655763422,18.384776310850235,19.05255888325765,4.0,6.0,16.1245154965971,23.727621035409346,18.384776310850235,18.384776310850235,5.0,18.81488772222678,,7.0,18.627936010197157,0.0,5.0,19.672315572906,2.0,0.0,19.05255888325765,0.0,7.0,19.672315572906,20.346989949375804,9.899494936611665,1.0,18.49324200890693,19.672315572906
shadowproof,18.411952639521967,7.0,19.05255888325765,19.672315572906,19.672315572906,19.05255888325765,7.0,18.411952639521967,2.0,5.0,19.05255888325765,19.672315572906,0.0,0.0,9.899494936611665,11.045361017187261,9.0,0.0,16.15549442140351,5.0,2.0,19.672315572906,18.384776310850235,14.7648230602334,10.488088481701515,6.0,13.601470508735444,19.672315572906,18.384776310850235,2.0,19.05255888325765,18.384776310850235,8.48528137423857,13.30413469565007,18.627936010197157,6.0,19.672315572906,19.05255888325765,11.045361017187261,5.0990195135927845,11.0,8.06225774829855,3.0,14.317821063276353,1.0,14.89966442575134,20.049937655763422,17.804493814764857,18.627936010197157,18.627936010197157,1.0,8.0,13.0,0.0,6.708203932499369,20.46948949045872,19.131126469708992,15.0,5.0,18.49324200890693,19.672315572906,7.0,7.0,,15.652475842498529,18.384776310850235,4.0,19.672315572906,18.49324200890693,0.0,20.46948949045872,19.672315572906,2.0,19.672315572906,18.384776310850235,0.0,1.0,14.317821063276353,19.339079605813716
slate,18.411952639521967,19.672315572906,19.672315572906,18.384776310850235,18.384776310850235,19.672315572906,19.672315572906,18.411952639521967,0.0,1.0,0.0,20.346989949375804,5.0,7.0,0.0,2.0,11.045361017187261,2.23606797749979,9.1104335791443,11.180339887498949,1.0,14.7648230602334,18.49324200890693,14.035668847618199,7.0710678118654755,8.0,7.54983443527075,19.05255888325765,19.339079605813716,11.0,13.19090595827292,18.49324200890693,8.0,19.339079605813716,18.411952639521967,18.81488772222678,13.0,22.516660498395403,2.0,11.661903789690601,2.0,7.0,12.806248474865697,15.937377450509228,2.23606797749979,18.384776310850235,20.049937655763422,14.89966442575134,19.05255888325765,19.672315572906,7.0,18.49324200890693,6.0,19.05255888325765,2.0,18.384776310850235,16.401219466856727,15.033296378372908,2.0,7.0,2.0,2.0,18.627936010197157,15.652475842498529,,15.0,15.652475842498529,18.384776310850235,4.0,19.672315572906,18.49324200890693,0.0,20.46948949045872,19.672315572906,2.0,19.672315572906,18.384776310850235,0.0,1.0
snopes,7.810249675906654,19.05255888325765,18.384776310850235,2.0,2.0,18.384776310850235,19.05255888325765,7.810249675906654,17.804493814764857,5.0,19.05255888325765,9.899494936611665,19.672315572906,0.0,5.0,18.49324200890693,2.0,9.0,15.937377450509228,20.71231517720798,11.0,1.4142135623730951,2.0,17.291616465790582,6.0,1.0,13.152946437965905,11.180339887498949,13.74772708486752,2.0,3.1622776601683795,19.05255888325765,20.049937655763422,19.339079605813716,3.1622776601683795,20.049937655763422,7.0,19.339079605813716,0.0,5.0,1.0,2.0,19.748417658131498,11.40175425099138,1.0,0.0,6.324555320336759,18.411952639521967,3.1622776601683795,2.0,19.05255888325765,20.049937655763422,19.339079605813716,8.0,18.627936010197157,14.798648586948742,8.602325267042627,20.73644135332772,18.49324200890693,18.49324200890693,0.0,18.384776310850235,0.0,18.384776310850235,15.0,,5.0,20.049937655763422,15.937377450509228,7.0,18.627936010197157,0.0,5.0,19.672315572906,2.0,0.0,19.05255888325765,0.0,7.0
spectator,7.0,19.672315572906,2.0,12.206555615733702,12.206555615733702,2.0,19.672315572906,7.0,14.89966442575134,18.627936010197157,8.0,1.0,2.0,18.49324200890693,1.0,19.05255888325765,0.0,11.045361017187261,16.431676725154983,19.672315572906,11.045361017187261,0.0,0.0,7.3484692283495345,3.0,18.411952639521967,11.0,3.1622776601683795,19.05255888325765,1.0,2.0,7.0,19.339079605813716,6.0,13.601470508735444,3.0,13.0,6.0,19.05255888325765,6.082762530298219,11.0,7.0,18.81488772222678,16.15549442140351,7.0710678118654755,2.0,0.0,18.411952639521967,11.180339887498949,0.0,20.46948949045872,18.49324200890693,0.0,1.0,2.0,18.49324200890693,15.652475842498529,20.46948949045872,19.209372712298546,20.46948949045872,19.05255888325765,9.0,5.0,4.0,15.652475842498529,5.0,,13.96424004376894,16.97056274847714,13.076696830622021,6.082762530298219,18.439088914585774,16.431676725154983,13.892443989449804,16.97056274847714,19.131126469708992,13.0,13.892443989449804,17.72004514666935
strategicculture,19.672315572906,18.384776310850235,12.206555615733702,20.024984394500787,20.024984394500787,12.206555615733702,18.384776310850235,19.672315572906,18.411952639521967,19.672315572906,1.0,18.49324200890693,0.0,5.0,19.672315572906,18.384776310850235,11.045361017187261,2.0,14.7648230602334,18.49324200890693,0.0,9.0,7.0,14.89966442575134,6.0,10.488088481701515,11.180339887498949,3.1622776601683795,18.627936010197157,11.0,7.0,15.620499351813308,20.049937655763422,2.0,0.0,1.0,21.42428528562855,18.384776310850235,8.0,6.082762530298219,11.045361017187261,9.055385138137417,19.05255888325765,15.264337522473747,21.118712081942874,0.0,18.384776310850235,7.810249675906654,6.0,17.804493814764857,4.0,4.0,6.0,18.411952639521967,21.42428528562855,7.0,15.937377450509228,6.0,7.280109889280518,9.0,0.0,7.0,19.672315572906,19.672315572906,18.384776310850235,20.049937655763422,13.96424004376894,,18.411952639521967,1.0,19.339079605813716,7.0,9.219544457292887,20.049937655763422,4.0,18.411952639521967,19.339079605813716,8.0,18.411952639521967
techcrunch,19.05255888325765,2.0,20.024984394500787,19.05255888325765,19.05255888325765,20.024984394500787,2.0,19.05255888325765,18.411952639521967,2.0,18.411952639521967,19.672315572906,19.05255888325765,20.049937655763422,18.411952639521967,14.89966442575134,10.04987562112089,0.0,1.4142135623730951,19.672315572906,2.0,0.0,20.46948949045872,14.7648230602334,8.06225774829855,7.0710678118654755,11.0,14.212670403551895,17.804493814764857,11.045361017187261,2.0,19.131126469708992,18.411952639521967,18.49324200890693,0.0,17.944358444926362,23.727621035409346,19.339079605813716,1.0,19.05255888325765,0.0,2.0,18.81488772222678,14.45683229480096,16.881943016134134,7.0,18.49324200890693,7.0,6.0,14.89966442575134,2.0,0.0,0.0,5.0,18.81488772222678,18.49324200890693,13.892443989449804,15.0,4.0,9.055385138137417,7.0,18.49324200890693,2.0,18.49324200890693,4.0,15.937377450509228,16.97056274847714,18.411952639521967,,18.384776310850235,19.672315572906,9.0,18.49324200890693,15.0,15.652475842498529,18.384776310850235,4.0,19.672315572906,18.49324200890693
