,aljazeera,alternet,americanconservative,americanspectator,americanthinker,antiwar,ap,atlantic,axios,bbc,bloomberg,breitbart,businessinsider,buzzfeed,canary,cbs,cnbc,cnn,commondreams,consortium,conversation,counterpunch,dailycaller,dailykos,dailymail,dailywire,economist,eff,factcheck,federalist,fivethirtyeight,foreignaffairs,fox,globalresearch,guardian,huffingtonpost,infowars,intercept,jacobinmag,koreaherald,lewrockwell,mintpress,motherjones,msnbc,nationalreview,nbc,neweasternoutlook,newsbud,newyorker,npr,nypost,nytimes,observerny,offguardian,opednews,pbs,peoplesdaily,pjmedia,psychologytoday,rawstory,redstate,reuters,reveal,rt,shadowproof,slate,snopes,socialistalternative,socialistproject,spectator,strategicculture,techcrunch,time,townhall,truthdig,usatoday,verge,veteranstoday,vice,voltairenetwork,vox,wapo,wsj
conversation,1.4142135623730951,10.198039027185569,14.89966442575134,14.89966442575134,14.89966442575134,14.89966442575134,10.198039027185569,1.4142135623730951,15.652475842498529,15.556349186104045,14.89966442575134,16.673332000533065,13.45362404707371,10.488088481701515,6.164414002968976,11.704699910719626,11.045361017187261,16.278820596099706,17.05872210923198,14.89966442575134,,11.0,12.083045973594572,11.224972160321824,11.704699910719626,7.211102550927978,6.082762530298219,9.486832980505138,5.0990195135927845,15.684387141358123,11.40175425099138,14.89966442575134,1.4142135623730951,14.866068747318506,14.89966442575134,12.12435565298214,14.89966442575134,14.142135623730951,14.866068747318506,4.242640687119285,1.7320508075688772,8.0,10.099504938362077,18.547236990991408,16.24807680927192,10.488088481701515,17.05872210923198,7.0710678118654755,13.74772708486752,16.24807680927192,16.431676725154983,17.05872210923198,10.099504938362077,10.816653826391969,12.083045973594572,14.696938456699069,12.24744871391589,15.556349186104045,1.7320508075688772,14.89966442575134,5.0,0.0,1.4142135623730951,1.7320508075688772,13.038404810405298,16.278820596099706,10.488088481701515,12.0,11.045361017187261,15.652475842498529,14.142135623730951,12.529964086141668,15.556349186104045,14.89966442575134,15.652475842498529,4.0,1.0,8.12403840463596,11.045361017187261,18.49324200890693,16.278820596099706,6.164414002968976,1.7320508075688772
counterpunch,14.89966442575134,0.0,14.89966442575134,14.89966442575134,14.89966442575134,14.89966442575134,0.0,14.89966442575134,19.1049731745428,1.0,1.4142135623730951,9.1104335791443,16.30950643030009,12.0,9.219544457292887,14.89966442575134,18.49324200890693,10.488088481701515,10.099504938362077,14.142135623730951,11.0,,19.1049731745428,12.569805089976535,11.090536506409418,10.04987562112089,10.0,12.68857754044952,12.083045973594572,13.601470508735444,1.7320508075688772,15.652475842498529,5.0990195135927845,11.575836902790225,12.083045973594572,6.0,11.704699910719626,15.362291495737216,11.0,12.083045973594572,11.224972160321824,11.704699910719626,7.211102550927978,6.082762530298219,9.486832980505138,5.0990195135927845,15.684387141358123,11.40175425099138,14.89966442575134,1.4142135623730951,14.866068747318506,14.89966442575134,12.12435565298214,14.89966442575134,14.142135623730951,14.866068747318506,4.242640687119285,1.7320508075688772,8.0,10.099504938362077,18.547236990991408,16.24807680927192,10.488088481701515,17.05872210923198,7.0710678118654755,13.74772708486752,16.24807680927192,16.431676725154983,17.05872210923198,10.099504938362077,10.816653826391969,12.083045973594572,14.696938456699069,12.24744871391589,15.556349186104045,1.7320508075688772,14.89966442575134,5.0,0.0,1.4142135623730951,1.7320508075688772,13.038404810405298,16.278820596099706
dailycaller,0.0,14.89966442575134,14.89966442575134,1.7320508075688772,1.7320508075688772,14.89966442575134,14.89966442575134,0.0,14.866068747318506,0.0,16.0312195418814,11.0,11.180339887498949,11.045361017187261,13.416407864998739,15.556349186104045,16.278820596099706,12.0,10.816653826391969,14.866068747318506,12.083045973594572,19.1049731745428,,16.97056274847714,1.0,12.569805089976535,15.588457268119896,16.278820596099706,16.97056274847714,12.529964086141668,15.556349186104045,12.206555615733702,19.05255888325765,11.0,6.082762530298219,11.0,15.84297951775486,11.090536506409418,12.041594578792296,10.0,19.1049731745428,12.569805089976535,11.090536506409418,10.04987562112089,10.0,12.68857754044952,12.083045973594572,13.601470508735444,1.7320508075688772,15.652475842498529,5.0990195135927845,11.575836902790225,12.083045973594572,6.0,11.704699910719626,15.362291495737216,11.0,12.083045973594572,11.224972160321824,11.704699910719626,7.211102550927978,6.082762530298219,9.486832980505138,5.0990195135927845,15.684387141358123,11.40175425099138,14.89966442575134,1.4142135623730951,14.866068747318506,14.89966442575134,12.12435565298214,14.89966442575134,14.142135623730951,14.866068747318506,4.242640687119285,1.7320508075688772,8.0,10.099504938362077,18.547236990991408,16.24807680927192,10.488088481701515,17.05872210923198,7.0710678118654755
dailykos,10.198039027185569,14.89966442575134,1.7320508075688772,12.529964086141668,12.529964086141668,1.7320508075688772,14.89966442575134,10.198039027185569,14.89966442575134,14.89966442575134,14.89966442575134,19.05255888325765,11.090536506409418,1.0,5.916079783099616,16.278820596099706,6.164414002968976,11.045361017187261,12.083045973594572,4.242640687119285,11.224972160321824,12.569805089976535,16.97056274847714,,11.090536506409418,9.055385138137417,17.97220075561143,11.224972160321824,10.04987562112089,9.0,9.055385138137417,11.445523142259598,11.224972160321824,12.206555615733702,2.23606797749979,15.0,19.697715603592208,16.0312195418814,15.652475842498529,7.14142842854285,15.588457268119896,14.866068747318506,16.97056274847714,1.0,12.569805089976535,15.588457268119896,16.278820596099706,16.97056274847714,12.529964086141668,15.556349186104045,12.206555615733702,19.05255888325765,11.0,6.082762530298219,11.0,15.84297951775486,11.090536506409418,12.041594578792296,10.0,19.1049731745428,12.569805089976535,11.090536506409418,10.04987562112089,10.0,12.68857754044952,12.083045973594572,13.601470508735444,1.7320508075688772,15.652475842498529,5.0990195135927845,11.575836902790225,12.083045973594572,6.0,11.704699910719626,15.362291495737216,11.0,12.083045973594572,11.224972160321824,11.704699910719626,7.211102550927978,6.082762530298219,9.486832980505138,5.0990195135927845
dailymail,0.0,14.89966442575134,12.529964086141668,14.89966442575134,14.89966442575134,12.529964086141668,14.89966442575134,0.0,1.4142135623730951,14.142135623730951,3.0,13.490737563232042,12.041594578792296,12.569805089976535,13.0,11.661903789690601,1.7320508075688772,15.652475842498529,14.696938456699069,1.7320508075688772,11.704699910719626,11.090536506409418,1.0,11.090536506409418,,14.866068747318506,15.588457268119896,16.30950643030009,1.7320508075688772,12.083045973594572,14.866068747318506,15.652475842498529,16.30950643030009,13.076696830622021,16.30950643030009,12.36931687685298,19.1049731745428,10.04987562112089,18.601075237738275,1.4142135623730951,5.196152422706632,10.04987562112089,15.0,10.04987562112089,11.090536506409418,9.055385138137417,17.97220075561143,11.224972160321824,10.04987562112089,9.0,9.055385138137417,11.445523142259598,11.224972160321824,12.206555615733702,2.23606797749979,15.0,19.697715603592208,16.0312195418814,15.652475842498529,7.14142842854285,15.588457268119896,14.866068747318506,16.97056274847714,1.0,12.569805089976535,15.588457268119896,16.278820596099706,16.97056274847714,12.529964086141668,15.556349186104045,12.206555615733702,19.05255888325765,11.0,6.082762530298219,11.0,15.84297951775486,11.090536506409418,12.041594578792296,10.0,19.1049731745428,12.569805089976535,11.090536506409418,10.04987562112089
dailywire,14.89966442575134,1.7320508075688772,14.89966442575134,17.349351572897472,17.349351572897472,14.89966442575134,1.7320508075688772,14.89966442575134,14.89966442575134,15.652475842498529,14.142135623730951,15.748015748023622,5.0,15.588457268119896,12.12435565298214,14.866068747318506,1.0,14.142135623730951,12.24744871391589,8.0,7.211102550927978,10.04987562112089,12.569805089976535,9.055385138137417,14.866068747318506,,11.704699910719626,15.652475842498529,1.7320508075688772,15.556349186104045,15.588457268119896,13.038404810405298,15.652475842498529,14.866068747318506,15.556349186104045,5.196152422706632,1.4142135623730951,9.0,10.04987562112089,19.1049731745428,18.547236990991408,1.4142135623730951,19.6468827043885,16.34013463836819,16.278820596099706,8.06225774829855,14.866068747318506,15.588457268119896,16.30950643030009,1.7320508075688772,12.083045973594572,14.866068747318506,15.652475842498529,16.30950643030009,13.076696830622021,16.30950643030009,12.36931687685298,19.1049731745428,10.04987562112089,18.601075237738275,1.4142135623730951,5.196152422706632,10.04987562112089,15.0,10.04987562112089,11.090536506409418,9.055385138137417,17.97220075561143,11.224972160321824,10.04987562112089,9.0,9.055385138137417,11.445523142259598,11.224972160321824,12.206555615733702,2.23606797749979,15.0,19.697715603592208,16.0312195418814,15.652475842498529,7.14142842854285,15.588457268119896,14.866068747318506
economist,14.89966442575134,12.529964086141668,17.349351572897472,5.0990195135927845,5.0990195135927845,17.349351572897472,12.529964086141668,14.89966442575134,0.0,19.1049731745428,15.556349186104045,15.556349186104045,4.242640687119285,10.198039027185569,1.4142135623730951,11.224972160321824,0.0,12.529964086141668,15.556349186104045,10.099504938362077,6.082762530298219,10.0,15.588457268119896,17.97220075561143,15.588457268119896,11.704699910719626,,11.224972160321824,14.2828568570857,6.0,12.083045973594572,5.196152422706632,15.684387141358123,7.810249675906654,6.0,5.0990195135927845,5.196152422706632,11.045361017187261,12.529964086141668,10.488088481701515,6.0,12.083045973594572,16.97056274847714,10.198039027185569,16.30950643030009,11.045361017187261,5.196152422706632,1.0,11.704699910719626,15.652475842498529,1.7320508075688772,15.556349186104045,15.588457268119896,13.038404810405298,15.652475842498529,14.866068747318506,15.556349186104045,5.196152422706632,1.4142135623730951,9.0,10.04987562112089,19.1049731745428,18.547236990991408,1.4142135623730951,19.6468827043885,16.34013463836819,16.278820596099706,8.06225774829855,14.866068747318506,15.588457268119896,16.30950643030009,1.7320508075688772,12.083045973594572,14.866068747318506,15.652475842498529,16.30950643030009,13.076696830622021,16.30950643030009,12.36931687685298,19.1049731745428,10.04987562112089,18.601075237738275,1.4142135623730951
eff,14.89966442575134,14.89966442575134,5.0990195135927845,0.0,0.0,5.0990195135927845,14.89966442575134,14.89966442575134,10.198039027185569,14.866068747318506,1.0,14.89966442575134,12.083045973594572,11.045361017187261,1.7320508075688772,18.49324200890693,13.45362404707371,15.556349186104045,1.7320508075688772,18.547236990991408,9.486832980505138,12.68857754044952,16.278820596099706,11.224972160321824,16.30950643030009,15.652475842498529,11.224972160321824,,11.224972160321824,14.142135623730951,16.431676725154983,1.4142135623730951,14.89966442575134,1.0,15.556349186104045,5.196152422706632,1.4142135623730951,0.0,1.0,12.569805089976535,15.588457268119896,10.198039027185569,11.045361017187261,12.0,11.704699910719626,16.0312195418814,4.123105625617661,16.34013463836819,5.196152422706632,7.0710678118654755,11.224972160321824,14.2828568570857,6.0,12.083045973594572,5.196152422706632,15.684387141358123,7.810249675906654,6.0,5.0990195135927845,5.196152422706632,11.045361017187261,12.529964086141668,10.488088481701515,6.0,12.083045973594572,16.97056274847714,10.198039027185569,16.30950643030009,11.045361017187261,5.196152422706632,1.0,11.704699910719626,15.652475842498529,1.7320508075688772,15.556349186104045,15.588457268119896,13.038404810405298,15.652475842498529,14.866068747318506,15.556349186104045,5.196152422706632,1.4142135623730951,9.0
factcheck,1.7320508075688772,17.349351572897472,0.0,18.49324200890693,18.49324200890693,0.0,17.349351572897472,1.7320508075688772,0.0,14.89966442575134,0.0,1.4142135623730951,16.673332000533065,12.0,13.038404810405298,11.045361017187261,16.30950643030009,14.89966442575134,14.89966442575134,16.24807680927192,5.0990195135927845,12.083045973594572,16.97056274847714,10.04987562112089,1.7320508075688772,1.7320508075688772,14.2828568570857,11.224972160321824,,11.180339887498949,11.832159566199232,15.684387141358123,11.045361017187261,13.490737563232042,15.748015748023622,13.601470508735444,14.422205101855956,14.730919862656235,13.490737563232042,13.638181696985855,13.601470508735444,15.748015748023622,15.905973720586866,16.673332000533065,10.488088481701515,8.12403840463596,5.0990195135927845,14.866068747318506,15.652475842498529,9.0,16.278820596099706,10.04987562112089,11.224972160321824,14.142135623730951,16.431676725154983,1.4142135623730951,14.89966442575134,1.0,15.556349186104045,5.196152422706632,1.4142135623730951,0.0,1.0,12.569805089976535,15.588457268119896,10.198039027185569,11.045361017187261,12.0,11.704699910719626,16.0312195418814,4.123105625617661,16.34013463836819,5.196152422706632,7.0710678118654755,11.224972160321824,14.2828568570857,6.0,12.083045973594572,5.196152422706632,15.684387141358123,7.810249675906654,6.0,5.0990195135927845
federalist,12.529964086141668,5.0990195135927845,18.49324200890693,1.4142135623730951,1.4142135623730951,18.49324200890693,5.0990195135927845,12.529964086141668,14.89966442575134,1.4142135623730951,14.89966442575134,16.0312195418814,9.1104335791443,13.45362404707371,16.278820596099706,5.0,11.180339887498949,15.652475842498529,5.0,10.488088481701515,15.684387141358123,13.601470508735444,12.529964086141668,9.0,12.083045973594572,15.556349186104045,6.0,14.142135623730951,11.180339887498949,,6.164414002968976,16.673332000533065,13.076696830622021,12.529964086141668,9.433981132056603,11.180339887498949,12.12435565298214,12.569805089976535,5.196152422706632,7.0710678118654755,11.180339887498949,11.704699910719626,12.569805089976535,8.660254037844387,13.038404810405298,6.708203932499369,16.401219466856727,11.704699910719626,13.638181696985855,10.488088481701515,15.84297951775486,14.247806848775006,11.090536506409418,14.45683229480096,11.180339887498949,11.832159566199232,15.684387141358123,11.045361017187261,13.490737563232042,15.748015748023622,13.601470508735444,14.422205101855956,14.730919862656235,13.490737563232042,13.638181696985855,13.601470508735444,15.748015748023622,15.905973720586866,16.673332000533065,10.488088481701515,8.12403840463596,5.0990195135927845,14.866068747318506,15.652475842498529,9.0,16.278820596099706,10.04987562112089,11.224972160321824,14.142135623730951,16.431676725154983,1.4142135623730951,14.89966442575134,1.0
fivethirtyeight,14.89966442575134,0.0,1.4142135623730951,16.34013463836819,16.34013463836819,1.4142135623730951,0.0,14.89966442575134,14.89966442575134,14.89966442575134,14.142135623730951,14.89966442575134,11.0,16.30950643030009,10.488088481701515,5.196152422706632,11.090536506409418,4.0,0.0,17.05872210923198,11.40175425099138,1.7320508075688772,15.556349186104045,9.055385138137417,14.866068747318506,15.588457268119896,12.083045973594572,16.431676725154983,11.832159566199232,6.164414002968976,,11.090536506409418,14.866068747318506,12.041594578792296,6.0,1.4142135623730951,10.488088481701515,15.556349186104045,0.0,15.652475842498529,14.142135623730951,12.529964086141668,15.556349186104045,14.89966442575134,15.652475842498529,4.0,1.0,8.12403840463596,11.045361017187261,18.49324200890693,15.066519173319364,11.704699910719626,12.68857754044952,13.416407864998739,6.0,15.362291495737216,6.164414002968976,16.673332000533065,13.076696830622021,12.529964086141668,9.433981132056603,11.180339887498949,12.12435565298214,12.569805089976535,5.196152422706632,7.0710678118654755,11.180339887498949,11.704699910719626,12.569805089976535,8.660254037844387,13.038404810405298,6.708203932499369,16.401219466856727,11.704699910719626,13.638181696985855,10.488088481701515,15.84297951775486,14.247806848775006,11.090536506409418,14.45683229480096,11.180339887498949,11.832159566199232,15.684387141358123
foreignaffairs,17.349351572897472,18.49324200890693,16.34013463836819,0.0,0.0,16.34013463836819,18.49324200890693,17.349351572897472,14.89966442575134,0.0,15.652475842498529,3.0,19.05255888325765,11.180339887498949,12.0,6.164414002968976,12.041594578792296,1.0,1.4142135623730951,7.0710678118654755,14.89966442575134,15.652475842498529,12.206555615733702,11.445523142259598,15.652475842498529,13.038404810405298,5.196152422706632,1.4142135623730951,15.684387141358123,16.673332000533065,11.090536506409418,,15.652475842498529,9.0,16.278820596099706,10.04987562112089,11.224972160321824,14.142135623730951,16.431676725154983,1.4142135623730951,14.89966442575134,1.0,15.556349186104045,5.196152422706632,1.4142135623730951,0.0,1.0,12.569805089976535,15.588457268119896,10.198039027185569,11.045361017187261,12.0,12.12435565298214,15.748015748023622,14.89966442575134,12.083045973594572,1.7320508075688772,15.588457268119896,11.090536506409418,14.866068747318506,12.041594578792296,6.0,1.4142135623730951,10.488088481701515,15.556349186104045,0.0,15.652475842498529,14.142135623730951,12.529964086141668,15.556349186104045,14.89966442575134,15.652475842498529,4.0,1.0,8.12403840463596,11.045361017187261,18.49324200890693,15.066519173319364,11.704699910719626,12.68857754044952,13.416407864998739,6.0,15.362291495737216
fox,5.0990195135927845,1.4142135623730951,0.0,15.556349186104045,15.556349186104045,0.0,1.4142135623730951,5.0990195135927845,1.7320508075688772,10.198039027185569,19.1049731745428,14.142135623730951,13.490737563232042,11.090536506409418,11.045361017187261,9.219544457292887,11.704699910719626,8.12403840463596,1.7320508075688772,13.74772708486752,1.4142135623730951,5.0990195135927845,19.05255888325765,11.224972160321824,16.30950643030009,15.652475842498529,15.684387141358123,14.89966442575134,11.045361017187261,13.076696830622021,14.866068747318506,15.652475842498529,,14.247806848775006,3.3166247903554,16.822603841260722,3.0,18.027756377319946,14.142135623730951,13.490737563232042,7.3484692283495345,13.638181696985855,12.806248474865697,15.0,2.0,10.04987562112089,13.638181696985855,14.212670403551895,15.0,10.0,13.601470508735444,9.273618495495704,17.4928556845359,11.40175425099138,14.89966442575134,11.704699910719626,13.638181696985855,0.0,5.0990195135927845,14.866068747318506,15.652475842498529,9.0,16.278820596099706,10.04987562112089,11.224972160321824,14.142135623730951,16.431676725154983,1.4142135623730951,14.89966442575134,1.0,15.556349186104045,5.196152422706632,1.4142135623730951,0.0,1.0,12.569805089976535,15.588457268119896,10.198039027185569,11.045361017187261,12.0,12.12435565298214,15.748015748023622,14.89966442575134
globalresearch,0.0,16.34013463836819,15.556349186104045,14.89966442575134,14.89966442575134,15.556349186104045,16.34013463836819,0.0,12.529964086141668,0.0,14.866068747318506,15.556349186104045,15.748015748023622,12.041594578792296,1.0,13.416407864998739,14.89966442575134,11.045361017187261,13.038404810405298,16.24807680927192,14.866068747318506,11.575836902790225,11.0,12.206555615733702,13.076696830622021,14.866068747318506,7.810249675906654,1.0,13.490737563232042,12.529964086141668,12.041594578792296,9.0,14.247806848775006,,16.34013463836819,16.30950643030009,1.4142135623730951,18.601075237738275,0.0,19.697715603592208,16.0312195418814,15.652475842498529,7.14142842854285,15.588457268119896,14.866068747318506,16.97056274847714,1.0,12.569805089976535,15.588457268119896,16.278820596099706,16.97056274847714,12.529964086141668,15.556349186104045,12.206555615733702,19.05255888325765,11.0,14.212670403551895,12.806248474865697,3.3166247903554,14.560219778561036,14.212670403551895,14.491376746189438,14.247806848775006,3.3166247903554,16.822603841260722,3.0,18.027756377319946,14.142135623730951,13.490737563232042,7.3484692283495345,13.638181696985855,12.806248474865697,15.0,2.0,10.04987562112089,13.638181696985855,14.212670403551895,15.0,10.0,13.601470508735444,9.273618495495704,17.4928556845359,11.40175425099138
guardian,18.49324200890693,0.0,14.89966442575134,14.89966442575134,14.89966442575134,14.89966442575134,0.0,18.49324200890693,14.89966442575134,14.89966442575134,14.89966442575134,1.0,15.556349186104045,5.0,12.569805089976535,5.916079783099616,15.556349186104045,18.49324200890693,16.278820596099706,16.431676725154983,14.89966442575134,12.083045973594572,6.082762530298219,2.23606797749979,16.30950643030009,15.556349186104045,6.0,15.556349186104045,15.748015748023622,9.433981132056603,6.0,16.278820596099706,3.3166247903554,16.34013463836819,,12.0,12.083045973594572,19.1049731745428,10.04987562112089,15.0,11.0,15.652475842498529,15.684387141358123,18.547236990991408,12.24744871391589,11.045361017187261,18.49324200890693,12.041594578792296,11.045361017187261,12.12435565298214,11.045361017187261,12.0,12.041594578792296,16.673332000533065,19.05255888325765,15.748015748023622,15.556349186104045,0.0,3.0,16.278820596099706,14.866068747318506,6.164414002968976,14.45683229480096,16.278820596099706,16.34013463836819,16.30950643030009,1.4142135623730951,18.601075237738275,0.0,19.697715603592208,16.0312195418814,15.652475842498529,7.14142842854285,15.588457268119896,14.866068747318506,16.97056274847714,1.0,12.569805089976535,15.588457268119896,16.278820596099706,16.97056274847714,12.529964086141668,15.556349186104045
huffingtonpost,1.4142135623730951,15.556349186104045,14.89966442575134,5.0990195135927845,5.0990195135927845,14.89966442575134,15.556349186104045,1.4142135623730951,17.349351572897472,14.89966442575134,1.4142135623730951,0.0,14.89966442575134,4.242640687119285,15.588457268119896,13.0,16.278820596099706,16.278820596099706,10.488088481701515,17.05872210923198,12.12435565298214,6.0,11.0,15.0,12.36931687685298,5.196152422706632,5.0990195135927845,5.196152422706632,13.601470508735444,11.180339887498949,1.4142135623730951,10.04987562112089,16.822603841260722,16.30950643030009,12.0,,13.638181696985855,0.0,5.0990195135927845,14.866068747318506,15.652475842498529,9.0,16.278820596099706,10.04987562112089,11.224972160321824,14.142135623730951,16.431676725154983,1.4142135623730951,14.89966442575134,1.0,15.556349186104045,5.196152422706632,1.4142135623730951,0.0,1.0,12.569805089976535,15.588457268119896,10.198039027185569,11.045361017187261,12.0,11.0,11.40175425099138,12.0,18.49324200890693,11.704699910719626,8.12403840463596,12.0,12.083045973594572,19.1049731745428,10.04987562112089,15.0,11.0,15.652475842498529,15.684387141358123,18.547236990991408,12.24744871391589,11.045361017187261,18.49324200890693,12.041594578792296,11.045361017187261,12.12435565298214,11.045361017187261,12.0
infowars,16.34013463836819,14.89966442575134,5.0990195135927845,14.89966442575134,14.89966442575134,5.0990195135927845,14.89966442575134,16.34013463836819,5.0990195135927845,14.89966442575134,14.89966442575134,14.89966442575134,1.4142135623730951,12.083045973594572,10.198039027185569,12.12435565298214,11.661903789690601,6.164414002968976,12.0,10.099504938362077,14.89966442575134,11.704699910719626,15.84297951775486,19.697715603592208,19.1049731745428,1.4142135623730951,5.196152422706632,1.4142135623730951,14.422205101855956,12.12435565298214,10.488088481701515,11.224972160321824,3.0,1.4142135623730951,12.083045973594572,13.638181696985855,,11.704699910719626,13.638181696985855,0.0,5.0990195135927845,14.866068747318506,15.652475842498529,9.0,16.278820596099706,10.04987562112089,11.224972160321824,14.142135623730951,16.431676725154983,1.4142135623730951,14.89966442575134,1.0,15.556349186104045,5.196152422706632,1.4142135623730951,0.0,1.0,12.569805089976535,15.588457268119896,10.198039027185569,11.045361017187261,12.0,12.0,16.278820596099706,14.212670403551895,0.0,14.89966442575134,11.704699910719626,13.638181696985855,0.0,5.0990195135927845,14.866068747318506,15.652475842498529,9.0,16.278820596099706,10.04987562112089,11.224972160321824,14.142135623730951,16.431676725154983,1.4142135623730951,14.89966442575134,1.0,15.556349186104045
intercept,0.0,14.89966442575134,14.89966442575134,1.7320508075688772,1.7320508075688772,14.89966442575134,14.89966442575134,0.0,0.0,1.7320508075688772,0.0,14.142135623730951,16.0312195418814,16.673332000533065,11.045361017187261,1.4142135623730951,14.866068747318506,1.7320508075688772,11.045361017187261,10.816653826391969,14.142135623730951,15.362291495737216,11.090536506409418,16.0312195418814,10.04987562112089,9.0,11.045361017187261,0.0,14.730919862656235,12.569805089976535,15.556349186104045,14.142135623730951,18.027756377319946,18.601075237738275,19.1049731745428,0.0,11.704699910719626,,14.89966442575134,11.704699910719626,13.638181696985855,0.0,5.0990195135927845,14.866068747318506,15.652475842498529,9.0,16.278820596099706,10.04987562112089,11.224972160321824,14.142135623730951,16.431676725154983,1.4142135623730951,14.89966442575134,1.0,15.556349186104045,5.196152422706632,1.4142135623730951,0.0,1.0,12.569805089976535,15.588457268119896,10.198039027185569,11.045361017187261,12.0,0.0,12.0,16.278820596099706,14.212670403551895,0.0,14.89966442575134,11.704699910719626,13.638181696985855,0.0,5.0990195135927845,14.866068747318506,15.652475842498529,9.0,16.278820596099706,10.04987562112089,11.224972160321824,14.142135623730951,16.431676725154983,1.4142135623730951
jacobinmag,15.556349186104045,5.0990195135927845,1.7320508075688772,14.89966442575134,14.89966442575134,1.7320508075688772,5.0990195135927845,15.556349186104045,18.49324200890693,12.529964086141668,10.198039027185569,15.652475842498529,14.89966442575134,9.1104335791443,12.0,1.7320508075688772,11.224972160321824,1.0,15.652475842498529,12.083045973594572,14.866068747318506,11.0,12.041594578792296,15.652475842498529,18.601075237738275,10.04987562112089,12.529964086141668,1.0,13.490737563232042,5.196152422706632,0.0,16.431676725154983,14.142135623730951,0.0,10.04987562112089,5.0990195135927845,13.638181696985855,14.89966442575134,,1.0,15.652475842498529,12.569805089976535,13.601470508735444,1.0,5.196152422706632,15.556349186104045,16.30950643030009,9.055385138137417,16.97056274847714,10.0,11.704699910719626,14.866068747318506,17.05872210923198,1.7320508075688772,15.652475842498529,0.0,16.278820596099706,6.164414002968976,1.7320508075688772,1.0,0.0,13.45362404707371,16.30950643030009,11.180339887498949,11.090536506409418,12.041594578792296,0.0,0.0,12.0,16.278820596099706,14.212670403551895,0.0,14.89966442575134,11.704699910719626,13.638181696985855,0.0,5.0990195135927845,14.866068747318506,15.652475842498529,9.0,16.278820596099706,10.04987562112089,11.224972160321824
koreaherald,14.89966442575134,14.89966442575134,14.89966442575134,2.0,2.0,14.89966442575134,14.89966442575134,14.89966442575134,1.4142135623730951,14.89966442575134,0.0,19.1049731745428,3.0,11.0,13.45362404707371,13.038404810405298,18.49324200890693,0.0,14.142135623730951,14.696938456699069,4.242640687119285,12.083045973594572,10.0,7.14142842854285,1.4142135623730951,19.1049731745428,10.488088481701515,12.569805089976535,13.638181696985855,7.0710678118654755,15.652475842498529,1.4142135623730951,13.490737563232042,19.697715603592208,15.0,14.866068747318506,0.0,11.704699910719626,1.0,,14.212670403551895,12.727922061357855,13.638181696985855,14.45683229480096,2.449489742783178,12.727922061357855,8.94427190999916,13.601470508735444,14.45683229480096,9.0,14.52583904633395,9.1104335791443,9.486832980505138,13.490737563232042,10.392304845413264,12.806248474865697,13.638181696985855,12.767145334803704,14.352700094407323,13.74772708486752,12.806248474865697,12.727922061357855,12.767145334803704,13.92838827718412,13.74772708486752,15.165750888103101,8.246211251235321,9.486832980505138,1.0,1.0,1.0,12.041594578792296,16.97056274847714,15.0,1.0,15.652475842498529,12.569805089976535,13.601470508735444,1.0,5.196152422706632,15.556349186104045,16.30950643030009,9.055385138137417
lewrockwell,14.89966442575134,1.7320508075688772,2.0,14.89966442575134,14.89966442575134,2.0,1.7320508075688772,14.89966442575134,16.34013463836819,17.349351572897472,14.89966442575134,14.866068747318506,14.142135623730951,19.05255888325765,16.30950643030009,16.278820596099706,11.045361017187261,13.45362404707371,12.529964086141668,12.24744871391589,1.7320508075688772,11.224972160321824,19.1049731745428,15.588457268119896,5.196152422706632,18.547236990991408,6.0,15.588457268119896,13.601470508735444,11.180339887498949,14.142135623730951,14.89966442575134,7.3484692283495345,16.0312195418814,11.0,15.652475842498529,5.0990195135927845,13.638181696985855,15.652475842498529,14.212670403551895,,14.866068747318506,12.806248474865697,14.89966442575134,0.0,12.12435565298214,15.748015748023622,14.89966442575134,12.083045973594572,1.7320508075688772,15.588457268119896,11.090536506409418,14.866068747318506,12.041594578792296,6.0,1.4142135623730951,10.488088481701515,15.556349186104045,0.0,15.652475842498529,14.142135623730951,12.529964086141668,15.556349186104045,14.89966442575134,15.652475842498529,4.0,1.0,8.12403840463596,11.045361017187261,18.49324200890693,12.767145334803704,12.727922061357855,12.727922061357855,12.727922061357855,9.486832980505138,14.52583904633395,14.212670403551895,12.727922061357855,13.638181696985855,14.45683229480096,2.449489742783178,12.727922061357855,8.94427190999916
