,aljazeera,alternet,americanconservative,americanspectator,ap,atlantic,axios,bbc,breitbart,businessinsider,buzzfeed,canary,cbs,cnbc,cnn,commondreams,conversation,counterpunch,dailycaller,dailykos,dailymail,dailywire,economist,federalist,fivethirtyeight,fox,guardian,huffingtonpost,independent,infowars,intercept,jacobinmag,jpost,lewrockwell,mintpress,motherjones,msnbc,nationalreview,nbc,newyorker,npr,nypost,nytimes,opednews,pjmedia,propublica,psychologytoday,rawstory,redstate,reuters,rt,shadowproof,slate,snopes,spectator,time,townhall,truthdig,usatoday,verge,veteranstoday,vice,vox,wapo,wsj
dailymail,57.175169435691224,56.07138307550475,56.07138307550475,58.146367040426526,58.146367040426526,56.07138307550475,56.07138307550475,57.175169435691224,15.0,12.36931687685298,46.216880033165374,15.0,15.0,0.0,0.0,56.639209034025185,55.98214000911362,21.02379604162864,56.71860364994893,53.41348144429457,,1.0,0.0,0.0,1.0,16.0,59.39696961966999,0.0,5.0,1.0,54.48853090330111,22.47220505424423,56.124860801609124,36.24913792078372,56.621550667568265,52.630789467763066,53.41348144429457,53.41348144429457,52.630789467763066,42.01190307520001,9.0,53.41348144429457,50.41825066382212,52.630789467763066,41.641325627314025,5.0,61.1310068623117,3.0,56.71860364994893,56.78027826631356,56.78027826631356,56.71860364994893,57.89645930452051,53.74011537017761,56.78027826631356,58.69412236331676,56.71860364994893,43.04648650006177,41.43669871020132,42.95346318982906,45.617978911828175,46.06517122512408,46.06517122512408,45.617978911828175,41.30375285612676
dailywire,57.89645930452051,8.06225774829855,58.146367040426526,55.794264938253285,55.794264938253285,58.146367040426526,8.06225774829855,57.89645930452051,7.0,55.794264938253285,49.39635614091387,59.39696961966999,58.69412236331676,5.0,15.0,56.64803615307419,53.74011537017761,46.06517122512408,57.89645930452051,53.41348144429457,1.0,,4.0,53.74011537017761,53.749418601506754,53.749418601506754,53.74011537017761,55.794264938253285,56.04462507680822,53.749418601506754,55.98214000911362,53.74011537017761,53.41348144429457,56.78027826631356,46.06517122512408,53.749418601506754,27.0,56.64803615307419,1.0,0.0,0.0,1.0,16.0,59.39696961966999,0.0,5.0,1.0,54.48853090330111,22.47220505424423,56.124860801609124,36.24913792078372,56.621550667568265,52.630789467763066,53.41348144429457,53.41348144429457,52.630789467763066,42.01190307520001,9.0,53.41348144429457,50.41825066382212,52.630789467763066,41.641325627314025,5.0,61.1310068623117,3.0
economist,7.0,56.07138307550475,55.794264938253285,3.605551275463989,3.605551275463989,55.794264938253285,56.07138307550475,7.0,15.0,53.74011537017761,57.89645930452051,56.71860364994893,1.0,1.0,58.69412236331676,56.64803615307419,62.321745803531535,44.48595283907045,53.74011537017761,52.630789467763066,0.0,4.0,,26.0,56.639209034025185,0.0,1.0,1.0,0.0,15.0,58.69412236331676,1.0,4.242640687119285,0.0,53.749418601506754,56.124860801609124,5.0,43.04648650006177,0.0,59.6992462263972,4.0,53.74011537017761,53.749418601506754,53.749418601506754,53.74011537017761,55.794264938253285,56.04462507680822,53.749418601506754,55.98214000911362,53.74011537017761,53.41348144429457,56.78027826631356,46.06517122512408,53.749418601506754,27.0,56.64803615307419,1.0,0.0,0.0,1.0,16.0,59.39696961966999,0.0,5.0,1.0
federalist,56.07138307550475,58.146367040426526,3.605551275463989,7.0,7.0,3.605551275463989,58.146367040426526,56.07138307550475,55.794264938253285,16.0,7.0,58.69412236331676,4.242640687119285,1.0,1.0,56.639209034025185,26.0,45.617978911828175,56.78027826631356,42.01190307520001,0.0,53.74011537017761,26.0,,39.30648801406709,38.897300677553446,40.50925820105819,28.0178514522438,28.0,28.0,28.0178514522438,32.2490309931942,44.27188724235731,28.0,28.442925306655784,28.0178514522438,53.74011537017761,1.0,52.630789467763066,56.71860364994893,45.617978911828175,53.74011537017761,26.0,56.639209034025185,0.0,1.0,1.0,0.0,15.0,58.69412236331676,1.0,4.242640687119285,0.0,53.749418601506754,56.124860801609124,5.0,43.04648650006177,0.0,59.6992462263972,4.0,53.74011537017761,53.749418601506754,53.749418601506754,53.74011537017761,55.794264938253285
fivethirtyeight,8.06225774829855,55.794264938253285,7.0,12.36931687685298,12.36931687685298,7.0,55.794264938253285,8.06225774829855,57.175169435691224,55.937465083787984,57.175169435691224,5.0,0.0,16.0,4.242640687119285,58.59180830116101,27.0,59.6992462263972,58.69412236331676,9.0,1.0,53.749418601506754,56.639209034025185,39.30648801406709,,43.520110293977886,1.0,60.14149981501958,4.123105625617661,53.749418601506754,53.74011537017761,53.74011537017761,53.749418601506754,56.07138307550475,56.78027826631356,53.74011537017761,56.04462507680822,53.749418601506754,28.0178514522438,39.30648801406709,28.0,42.2965719651132,40.69397989875161,24.698178070456937,39.30648801406709,38.897300677553446,40.50925820105819,28.0178514522438,28.0,28.0,28.0178514522438,32.2490309931942,44.27188724235731,28.0,28.442925306655784,28.0178514522438,53.74011537017761,1.0,52.630789467763066,56.71860364994893,45.617978911828175,53.74011537017761,26.0,56.639209034025185,0.0
fox,56.07138307550475,3.605551275463989,12.36931687685298,16.0,16.0,12.36931687685298,3.605551275463989,56.07138307550475,57.89645930452051,15.0,10.0,1.0,49.39635614091387,59.39696961966999,0.0,55.90169943749474,27.0,4.0,56.71860364994893,53.41348144429457,16.0,53.749418601506754,0.0,38.897300677553446,43.520110293977886,,59.472682804797024,45.79301256742124,56.639209034025185,26.30589287593181,59.39696961966999,4.0,4.123105625617661,4.123105625617661,4.0,15.524174696260024,58.83026432033091,4.123105625617661,3.1622776601683795,4.0,39.293765408777,53.749418601506754,1.0,53.74011537017761,56.859475903318,5.656854249492381,43.520110293977886,1.0,60.14149981501958,4.123105625617661,53.749418601506754,53.74011537017761,53.74011537017761,53.749418601506754,56.07138307550475,56.78027826631356,53.74011537017761,56.04462507680822,53.749418601506754,28.0178514522438,39.30648801406709,28.0,42.2965719651132,40.69397989875161,24.698178070456937
guardian,58.146367040426526,7.0,16.0,7.0,7.0,16.0,7.0,58.146367040426526,7.0,7.0,12.36931687685298,4.242640687119285,16.0,0.0,0.0,56.64803615307419,26.0,53.74011537017761,43.04648650006177,50.41825066382212,59.39696961966999,53.74011537017761,1.0,40.50925820105819,1.0,59.472682804797024,,56.124860801609124,5.0,43.04648650006177,0.0,59.6992462263972,4.0,53.74011537017761,53.749418601506754,53.749418601506754,53.74011537017761,55.794264938253285,56.04462507680822,53.749418601506754,55.98214000911362,53.74011537017761,56.64803615307419,28.30194339616981,4.0,56.639209034025185,4.123105625617661,52.78257288158659,59.472682804797024,45.79301256742124,56.639209034025185,26.30589287593181,59.39696961966999,4.0,4.123105625617661,4.123105625617661,4.0,15.524174696260024,58.83026432033091,4.123105625617661,3.1622776601683795,4.0,39.293765408777,53.749418601506754,1.0
huffingtonpost,55.794264938253285,12.36931687685298,7.0,16.0,16.0,7.0,12.36931687685298,55.794264938253285,56.07138307550475,15.0,55.794264938253285,46.216880033165374,12.36931687685298,5.0,1.0,58.770741019660456,11.0,53.749418601506754,41.43669871020132,52.630789467763066,0.0,55.794264938253285,1.0,28.0178514522438,60.14149981501958,45.79301256742124,56.124860801609124,,5.656854249492381,50.48762224545735,59.39696961966999,44.56455991031439,56.71860364994893,23.345235059857504,59.472682804797024,5.0,5.656854249492381,5.656854249492381,5.0,12.649110640673518,56.78027826631356,5.656854249492381,1.0,5.0,56.639209034025185,1.0,39.30648801406709,53.74011537017761,0.0,53.749418601506754,56.124860801609124,5.0,43.04648650006177,0.0,59.6992462263972,4.0,53.74011537017761,53.749418601506754,53.749418601506754,53.74011537017761,55.794264938253285,56.04462507680822,53.749418601506754,55.98214000911362,53.74011537017761
independent,3.605551275463989,16.0,16.0,46.14108798023731,46.14108798023731,16.0,16.0,3.605551275463989,8.06225774829855,55.794264938253285,53.74011537017761,49.39635614091387,15.0,1.0,16.0,56.639209034025185,44.598206241955516,53.749418601506754,42.95346318982906,41.641325627314025,5.0,56.04462507680822,0.0,28.0,4.123105625617661,56.639209034025185,5.0,5.656854249492381,,0.0,53.749418601506754,56.124860801609124,5.0,43.04648650006177,0.0,59.6992462263972,4.0,53.74011537017761,53.749418601506754,53.749418601506754,53.74011537017761,55.794264938253285,56.04462507680822,53.749418601506754,55.98214000911362,53.74011537017761,56.71860364994893,3.0,56.78027826631356,28.5657137141714,5.0,56.71860364994893,5.656854249492381,50.48762224545735,59.39696961966999,44.56455991031439,56.71860364994893,23.345235059857504,59.472682804797024,5.0,5.656854249492381,5.656854249492381,5.0,12.649110640673518,56.78027826631356
infowars,7.0,7.0,46.14108798023731,4.242640687119285,4.242640687119285,46.14108798023731,7.0,7.0,56.07138307550475,57.175169435691224,16.0,57.89645930452051,59.39696961966999,15.0,59.39696961966999,1.0,27.0,53.74011537017761,45.617978911828175,5.0,1.0,53.749418601506754,15.0,28.0,53.749418601506754,26.30589287593181,43.04648650006177,50.48762224545735,0.0,,53.74011537017761,0.0,53.749418601506754,56.124860801609124,5.0,43.04648650006177,0.0,59.6992462263972,4.0,53.74011537017761,53.749418601506754,53.749418601506754,53.74011537017761,55.794264938253285,56.04462507680822,53.749418601506754,55.98214000911362,53.74011537017761,56.71860364994893,0.0,56.639209034025185,1.0,39.30648801406709,53.74011537017761,0.0,53.749418601506754,56.124860801609124,5.0,43.04648650006177,0.0,59.6992462263972,4.0,53.74011537017761,53.749418601506754,53.749418601506754
