,aljazeera,alternet,americanconservative,americanspectator,americanthinker,antiwar,ap,atlantic,axios,bbc,bloomberg,breitbart,businessinsider,buzzfeed,canary,cbs,cnbc,cnn,commondreams,consortium,conversation,counterpunch,dailycaller,dailykos,dailymail,dailywire,defenseone,economist,federalist,foreignaffairs,fox,freebeacon,globalresearch,guardian,huffingtonpost,independent,infowars,intercept,jacobinmag,jpost,koreaherald,lewrockwell,mintpress,motherjones,msnbc,nationalreview,nbc,neweasternoutlook,newyorker,npr,nypost,nytimes,observerny,offguardian,opednews,peoplesdaily,pjmedia,propublica,psychologytoday,rawstory,redstate,reuters,rt,shadowproof,slate,snopes,spectator,strategicculture,techcrunch,time,townhall,truthdig,usatoday,verge,vice,voltairenetwork,vox,wapo,wsj
globalresearch,56.90009613627778,54.48369000704547,100.0,55.917635975515644,55.917635975515644,100.0,54.48369000704547,56.90009613627778,88.43137966543131,54.48369000704547,97.68627593308626,100.0,74.44408238678304,95.37255186617253,100.0,94.82635570520361,63.125306229268496,71.00912053632923,95.37255186617253,96.72790004498155,83.80393153160384,57.46270058476025,81.4902074646901,93.0588277992588,74.13177852601804,92.68336207140476,71.7573984977559,57.21174088873189,95.37255186617253,56.46754146080411,55.254706084068175,64.3806707432277,100.0,58.48170600064711,69.21790336521236,55.254706084068175,55.254706084068175,86.11765559851757,95.37255186617253,57.21174088873189,57.46270058476025,57.21174088873189,55.917635975515644,83.80393153160384,63.8584747124991,55.73585225986386,57.46270058476025,52.63924952848784,57.46270058476025,58.80531416156176,52.63924952848784,69.47988341994812,57.21174088873189,57.46270058476025,86.11765559851757,56.46754146080411,53.609976705740166,93.0588277992588,97.68627593308626,58.48170600064711,64.3806707432277,57.46270058476025,57.46270058476025,80.36740026988936,81.4902074646901,53.609976705740166,55.254706084068175,53.609976705740166,57.39982205906211,97.68627593308626,73.01757253576034,52.92267966487727,55.254706084068175,56.90009613627778,55.254706084068175,55.07560479208904,56.90009613627778,65.52628782920067,53.609976705740166
guardian,100.0,95.37255186617253,55.917635975515644,100.0,100.0,55.917635975515644,95.37255186617253,100.0,53.609976705740166,100.0,54.48369000704547,57.46270058476025,74.44408238678304,100.0,79.17648339777637,76.74736090592295,65.83827354181504,83.80393153160384,97.68627593308626,100.0,52.63924952848784,57.21174088873189,86.11765559851757,69.8327289960014,76.86275933086262,85.9261659403279,53.66771166687151,90.74510373234504,100.0,90.74510373234504,86.11765559851757,57.46270058476025,58.48170600064711,100.0,57.39982205906211,92.68336207140476,68.52995033852136,100.0,100.0,63.125306229268496,53.609976705740166,81.4902074646901,86.11765559851757,81.4902074646901,97.68627593308626,57.39982205906211,75.73345726396644,83.63950022490779,86.11765559851757,93.0588277992588,86.11765559851757,81.34616021409988,93.0588277992588,69.8327289960014,81.4902074646901,86.11765559851757,86.11765559851757,100.0,57.21174088873189,57.21174088873189,93.0588277992588,88.43137966543131,58.48170600064711,69.21790336521236,55.254706084068175,55.254706084068175,86.11765559851757,95.37255186617253,57.21174088873189,57.46270058476025,57.21174088873189,55.917635975515644,83.80393153160384,63.8584747124991,55.73585225986386,57.46270058476025,52.63924952848784,57.46270058476025,58.80531416156176
huffingtonpost,88.43137966543131,100.0,100.0,83.80393153160384,83.80393153160384,100.0,100.0,88.43137966543131,63.125306229268496,83.80393153160384,57.39982205906211,57.46270058476025,95.37255186617253,74.44408238678304,74.44408238678304,72.23531119703514,78.92097056791478,88.43137966543131,74.5490352639489,79.17648339777637,61.98163410126261,57.46270058476025,85.36672414280952,81.4902074646901,64.00690049479714,92.68336207140476,55.917635975515644,68.87202625507615,83.80393153160384,95.37255186617253,95.37255186617253,57.46270058476025,69.21790336521236,57.39982205906211,100.0,93.0588277992588,97.68627593308626,58.48170600064711,64.3806707432277,57.46270058476025,57.46270058476025,80.36740026988936,81.4902074646901,53.609976705740166,55.254706084068175,53.609976705740166,57.39982205906211,97.68627593308626,73.01757253576034,52.92267966487727,55.254706084068175,56.90009613627778,55.254706084068175,55.07560479208904,56.90009613627778,65.52628782920067,53.609976705740166,55.254706084068175,55.254706084068175,57.46270058476025,55.254706084068175,90.74510373234504,81.4902074646901,56.90009613627778,57.39982205906211,92.68336207140476,68.52995033852136,100.0,100.0,63.125306229268496,53.609976705740166,81.4902074646901,86.11765559851757,81.4902074646901,97.68627593308626,57.39982205906211,75.73345726396644,83.63950022490779,86.11765559851757
independent,54.48369000704547,55.917635975515644,83.80393153160384,54.48369000704547,54.48369000704547,83.80393153160384,55.917635975515644,54.48369000704547,83.80393153160384,100.0,67.85671799335888,78.66851810318029,57.21174088873189,76.74736090592295,100.0,96.72790004498155,65.83827354181504,74.13177852601804,74.44408238678304,100.0,96.72790004498155,54.48369000704547,65.52628782920067,86.11765559851757,97.68627593308626,88.43137966543131,56.46754146080411,54.837907920161214,52.63924952848784,90.74510373234504,57.21174088873189,80.36740026988936,55.254706084068175,92.68336207140476,93.0588277992588,100.0,45.100832159764735,76.86275933086262,81.4902074646901,52.9795707072134,53.84134983547821,54.48369000704547,54.48369000704547,66.87251282013307,65.29413899629394,45.100832159764735,47.90266069833669,45.100832159764735,53.609976705740166,86.11765559851757,76.74736090592295,45.19843075755322,47.90266069833669,56.46754146080411,47.90266069833669,46.33357052025051,56.46754146080411,55.55481204523883,45.100832159764735,47.90266069833669,57.46270058476025,86.11765559851757,100.0,86.11765559851757,56.46754146080411,53.609976705740166,93.0588277992588,97.68627593308626,58.48170600064711,64.3806707432277,57.46270058476025,57.46270058476025,80.36740026988936,81.4902074646901,53.609976705740166,55.254706084068175,53.609976705740166,57.39982205906211,97.68627593308626
infowars,95.37255186617253,100.0,54.48369000704547,52.92267966487727,52.92267966487727,54.48369000704547,100.0,95.37255186617253,56.90009613627778,57.21174088873189,100.0,77.09530031487091,55.917635975515644,97.68627593308626,65.60401895893501,96.72790004498155,62.62064374430807,52.07741789299122,100.0,94.82635570520361,95.37255186617253,79.17648339777637,65.83827354181504,63.125306229268496,74.5490352639489,85.9261659403279,55.917635975515644,56.90009613627778,61.98163410126261,93.0588277992588,57.46270058476025,81.4902074646901,55.254706084068175,68.52995033852136,97.68627593308626,45.100832159764735,100.0,95.37255186617253,95.37255186617253,56.90009613627778,55.917635975515644,92.68336207140476,74.13177852601804,86.11765559851757,86.11765559851757,65.83827354181504,57.21174088873189,95.37255186617253,100.0,95.37255186617253,88.43137966543131,54.48369000704547,65.83827354181504,96.72790004498155,100.0,79.17648339777637,100.0,94.82635570520361,79.17648339777637,74.44408238678304,95.37255186617253,100.0,83.80393153160384,54.48369000704547,69.92158713012141,83.80393153160384,69.92158713012141,50.430115518215366,45.100832159764735,76.86275933086262,81.4902074646901,52.9795707072134,53.84134983547821,54.48369000704547,54.48369000704547,66.87251282013307,65.29413899629394,45.100832159764735,47.90266069833669
intercept,100.0,83.80393153160384,52.92267966487727,77.09530031487091,77.09530031487091,52.92267966487727,83.80393153160384,100.0,100.0,88.43137966543131,54.48369000704547,100.0,57.46270058476025,94.82635570520361,74.5490352639489,79.17648339777637,78.92097056791478,54.48369000704547,95.37255186617253,79.17648339777637,74.5490352639489,60.19318599644665,65.52628782920067,53.609976705740166,74.13177852601804,75.08042916287204,55.97839736073509,55.254706084068175,96.72790004498155,55.917635975515644,57.21174088873189,53.609976705740166,86.11765559851757,100.0,58.48170600064711,76.86275933086262,95.37255186617253,100.0,88.43137966543131,56.90009613627778,54.48369000704547,95.37255186617253,100.0,58.80531416156176,65.52628782920067,57.39982205906211,57.39982205906211,81.92923735624956,83.80393153160384,54.48369000704547,55.917635975515644,54.48369000704547,57.46270058476025,95.37255186617253,71.7573984977559,53.66771166687151,55.917635975515644,56.46754146080411,55.917635975515644,55.97839736073509,56.46754146080411,66.55087918818326,54.48369000704547,55.917635975515644,47.90266069833669,55.254706084068175,86.11765559851757,57.46270058476025,55.254706084068175,57.46270058476025,95.37255186617253,95.37255186617253,56.90009613627778,55.917635975515644,92.68336207140476,74.13177852601804,86.11765559851757,86.11765559851757,65.83827354181504
jacobinmag,55.917635975515644,54.48369000704547,77.09530031487091,97.68627593308626,97.68627593308626,77.09530031487091,54.48369000704547,55.917635975515644,88.43137966543131,53.609976705740166,54.48369000704547,88.43137966543131,65.52628782920067,65.60401895893501,79.17648339777637,100.0,63.125306229268496,57.21174088873189,57.21174088873189,74.44408238678304,95.37255186617253,55.73585225986386,63.93261125269463,81.4902074646901,100.0,88.2022758337376,56.46754146080411,56.90009613627778,95.37255186617253,69.47988341994812,55.917635975515644,55.254706084068175,95.37255186617253,100.0,64.3806707432277,81.4902074646901,95.37255186617253,88.43137966543131,100.0,55.254706084068175,57.46270058476025,95.37255186617253,95.37255186617253,56.90009613627778,55.917635975515644,92.68336207140476,74.13177852601804,86.11765559851757,86.11765559851757,65.83827354181504,57.21174088873189,95.37255186617253,100.0,95.37255186617253,88.43137966543131,54.48369000704547,65.83827354181504,96.72790004498155,100.0,79.17648339777637,100.0,94.82635570520361,79.17648339777637,74.44408238678304,95.37255186617253,100.0,55.917635975515644,81.4902074646901,97.68627593308626,57.39982205906211,88.43137966543131,97.68627593308626,88.43137966543131,56.90009613627778,54.48369000704547,95.37255186617253,100.0,58.80531416156176,65.52628782920067
jpost,100.0,52.92267966487727,97.68627593308626,57.21174088873189,57.21174088873189,97.68627593308626,52.92267966487727,100.0,54.48369000704547,63.125306229268496,100.0,97.68627593308626,54.48369000704547,74.5490352639489,94.82635570520361,94.82635570520361,61.98163410126261,54.48369000704547,74.33955877013513,95.37255186617253,97.68627593308626,57.21174088873189,78.66851810318029,86.11765559851757,63.125306229268496,92.68336207140476,66.55087918818326,57.46270058476025,74.5490352639489,92.68336207140476,83.80393153160384,53.609976705740166,57.21174088873189,63.125306229268496,57.46270058476025,52.9795707072134,56.90009613627778,56.90009613627778,55.254706084068175,100.0,65.76001060657772,62.193437230596714,65.76001060657772,84.47906711561083,85.9261659403279,64.60682750121278,63.125306229268496,85.18493734841294,88.2022758337376,78.66851810318029,78.66851810318029,76.97873620489595,65.76001060657772,85.9261659403279,85.9261659403279,85.9261659403279,80.36740026988936,61.14596579112963,65.76001060657772,83.80393153160384,85.9261659403279,73.01757253576034,85.9261659403279,88.2022758337376,73.01757253576034,88.43137966543131,85.9261659403279,85.9261659403279,55.917635975515644,100.0,47.90266069833669,55.254706084068175,86.11765559851757,57.46270058476025,55.254706084068175,57.46270058476025,95.37255186617253,95.37255186617253,56.90009613627778
koreaherald,83.80393153160384,77.09530031487091,57.21174088873189,54.48369000704547,54.48369000704547,57.21174088873189,77.09530031487091,83.80393153160384,95.37255186617253,83.80393153160384,83.80393153160384,54.48369000704547,100.0,79.17648339777637,79.17648339777637,79.17648339777637,65.83827354181504,54.07388859505473,85.9261659403279,100.0,74.5490352639489,50.430115518215366,66.63099695786978,81.4902074646901,53.609976705740166,68.52995033852136,54.48369000704547,55.254706084068175,95.37255186617253,95.37255186617253,63.8584747124991,57.39982205906211,57.46270058476025,53.609976705740166,57.46270058476025,53.84134983547821,55.917635975515644,54.48369000704547,57.46270058476025,65.76001060657772,100.0,81.4902074646901,57.21174088873189,53.609976705740166,57.21174088873189,90.74510373234504,100.0,55.917635975515644,54.48369000704547,88.2022758337376,74.5490352639489,81.4902074646901,81.4902074646901,65.52628782920067,57.46270058476025,100.0,95.37255186617253,100.0,83.80393153160384,52.63924952848784,61.98163410126261,96.72790004498155,95.37255186617253,74.5490352639489,95.37255186617253,97.68627593308626,74.5490352639489,74.44408238678304,100.0,95.37255186617253,85.9261659403279,63.125306229268496,85.9261659403279,52.92267966487727,62.193437230596714,78.66851810318029,65.76001060657772,62.193437230596714,65.76001060657772
lewrockwell,54.48369000704547,97.68627593308626,54.48369000704547,63.125306229268496,63.125306229268496,54.48369000704547,97.68627593308626,54.48369000704547,100.0,56.90009613627778,100.0,57.39982205906211,57.46270058476025,74.44408238678304,74.44408238678304,74.44408238678304,96.72790004498155,57.21174088873189,88.43137966543131,83.80393153160384,74.44408238678304,57.21174088873189,63.71065599624735,97.68627593308626,81.4902074646901,68.52995033852136,55.917635975515644,68.19155297838017,97.68627593308626,83.80393153160384,55.73585225986386,97.68627593308626,57.21174088873189,81.4902074646901,80.36740026988936,54.48369000704547,92.68336207140476,95.37255186617253,95.37255186617253,62.193437230596714,81.4902074646901,100.0,57.39982205906211,97.68627593308626,54.48369000704547,57.39982205906211,54.48369000704547,88.43137966543131,79.17648339777637,56.46754146080411,57.21174088873189,90.460271283581,67.1158024321894,97.68627593308626,97.68627593308626,62.193437230596714,52.63924952848784,79.17648339777637,83.80393153160384,79.17648339777637,95.37255186617253,57.46270058476025,76.97873620489595,81.34616021409988,83.80393153160384,95.37255186617253,83.80393153160384,79.04833747071848,95.37255186617253,68.52995033852136,79.17648339777637,83.80393153160384,85.9261659403279,95.37255186617253,54.48369000704547,95.37255186617253,45.100832159764735,53.609976705740166,81.4902074646901
mintpress,52.92267966487727,57.21174088873189,63.125306229268496,55.917635975515644,55.917635975515644,63.125306229268496,57.21174088873189,52.92267966487727,55.917635975515644,100.0,57.21174088873189,67.85671799335888,57.46270058476025,74.44408238678304,95.37255186617253,95.37255186617253,76.74736090592295,64.3806707432277,90.74510373234504,52.63924952848784,100.0,59.06604264065884,65.83827354181504,57.39982205906211,86.11765559851757,82.53176636589998,74.13177852601804,55.917635975515644,74.5490352639489,95.37255186617253,57.46270058476025,73.01757253576034,55.917635975515644,86.11765559851757,81.4902074646901,54.48369000704547,74.13177852601804,100.0,95.37255186617253,65.76001060657772,57.21174088873189,57.39982205906211,100.0,79.17648339777637,95.37255186617253,57.21174088873189,90.74510373234504,95.37255186617253,90.74510373234504,57.21174088873189,55.254706084068175,97.68627593308626,97.68627593308626,59.00070507735315,66.55087918818326,57.21174088873189,57.21174088873189,83.31549847893488,86.11765559851757,55.254706084068175,56.46754146080411,55.254706084068175,57.39982205906211,93.0588277992588,70.36987469682589,54.307610780916924,56.46754146080411,55.917635975515644,56.46754146080411,56.77606737954388,55.917635975515644,67.44301651799513,55.254706084068175,56.46754146080411,79.17648339777637,76.86275933086262,83.80393153160384,57.21174088873189,83.80393153160384
motherjones,77.09530031487091,54.48369000704547,55.917635975515644,100.0,100.0,55.917635975515644,54.48369000704547,77.09530031487091,100.0,88.43137966543131,88.43137966543131,100.0,78.66851810318029,95.37255186617253,100.0,100.0,96.72790004498155,52.63924952848784,88.43137966543131,61.98163410126261,95.37255186617253,50.430115518215366,59.99197082725847,75.73345726396644,81.4902074646901,69.56771127565096,92.68336207140476,56.90009613627778,74.44408238678304,90.460271283581,52.63924952848784,52.92267966487727,83.80393153160384,81.4902074646901,53.609976705740166,66.87251282013307,86.11765559851757,58.80531416156176,56.90009613627778,84.47906711561083,53.609976705740166,97.68627593308626,79.17648339777637,100.0,66.55087918818326,61.701051948629946,75.40477579827355,62.052103792799485,83.15583453939496,75.40477579827355,83.15583453939496,65.60401895893501,66.87251282013307,80.09659299822333,77.09530031487091,66.87251282013307,85.36672414280952,62.052103792799485,62.052103792799485,94.82635570520361,83.80393153160384,66.87251282013307,66.55087918818326,66.87251282013307,63.125306229268496,73.61948678444523,62.62064374430807,64.68253490875809,66.55087918818326,58.224624324274885,66.55087918818326,68.95813423122166,58.224624324274885,85.18493734841294,66.87251282013307,66.55087918818326,56.90009613627778,55.254706084068175,63.93261125269463
msnbc,97.68627593308626,63.125306229268496,100.0,55.917635975515644,55.917635975515644,100.0,63.125306229268496,97.68627593308626,83.80393153160384,54.48369000704547,53.609976705740166,54.48369000704547,77.09530031487091,57.21174088873189,74.44408238678304,79.17648339777637,94.82635570520361,54.48369000704547,83.63950022490779,96.72790004498155,95.37255186617253,69.47988341994812,65.83827354181504,83.63950022490779,97.68627593308626,74.5490352639489,92.68336207140476,58.80531416156176,100.0,83.80393153160384,57.46270058476025,55.254706084068175,63.8584747124991,97.68627593308626,55.254706084068175,65.29413899629394,86.11765559851757,65.52628782920067,55.917635975515644,85.9261659403279,57.21174088873189,54.48369000704547,95.37255186617253,66.55087918818326,100.0,52.92267966487727,94.82635570520361,43.79983768607648,52.07741789299122,81.34616021409988,55.55481204523883,52.07741789299122,55.55481204523883,90.460271283581,97.68627593308626,54.307610780916924,52.92267966487727,87.97753708423154,74.44408238678304,81.34616021409988,81.34616021409988,64.3806707432277,55.79636376831898,97.68627593308626,94.82635570520361,97.68627593308626,83.63950022490779,51.13712759378684,60.93984214730417,95.9925123614105,94.82635570520361,74.44408238678304,94.82635570520361,96.72790004498155,74.44408238678304,74.33955877013513,97.68627593308626,94.82635570520361,78.66851810318029
nationalreview,57.21174088873189,55.917635975515644,55.917635975515644,81.4902074646901,81.4902074646901,55.917635975515644,55.917635975515644,57.21174088873189,54.48369000704547,95.37255186617253,63.125306229268496,54.48369000704547,100.0,55.917635975515644,76.74736090592295,74.44408238678304,76.74736090592295,63.125306229268496,90.74510373234504,95.37255186617253,88.43137966543131,57.46270058476025,67.52533519203436,86.11765559851757,57.39982205906211,74.13177852601804,67.1158024321894,65.52628782920067,95.37255186617253,73.61948678444523,58.80531416156176,56.90009613627778,55.73585225986386,57.39982205906211,53.609976705740166,45.100832159764735,65.83827354181504,57.39982205906211,92.68336207140476,64.60682750121278,90.74510373234504,57.39982205906211,57.21174088873189,61.701051948629946,52.92267966487727,100.0,95.37255186617253,54.48369000704547,95.37255186617253,45.100832159764735,53.609976705740166,81.4902074646901,57.21174088873189,53.609976705740166,57.21174088873189,90.74510373234504,100.0,55.917635975515644,54.48369000704547,88.2022758337376,74.5490352639489,81.4902074646901,81.4902074646901,65.52628782920067,57.46270058476025,100.0,95.37255186617253,100.0,83.80393153160384,52.63924952848784,61.98163410126261,96.72790004498155,95.37255186617253,74.5490352639489,95.37255186617253,97.68627593308626,74.5490352639489,74.44408238678304,100.0
