,aljazeera,alternet,americanconservative,americanthinker,antiwar,ap,atlantic,axios,bloomberg,breitbart,businessinsider,buzzfeed,canary,cbs,cnbc,cnn,commondreams,consortium,conversation,counterpunch,dailycaller,dailykos,dailymail,dailywire,economist,federalist,fivethirtyeight,foreignaffairs,fox,freebeacon,globalresearch,guardian,huffingtonpost,infowars,intercept,jacobinmag,koreaherald,lewrockwell,mintpress,motherjones,msnbc,nationalreview,nbc,neweasternoutlook,newyorker,npr,nypost,nytimes,observerny,opednews,pbs,peoplesdaily,pjmedia,propublica,psychologytoday,rawstory,redstate,reuters,rt,science,scientificamerican,shadowproof,slate,snopes,socialistalternative,socialistproject,spectator,strategicculture,techcrunch,time,townhall,truthdig,usatoday,verge,veteranstoday,vice,vox,wapo,wsj
nbc,29.58039891549808,19.672315572906,24.186773244895647,21.236760581595302,21.236760581595302,24.186773244895647,19.672315572906,29.58039891549808,26.570660511172846,18.708286933869708,12.529964086141668,26.019223662515376,21.470910553583888,15.811388300841896,3.3166247903554,27.2213151776324,11.704699910719626,35.185224171518364,25.317977802344327,16.55294535724685,17.4928556845359,27.874719729532707,27.386127875258307,28.035691537752374,22.11334438749598,8.774964387392123,17.69180601295413,6.4031242374328485,12.083045973594572,6.4031242374328485,35.6931365951495,33.83784863137726,16.97056274847714,21.77154105707724,28.319604517012593,17.88854381999832,13.74772708486752,21.0,26.92582403567252,9.273618495495704,4.123105625617661,26.0,,34.84250278036869,18.81488772222678,31.28897569432403,22.847319317591726,29.154759474226502,24.372115213907882,18.681541692269406,13.379088160259652,30.692018506445613,24.228082879171435,16.55294535724685,28.75760768909681,17.72004514666935,22.22611077089287,29.29163703175362,29.29163703175362,22.11334438749598,31.63858403911275,9.899494936611665,17.4928556845359,6.782329983125268,5.916079783099616,27.964262908219126,23.021728866442675,32.07802986469088,22.715633383201094,9.539392014169456,21.840329667841555,31.874754901018456,25.67099530598687,27.964262908219126,18.35755975068582,23.62202362203543,16.73320053068151,16.0,29.698484809834994
neweasternoutlook,15.811388300841896,16.55294535724685,21.236760581595302,18.841443681416774,18.841443681416774,21.236760581595302,16.55294535724685,15.811388300841896,22.293496809607955,27.0,9.695359714832659,21.42428528562855,15.811388300841896,13.0,12.884098726725126,37.49666651850535,8.366600265340756,29.68164415931166,19.44222209522358,15.652475842498529,8.774964387392123,20.12461179749811,21.840329667841555,27.367864366808018,10.862780491200215,8.774964387392123,15.556349186104045,16.0,24.06241883103193,21.118712081942874,9.848857801796104,18.49324200890693,27.202941017470888,22.561028345356956,15.524174696260024,8.246211251235321,21.118712081942874,22.40535650240808,11.916375287812984,11.0,11.357816691600547,7.0,34.84250278036869,,18.35755975068582,12.041594578792296,24.186773244895647,14.142135623730951,5.0,7.54983443527075,17.46424919657298,10.488088481701515,23.323807579381203,9.0,16.492422502470642,17.11724276862369,14.0,10.246950765959598,7.0,7.0,7.0,21.587033144922902,13.784048752090222,18.138357147217054,20.808652046684813,30.083217912982647,29.46183972531247,13.45362404707371,23.08679276123039,24.698178070456937,6.557438524302,23.664319132398465,20.639767440550294,13.379088160259652,5.656854249492381,18.35755975068582,24.779023386727733,25.67099530598687,25.25866188063018
newyorker,13.601470508735444,24.186773244895647,18.841443681416774,22.64950330581225,22.64950330581225,18.841443681416774,24.186773244895647,13.601470508735444,10.44030650891055,19.209372712298546,19.0,13.564659966250536,20.904544960366874,26.570660511172846,17.26267650163207,19.1049731745428,29.614185789921695,29.154759474226502,23.853720883753127,25.41653005427767,27.910571473905726,6.782329983125268,7.0710678118654755,18.867962264113206,21.354156504062622,19.339079605813716,18.110770276274835,7.810249675906654,21.908902300206645,20.149441679609886,12.409673645990857,20.73644135332772,26.70205984563738,25.787593916455254,21.656407827707714,8.246211251235321,22.627416997969522,13.45362404707371,13.152946437965905,26.476404589747453,13.0,15.620499351813308,18.81488772222678,18.35755975068582,,28.982753492378876,23.280893453645632,34.14674215792775,10.770329614269007,25.39685019840059,19.697715603592208,30.265491900843113,18.867962264113206,18.411952639521967,32.69556544854363,28.809720581775867,18.894443627691185,19.44222209522358,31.63858403911275,27.49545416973504,20.346989949375804,27.386127875258307,27.386127875258307,20.904544960366874,17.0,26.419689627245813,10.0,30.066592756745816,30.01666203960727,24.289915602982237,38.18376618407357,27.2213151776324,23.194827009486403,32.69556544854363,38.01315561749642,32.4037034920393,22.9128784747792,23.280893453645632,25.03996805109783
npr,19.672315572906,21.236760581595302,22.64950330581225,22.64950330581225,22.64950330581225,22.64950330581225,21.236760581595302,19.672315572906,27.910571473905726,16.673332000533065,22.135943621178654,11.916375287812984,21.047565179849187,15.811388300841896,30.380915061926625,36.24913792078372,22.293496809607955,30.083217912982647,30.740852297878796,14.560219778561036,19.72308292331602,5.0,27.874719729532707,20.346989949375804,22.891046284519195,19.026297590440446,18.867962264113206,15.620499351813308,22.293496809607955,16.64331697709324,28.722813232690143,30.14962686336267,10.295630140987,37.53664875824692,21.400934559032695,29.88310559496787,16.1245154965971,13.114877048604,16.30950643030009,20.8806130178211,8.366600265340756,14.2828568570857,31.28897569432403,12.041594578792296,28.982753492378876,,18.867962264113206,30.133038346638727,20.54263858417414,35.185224171518364,6.324555320336759,29.0,19.79898987322333,31.496031496047245,15.748015748023622,16.822603841260722,29.274562336608895,28.948229652260256,16.0312195418814,15.811388300841896,30.28200785945344,26.832815729997478,22.045407685048602,27.676705006196094,27.676705006196094,16.401219466856727,18.138357147217054,25.573423705088842,7.483314773547883,26.153393661244042,26.248809496813376,22.759613353482084,38.65229618017538,23.769728648009426,22.494443758403985,31.12876483254676,36.069377593742864,31.78049716414141,22.825424421026653
nypost,16.55294535724685,18.841443681416774,22.64950330581225,24.392621835300936,24.392621835300936,22.64950330581225,18.841443681416774,16.55294535724685,29.58039891549808,25.179356624028344,4.242640687119285,17.944358444926362,18.49324200890693,21.213203435596427,25.612496949731394,29.393876913398138,10.295630140987,28.160255680657446,29.832867780352597,32.90896534380867,35.0,16.1245154965971,20.12461179749811,29.0,22.11334438749598,25.0,18.867962264113206,19.0,16.76305461424021,8.366600265340756,25.632011235952593,12.083045973594572,25.65151067676132,36.823905279043935,4.0,20.615528128088304,16.1245154965971,12.083045973594572,17.0,9.219544457292887,21.908902300206645,27.202941017470888,22.847319317591726,24.186773244895647,23.280893453645632,18.867962264113206,,24.939927826679853,24.779023386727733,25.65151067676132,28.106938645110393,30.56141357987225,20.54263858417414,25.98076211353316,19.949937343260004,24.289915602982237,24.779023386727733,17.233687939614086,14.798648586948742,27.53179979587241,24.392621835300936,17.4928556845359,26.739483914241877,13.490737563232042,17.60681686165901,25.96150997149434,25.96150997149434,23.93741840717165,29.748949561287034,3.7416573867739413,18.05547008526779,13.038404810405298,12.12435565298214,26.795522013948524,17.146428199482248,33.12099032335839,20.09975124224178,5.916079783099616,19.621416870348583
nytimes,24.186773244895647,22.64950330581225,24.392621835300936,25.179356624028344,25.179356624028344,24.392621835300936,22.64950330581225,24.186773244895647,15.811388300841896,26.570660511172846,20.445048300260872,21.047565179849187,15.329709716755891,23.600847442411894,31.38470965295043,20.223748416156685,7.810249675906654,32.155870381627054,20.615528128088304,18.05547008526779,34.72751070837067,18.439088914585774,6.782329983125268,11.575836902790225,17.378147196982766,27.94637722496424,6.708203932499369,19.4164878389476,19.79898987322333,12.041594578792296,18.601075237738275,25.317977802344327,20.615528128088304,26.851443164195103,20.09975124224178,27.459060435491963,8.774964387392123,5.830951894845301,16.61324772583615,12.165525060596439,6.4031242374328485,18.841443681416774,29.154759474226502,14.142135623730951,34.14674215792775,30.133038346638727,24.939927826679853,,9.848857801796104,23.40939982143925,15.165750888103101,10.295630140987,16.492422502470642,8.94427190999916,32.64965543462902,25.079872407968907,13.92838827718412,13.19090595827292,19.235384061671343,17.46424919657298,26.70205984563738,4.0,18.35755975068582,22.090722034374522,7.280109889280518,18.05547008526779,20.0,6.0,6.0,23.600847442411894,16.76305461424021,28.460498941515414,30.23243291566195,37.22902093797257,36.72873534441391,10.770329614269007,31.843366656181317,21.0,11.575836902790225
observerny,21.236760581595302,22.64950330581225,25.179356624028344,15.329709716755891,15.329709716755891,25.179356624028344,22.64950330581225,21.236760581595302,13.601470508735444,22.293496809607955,18.708286933869708,15.165750888103101,14.212670403551895,19.44222209522358,18.788294228055936,19.235384061671343,6.0,26.13426869074396,21.02379604162864,7.0,11.704699910719626,24.392621835300936,5.0,21.0,16.431676725154983,31.575306807693888,17.916472867168917,16.278820596099706,7.810249675906654,25.0,13.0,19.924858845171276,4.242640687119285,23.173260452512935,20.223748416156685,32.64965543462902,13.601470508735444,5.830951894845301,10.488088481701515,22.64950330581225,12.0,28.861739379323623,24.372115213907882,5.0,10.770329614269007,20.54263858417414,24.779023386727733,9.848857801796104,,25.709920264364882,17.4928556845359,31.953090617340916,21.470910553583888,10.816653826391969,27.294688127912362,5.0,40.607881008493905,23.958297101421877,20.615528128088304,11.874342087037917,29.410882339705484,25.41653005427767,33.13608305156178,11.704699910719626,28.460498941515414,31.0,16.186414056238647,21.656407827707714,22.825424421026653,12.529964086141668,12.529964086141668,33.76388603226827,24.49489742783178,31.921779399024736,37.53664875824692,43.87482193696061,43.197222132910355,21.37755832643195,30.24896692450835
opednews,18.841443681416774,24.392621835300936,15.329709716755891,17.74823934929885,17.74823934929885,15.329709716755891,24.392621835300936,18.841443681416774,19.672315572906,10.44030650891055,27.0,12.529964086141668,19.235384061671343,23.769728648009426,20.248456731316587,6.4031242374328485,43.30127018922193,14.0,1.0,18.627936010197157,36.26292872893749,16.0312195418814,16.1245154965971,23.345235059857504,26.92582403567252,31.11269837220809,17.72004514666935,16.278820596099706,14.89966442575134,20.784609690826528,5.0990195135927845,13.638181696985855,23.345235059857504,37.49666651850535,23.706539182259394,39.6232255123179,27.459060435491963,26.324893162176366,10.488088481701515,21.95449840010015,14.317821063276353,21.587033144922902,18.681541692269406,7.54983443527075,25.39685019840059,35.185224171518364,25.65151067676132,23.40939982143925,25.709920264364882,,31.28897569432403,7.0,19.390719429665317,25.0,16.401219466856727,15.524174696260024,31.192947920964443,19.924858845171276,29.68164415931166,0.0,17.46424919657298,14.45683229480096,29.274562336608895,22.045407685048602,34.292856398964496,21.470910553583888,28.42534080710379,28.30194339616981,27.784887978899608,20.024984394500787,10.44030650891055,19.72308292331602,19.72308292331602,33.31666249791537,21.77154105707724,22.561028345356956,25.787593916455254,37.53664875824692,36.823905279043935
pbs,22.64950330581225,25.179356624028344,17.74823934929885,21.047565179849187,21.047565179849187,17.74823934929885,25.179356624028344,22.64950330581225,16.55294535724685,27.910571473905726,19.209372712298546,9.695359714832659,26.019223662515376,24.269322199023193,25.317977802344327,22.693611435820433,25.41653005427767,24.041630560342615,30.364452901377952,27.09243436828813,18.547236990991408,22.02271554554524,21.748563170931547,20.248456731316587,9.486832980505138,9.0,12.569805089976535,6.48074069840786,16.0,14.594519519326424,17.146428199482248,11.357816691600547,21.0,20.46948949045872,35.35533905932738,38.948684188300895,21.02379604162864,17.233687939614086,10.488088481701515,17.549928774784245,10.0,26.40075756488817,13.379088160259652,17.46424919657298,19.697715603592208,6.324555320336759,28.106938645110393,15.165750888103101,17.4928556845359,31.28897569432403,,7.211102550927978,25.03996805109783,19.4164878389476,2.0,13.601470508735444,7.280109889280518,11.0,11.180339887498949,14.866068747318506,21.93171219946131,20.688160865577203,4.123105625617661,13.30413469565007,11.0,7.0710678118654755,21.2602916254693,7.810249675906654,10.0,12.68857754044952,10.198039027185569,12.68857754044952,12.529964086141668,6.708203932499369,6.708203932499369,15.556349186104045,10.488088481701515,20.71231517720798,19.4164878389476
peoplesdaily,22.64950330581225,15.329709716755891,21.047565179849187,13.564659966250536,13.564659966250536,21.047565179849187,15.329709716755891,22.64950330581225,24.186773244895647,29.58039891549808,16.673332000533065,19.0,21.42428528562855,21.470910553583888,9.9498743710662,17.578395831246947,14.317821063276353,34.68429039204925,29.154759474226502,20.615528128088304,13.601470508735444,22.135943621178654,14.035668847618199,11.704699910719626,14.45683229480096,29.88310559496787,18.05547008526779,12.24744871391589,2.0,20.09975124224178,14.45683229480096,24.124676163629637,13.92838827718412,28.705400188814647,25.0,18.0,29.154759474226502,22.494443758403985,19.1049731745428,19.79898987322333,12.041594578792296,24.454038521274967,30.692018506445613,10.488088481701515,30.265491900843113,29.0,30.56141357987225,10.295630140987,31.953090617340916,7.0,7.211102550927978,,23.53720459187964,27.331300737432898,6.928203230275509,26.038433132583073,27.910571473905726,23.62202362203543,28.178005607210743,33.075670817082454,29.086079144497972,38.34057902536163,14.491376746189438,32.17141588429082,24.535688292770594,32.526911934581186,24.698178070456937,20.12461179749811,19.05255888325765,33.67491648096547,24.71841418861655,17.4928556845359,32.54228019054596,22.135943621178654,23.62202362203543,32.155870381627054,32.155870381627054,22.293496809607955,31.51190251317746
pjmedia,24.392621835300936,17.74823934929885,13.564659966250536,9.899494936611665,9.899494936611665,13.564659966250536,17.74823934929885,24.392621835300936,21.236760581595302,15.811388300841896,25.179356624028344,22.135943621178654,13.564659966250536,15.811388300841896,15.811388300841896,10.770329614269007,20.46948949045872,29.189039038652847,32.07802986469088,27.459060435491963,33.91164991562634,13.152946437965905,23.366642891095847,22.627416997969522,12.206555615733702,18.05547008526779,17.916472867168917,23.853720883753127,2.0,15.0,8.366600265340756,9.1104335791443,4.123105625617661,31.336879231984796,22.135943621178654,27.09243436828813,29.068883707497267,27.202941017470888,6.4031242374328485,19.79898987322333,11.704699910719626,26.324893162176366,24.228082879171435,23.323807579381203,18.867962264113206,19.79898987322333,20.54263858417414,16.492422502470642,21.470910553583888,19.390719429665317,25.03996805109783,23.53720459187964,,23.790754506740637,23.280893453645632,14.52583904633395,34.583232931581165,25.80697580112788,10.723805294763608,15.297058540778355,9.695359714832659,15.811388300841896,12.727922061357855,17.4928556845359,26.795522013948524,24.392621835300936,12.884098726725126,19.131126469708992,14.352700094407323,15.905973720586866,30.773365106858236,11.40175425099138,13.674794331177344,20.149441679609886,15.588457268119896,22.759613353482084,19.6468827043885,11.575836902790225,11.575836902790225
propublica,25.179356624028344,21.047565179849187,9.899494936611665,19.621416870348583,19.621416870348583,9.899494936611665,21.047565179849187,25.179356624028344,18.841443681416774,13.601470508735444,26.570660511172846,4.242640687119285,11.916375287812984,20.904544960366874,13.0,3.3166247903554,30.692018506445613,29.068883707497267,26.645825188948457,20.09975124224178,31.11269837220809,36.810324638611924,25.495097567963924,0.0,16.55294535724685,9.539392014169456,13.114877048604,16.0312195418814,22.20360331117452,24.351591323771842,6.708203932499369,21.0,14.212670403551895,26.28687885618983,26.248809496813376,29.274562336608895,6.0,35.09985754956849,22.494443758403985,12.68857754044952,5.0,15.362291495737216,16.55294535724685,9.0,18.411952639521967,31.496031496047245,25.98076211353316,8.94427190999916,10.816653826391969,25.0,19.4164878389476,27.331300737432898,23.790754506740637,,25.826343140289914,24.186773244895647,24.919871588754223,10.0,27.910571473905726,22.825424421026653,4.47213595499958,16.0312195418814,10.04987562112089,11.704699910719626,10.04987562112089,14.035668847618199,25.0,23.57965224510319,8.06225774829855,14.45683229480096,11.704699910719626,10.295630140987,22.360679774997898,6.082762530298219,10.770329614269007,14.730919862656235,7.483314773547883,15.0,16.15549442140351
psychologytoday,15.329709716755891,13.564659966250536,19.621416870348583,20.445048300260872,20.445048300260872,19.621416870348583,13.564659966250536,15.329709716755891,22.64950330581225,19.672315572906,22.293496809607955,20.445048300260872,17.944358444926362,21.047565179849187,26.570660511172846,12.884098726725126,27.2213151776324,33.61547262794322,15.0,20.024984394500787,18.24828759089466,10.770329614269007,33.49626844888845,21.748563170931547,12.041594578792296,27.784887978899608,30.298514815086232,25.787593916455254,14.730919862656235,24.351591323771842,14.628738838327793,17.72004514666935,24.166091947189145,19.390719429665317,33.0,14.628738838327793,37.49666651850535,34.42382895611701,18.0,10.04987562112089,5.0,7.0710678118654755,28.75760768909681,16.492422502470642,32.69556544854363,15.748015748023622,19.949937343260004,32.64965543462902,27.294688127912362,16.401219466856727,2.0,6.928203230275509,23.280893453645632,25.826343140289914,,18.35755975068582,24.392621835300936,16.0312195418814,18.894443627691185,16.492422502470642,24.228082879171435,26.40075756488817,12.0,9.219544457292887,13.152946437965905,21.0,5.0,24.515301344262525,16.76305461424021,28.42534080710379,11.704699910719626,23.173260452512935,1.0,8.366600265340756,20.784609690826528,16.76305461424021,0.0,7.810249675906654,15.620499351813308
rawstory,17.74823934929885,9.899494936611665,20.445048300260872,15.132745950421556,15.132745950421556,20.445048300260872,9.899494936611665,17.74823934929885,22.64950330581225,16.55294535724685,10.44030650891055,18.708286933869708,21.047565179849187,18.49324200890693,15.811388300841896,17.26267650163207,37.49666651850535,11.704699910719626,24.758836806279895,22.135943621178654,11.224972160321824,16.0312195418814,32.93933818400121,14.035668847618199,21.118712081942874,15.937377450509228,16.0312195418814,25.69046515733026,25.019992006393608,24.351591323771842,11.445523142259598,1.0,17.291616465790582,31.192947920964443,32.155870381627054,31.38470965295043,6.4031242374328485,15.811388300841896,31.874754901018456,24.20743687382041,17.4928556845359,19.6468827043885,17.72004514666935,17.11724276862369,28.809720581775867,16.822603841260722,24.289915602982237,25.079872407968907,5.0,15.524174696260024,13.601470508735444,26.038433132583073,14.52583904633395,24.186773244895647,18.35755975068582,,26.795522013948524,21.047565179849187,13.0,27.147743920996454,29.478805945967352,16.55294535724685,14.45683229480096,22.64950330581225,15.811388300841896,23.043437243605826,21.095023109728988,19.621416870348583,19.672315572906,23.043437243605826,23.769728648009426,27.676705006196094,15.132745950421556,19.209372712298546,18.466185312619388,12.409673645990857,7.0710678118654755,18.841443681416774,17.944358444926362
redstate,21.047565179849187,19.621416870348583,15.132745950421556,17.4928556845359,17.4928556845359,15.132745950421556,19.621416870348583,21.047565179849187,24.392621835300936,24.186773244895647,27.910571473905726,27.0,15.165750888103101,15.329709716755891,21.213203435596427,30.380915061926625,19.1049731745428,8.366600265340756,35.185224171518364,31.906112267087632,13.601470508735444,27.748873851023216,10.198039027185569,23.366642891095847,14.0,4.358898943540674,12.083045973594572,7.810249675906654,27.018512172212592,18.601075237738275,12.041594578792296,7.874007874011811,26.248809496813376,12.328828005937952,23.345235059857504,22.293496809607955,12.884098726725126,23.874672772626646,31.448370387032774,10.862780491200215,11.224972160321824,19.6468827043885,22.22611077089287,14.0,18.894443627691185,29.274562336608895,24.779023386727733,13.92838827718412,40.607881008493905,31.192947920964443,7.280109889280518,27.910571473905726,34.583232931581165,24.919871588754223,24.392621835300936,26.795522013948524,,12.328828005937952,13.038404810405298,17.69180601295413,27.477263328068172,35.0,32.93933818400121,12.0,32.90896534380867,13.892443989449804,16.492422502470642,28.792360097775937,18.027756377319946,8.06225774829855,29.410882339705484,9.848857801796104,35.11409973215888,12.328828005937952,17.0,5.744562646538029,29.274562336608895,22.22611077089287,31.240998703626616
reuters,13.564659966250536,20.445048300260872,17.4928556845359,5.916079783099616,5.916079783099616,17.4928556845359,20.445048300260872,13.564659966250536,25.179356624028344,21.236760581595302,29.58039891549808,19.209372712298546,12.529964086141668,14.212670403551895,23.600847442411894,25.612496949731394,36.24913792078372,29.614185789921695,29.68164415931166,25.317977802344327,18.384776310850235,25.69046515733026,27.386127875258307,25.495097567963924,14.0,10.0,21.470910553583888,34.942810419312295,34.66987164671943,30.298514815086232,13.152946437965905,16.401219466856727,10.099504938362077,12.649110640673518,21.587033144922902,10.295630140987,31.38470965295043,27.51363298439521,11.916375287812984,27.676705006196094,20.615528128088304,30.28200785945344,29.29163703175362,10.246950765959598,19.44222209522358,28.948229652260256,17.233687939614086,13.19090595827292,23.958297101421877,19.924858845171276,11.0,23.62202362203543,25.80697580112788,10.0,16.0312195418814,21.047565179849187,12.328828005937952,,5.0,25.475478405713993,21.840329667841555,11.661903789690601,25.179356624028344,21.118712081942874,22.58317958127243,12.206555615733702,26.419689627245813,24.20743687382041,6.708203932499369,13.114877048604,10.488088481701515,15.297058540778355,6.324555320336759,18.110770276274835,21.95449840010015,25.475478405713993,8.602325267042627,17.832554500127006,7.615773105863909
rt,9.899494936611665,15.132745950421556,5.916079783099616,16.0312195418814,16.0312195418814,5.916079783099616,15.132745950421556,9.899494936611665,15.329709716755891,18.841443681416774,15.811388300841896,16.673332000533065,9.695359714832659,19.235384061671343,19.44222209522358,31.38470965295043,29.393876913398138,22.293496809607955,29.154759474226502,19.44222209522358,16.55294535724685,22.38302928559939,21.840329667841555,33.49626844888845,23.600847442411894,13.74772708486752,21.37755832643195,10.295630140987,34.132096331752024,16.0312195418814,13.152946437965905,19.79898987322333,23.173260452512935,5.916079783099616,17.46424919657298,13.0,25.317977802344327,10.488088481701515,29.966648127543394,27.586228448267445,20.615528128088304,22.825424421026653,29.29163703175362,7.0,31.63858403911275,16.0312195418814,14.798648586948742,19.235384061671343,20.615528128088304,29.68164415931166,11.180339887498949,28.178005607210743,10.723805294763608,27.910571473905726,18.894443627691185,13.0,13.038404810405298,5.0,,11.180339887498949,20.639767440550294,24.289915602982237,33.436506994600975,29.03446228191595,2.23606797749979,23.68543856465402,25.079872407968907,19.026297590440446,7.280109889280518,17.69180601295413,20.83266665599966,22.869193252058544,22.561028345356956,23.853720883753127,26.28687885618983,28.89636655359978,19.1049731745428,24.289915602982237,17.804493814764857
science,19.621416870348583,17.4928556845359,16.0312195418814,18.466185312619388,18.466185312619388,16.0312195418814,17.4928556845359,19.621416870348583,17.74823934929885,22.64950330581225,13.601470508735444,25.179356624028344,19.0,26.019223662515376,23.769728648009426,18.788294228055936,20.223748416156685,10.295630140987,30.083217912982647,23.853720883753127,15.652475842498529,17.4928556845359,7.0710678118654755,32.93933818400121,16.76305461424021,11.224972160321824,20.73644135332772,11.445523142259598,10.0,23.853720883753127,11.74734012447073,20.248456731316587,23.53720459187964,21.18962010041709,14.45683229480096,24.0,15.811388300841896,27.147743920996454,21.470910553583888,14.696938456699069,29.68164415931166,15.811388300841896,22.11334438749598,7.0,27.49545416973504,15.811388300841896,27.53179979587241,17.46424919657298,11.874342087037917,0.0,14.866068747318506,33.075670817082454,15.297058540778355,22.825424421026653,16.492422502470642,27.147743920996454,17.69180601295413,25.475478405713993,11.180339887498949,,14.628738838327793,25.495097567963924,4.58257569495584,20.322401432901575,18.466185312619388,11.489125293076057,19.6468827043885,23.62202362203543,24.289915602982237,6.4031242374328485,22.494443758403985,17.944358444926362,4.123105625617661,16.73320053068151,10.488088481701515,9.899494936611665,14.0,14.0,23.021728866442675
scientificamerican,20.445048300260872,5.916079783099616,18.466185312619388,18.466185312619388,18.466185312619388,18.466185312619388,5.916079783099616,20.445048300260872,21.047565179849187,22.64950330581225,19.672315572906,26.570660511172846,22.135943621178654,21.42428528562855,24.269322199023193,20.248456731316587,19.235384061671343,7.810249675906654,28.160255680657446,30.740852297878796,25.41653005427767,8.774964387392123,27.874719729532707,10.198039027185569,14.491376746189438,13.490737563232042,14.317821063276353,28.284271247461902,28.809720581775867,13.892443989449804,13.638181696985855,17.26267650163207,15.394804318340652,10.295630140987,29.274562336608895,29.68164415931166,13.0,20.904544960366874,9.486832980505138,35.86084215408221,29.189039038652847,22.0,31.63858403911275,7.0,20.346989949375804,30.28200785945344,24.392621835300936,26.70205984563738,29.410882339705484,17.46424919657298,21.93171219946131,29.086079144497972,9.695359714832659,4.47213595499958,24.228082879171435,29.478805945967352,27.477263328068172,21.840329667841555,20.639767440550294,14.628738838327793,,12.0,17.291616465790582,19.467922333931785,9.797958971132712,26.153393661244042,28.460498941515414,19.519221295943137,18.411952639521967,15.7797338380595,18.681541692269406,14.560219778561036,18.411952639521967,22.825424421026653,11.489125293076057,10.63014581273465,13.45362404707371,19.82422760159901,10.04987562112089
shadowproof,15.132745950421556,16.0312195418814,18.466185312619388,21.118712081942874,21.118712081942874,18.466185312619388,16.0312195418814,15.132745950421556,13.564659966250536,24.392621835300936,16.55294535724685,22.293496809607955,4.242640687119285,13.564659966250536,21.470910553583888,25.317977802344327,6.4031242374328485,6.0,32.155870381627054,29.832867780352597,14.560219778561036,27.910571473905726,20.12461179749811,27.386127875258307,17.72004514666935,13.490737563232042,11.661903789690601,25.019992006393608,21.37755832643195,13.416407864998739,16.0312195418814,17.26267650163207,12.0,11.704699910719626,22.045407685048602,20.0,0.0,11.224972160321824,28.653097563788805,17.804493814764857,7.810249675906654,31.240998703626616,9.899494936611665,21.587033144922902,27.386127875258307,26.832815729997478,17.4928556845359,4.0,25.41653005427767,14.45683229480096,20.688160865577203,38.34057902536163,15.811388300841896,16.0312195418814,26.40075756488817,16.55294535724685,35.0,11.661903789690601,24.289915602982237,25.495097567963924,12.0,,1.0,11.704699910719626,14.352700094407323,24.698178070456937,11.0,29.274562336608895,29.410882339705484,19.235384061671343,24.779023386727733,15.748015748023622,18.867962264113206,17.46424919657298,24.372115213907882,27.202941017470888,13.0,9.273618495495704,14.0
slate,17.4928556845359,18.466185312619388,21.118712081942874,26.19160170741759,26.19160170741759,21.118712081942874,18.466185312619388,17.4928556845359,9.899494936611665,25.179356624028344,24.186773244895647,10.44030650891055,20.445048300260872,11.916375287812984,15.811388300841896,9.9498743710662,22.693611435820433,43.30127018922193,26.13426869074396,20.615528128088304,32.90896534380867,19.72308292331602,6.782329983125268,21.840329667841555,28.035691537752374,21.470910553583888,14.866068747318506,17.74823934929885,8.366600265340756,22.02271554554524,13.379088160259652,5.744562646538029,11.575836902790225,12.569805089976535,34.292856398964496,31.368774282716245,35.805027579936315,9.0,26.77685567799177,15.427248620541512,27.2213151776324,30.479501308256342,17.4928556845359,13.784048752090222,27.386127875258307,22.045407685048602,26.739483914241877,18.35755975068582,33.13608305156178,29.274562336608895,4.123105625617661,14.491376746189438,12.727922061357855,10.04987562112089,12.0,14.45683229480096,32.93933818400121,25.179356624028344,33.436506994600975,4.58257569495584,17.291616465790582,1.0,,20.445048300260872,22.627416997969522,20.8806130178211,23.895606290697042,21.97726097583591,17.08800749063506,10.198039027185569,27.313000567495326,25.0,16.583123951777,21.93171219946131,19.72308292331602,12.0,21.42428528562855,5.0,16.492422502470642
snopes,5.916079783099616,18.466185312619388,26.19160170741759,9.219544457292887,9.219544457292887,26.19160170741759,18.466185312619388,5.916079783099616,19.621416870348583,15.329709716755891,21.236760581595302,27.910571473905726,18.708286933869708,17.944358444926362,20.904544960366874,15.811388300841896,17.578395831246947,25.41653005427767,14.0,21.02379604162864,18.05547008526779,35.0,5.0,7.0710678118654755,27.367864366808018,22.11334438749598,20.322401432901575,12.0,29.274562336608895,25.238858928247925,22.15851980616034,12.84523257866513,8.831760866327848,13.45362404707371,21.470910553583888,16.492422502470642,19.924858845171276,21.587033144922902,16.30950643030009,30.01666203960727,19.235384061671343,25.80697580112788,6.782329983125268,18.138357147217054,20.904544960366874,27.676705006196094,13.490737563232042,22.090722034374522,11.704699910719626,22.045407685048602,13.30413469565007,32.17141588429082,17.4928556845359,11.704699910719626,9.219544457292887,22.64950330581225,12.0,21.118712081942874,29.03446228191595,20.322401432901575,19.467922333931785,11.704699910719626,20.445048300260872,,21.400934559032695,13.341664064126334,29.017236257093817,23.366642891095847,31.953090617340916,30.54504869860253,22.847319317591726,29.223278392404914,23.15167380558045,22.9128784747792,20.615528128088304,39.0,40.11234224026316,20.83266665599966,24.269322199023193
