,aljazeera,alternet,americanconservative,americanspectator,ap,atlantic,axios,bbc,breitbart,businessinsider,buzzfeed,canary,cbs,cnbc,cnn,commondreams,conversation,counterpunch,dailycaller,dailykos,dailymail,dailywire,economist,federalist,fivethirtyeight,fox,guardian,huffingtonpost,independent,infowars,intercept,jacobinmag,jpost,lewrockwell,mintpress,motherjones,msnbc,nationalreview,nbc,newyorker,npr,nypost,nytimes,opednews,pjmedia,propublica,psychologytoday,rawstory,redstate,reuters,rt,shadowproof,slate,snopes,spectator,time,townhall,truthdig,usatoday,verge,veteranstoday,vice,vox,wapo,wsj
newyorker,80.09659299822333,79.17648339777637,100.0,100.0,100.0,100.0,79.17648339777637,80.09659299822333,100.0,100.0,72.23531119703514,71.85233188065581,100.0,71.85233188065581,88.43137966543131,67.03450639325088,90.18370013494467,72.23531119703514,86.91160017992622,83.15583453939496,81.92923735624956,72.0431657292691,80.09659299822333,83.15583453939496,84.30755988829243,90.460271283581,72.23531119703514,88.43137966543131,72.23531119703514,72.23531119703514,93.0588277992588,81.92923735624956,78.66851810318029,72.23531119703514,76.86275933086262,89.65271141040722,76.86275933086262,72.23531119703514,81.4902074646901,100.0,83.80393153160384,81.4902074646901,93.0588277992588,100.0,72.23531119703514,72.23531119703514,100.0,89.65271141040722,74.02851176222671,79.82942121817015,80.09659299822333,80.09659299822333,81.4902074646901,86.11765559851757,93.0588277992588,79.69715371057988,72.23531119703514,100.0,79.30542282081444,72.23531119703514,62.836088514306134,100.0,72.23531119703514,69.92158713012141,80.09659299822333
npr,67.85671799335888,72.23531119703514,100.0,72.23531119703514,72.23531119703514,100.0,72.23531119703514,67.85671799335888,76.86275933086262,79.17648339777637,90.18370013494467,88.43137966543131,88.43137966543131,85.18493734841294,83.63950022490779,65.83827354181504,85.18493734841294,69.92158713012141,100.0,100.0,88.2022758337376,81.4902074646901,90.18370013494467,90.460271283581,75.95507416846307,82.37920247680829,80.09659299822333,83.63950022490779,100.0,62.836088514306134,85.18493734841294,90.74510373234504,82.37920247680829,86.50878626788017,78.54340569959523,74.02851176222671,95.37255186617253,100.0,93.0588277992588,83.80393153160384,100.0,83.63950022490779,83.80393153160384,81.4902074646901,93.0588277992588,100.0,72.23531119703514,72.23531119703514,100.0,89.65271141040722,74.02851176222671,79.82942121817015,80.09659299822333,80.09659299822333,81.4902074646901,86.11765559851757,93.0588277992588,79.69715371057988,72.23531119703514,100.0,79.30542282081444,72.23531119703514,62.836088514306134,100.0,72.23531119703514
nypost,90.74510373234504,100.0,72.23531119703514,75.08042916287204,75.08042916287204,72.23531119703514,100.0,90.74510373234504,72.23531119703514,72.23531119703514,77.09530031487091,79.17648339777637,67.85671799335888,77.09530031487091,100.0,72.81989643179065,72.81989643179065,80.09659299822333,72.81989643179065,76.74736090592295,86.11765559851757,90.74510373234504,77.09530031487091,77.09530031487091,78.2953443453301,88.2022758337376,93.0588277992588,100.0,88.43137966543131,100.0,79.17648339777637,81.4902074646901,85.00535427466639,88.2022758337376,78.54340569959523,79.82942121817015,90.74510373234504,100.0,100.0,81.4902074646901,83.63950022490779,100.0,71.380813850743,87.54021458143603,82.37920247680829,88.43137966543131,100.0,93.0588277992588,79.17648339777637,79.17648339777637,93.0588277992588,90.460271283581,79.17648339777637,80.23153290665772,83.15583453939496,83.15583453939496,88.43137966543131,93.0588277992588,100.0,82.68567450815114,79.17648339777637,93.0588277992588,85.18493734841294,79.17648339777637,67.19729994922696
nytimes,79.17648339777637,100.0,75.08042916287204,82.99766989139266,82.99766989139266,75.08042916287204,100.0,79.17648339777637,80.36740026988936,72.23531119703514,86.91160017992622,100.0,80.09659299822333,79.17648339777637,77.09530031487091,70.18975069548344,72.23531119703514,72.23531119703514,72.23531119703514,79.69715371057988,83.63950022490779,85.18493734841294,70.18975069548344,80.09659299822333,80.23153290665772,88.2022758337376,70.9169394469065,77.09530031487091,83.63950022490779,72.23531119703514,67.19729994922696,90.74510373234504,67.85671799335888,87.54021458143603,78.2953443453301,80.09659299822333,77.56761289040577,72.23531119703514,72.23531119703514,93.0588277992588,83.80393153160384,71.380813850743,100.0,72.23531119703514,80.36740026988936,80.09659299822333,67.85671799335888,90.74510373234504,79.17648339777637,72.23531119703514,100.0,100.0,72.23531119703514,75.08042916287204,82.99766989139266,69.65579333803032,77.09530031487091,77.09530031487091,90.74510373234504,86.11765559851757,79.17648339777637,76.74736090592295,100.0,72.23531119703514,86.91160017992622
opednews,72.23531119703514,72.23531119703514,82.99766989139266,69.65579333803032,69.65579333803032,82.99766989139266,72.23531119703514,72.23531119703514,80.09659299822333,72.23531119703514,72.23531119703514,78.54340569959523,77.09530031487091,83.15583453939496,79.17648339777637,67.19729994922696,100.0,80.09659299822333,100.0,87.54021458143603,93.0588277992588,88.2022758337376,80.09659299822333,90.18370013494467,91.65774923946745,84.30755988829243,73.01757253576034,79.17648339777637,100.0,69.92158713012141,93.0588277992588,90.74510373234504,83.80393153160384,72.91855412056492,75.95507416846307,80.09659299822333,80.36740026988936,75.08042916287204,72.23531119703514,100.0,81.4902074646901,87.54021458143603,72.23531119703514,100.0,97.68627593308626,93.0588277992588,71.380813850743,87.54021458143603,82.37920247680829,88.43137966543131,100.0,93.0588277992588,79.17648339777637,79.17648339777637,93.0588277992588,90.460271283581,79.17648339777637,80.23153290665772,83.15583453939496,83.15583453939496,88.43137966543131,93.0588277992588,100.0,82.68567450815114,79.17648339777637
pjmedia,100.0,75.08042916287204,69.65579333803032,77.09530031487091,77.09530031487091,69.65579333803032,75.08042916287204,100.0,67.85671799335888,100.0,79.17648339777637,93.0588277992588,100.0,100.0,88.43137966543131,72.23531119703514,88.43137966543131,93.0588277992588,88.43137966543131,76.74736090592295,82.68567450815114,90.74510373234504,77.09530031487091,77.09530031487091,69.65579333803032,82.99766989139266,73.61948678444523,89.65271141040722,77.09530031487091,80.09659299822333,79.17648339777637,72.0431657292691,80.23153290665772,80.09659299822333,71.380813850743,81.4902074646901,82.37920247680829,82.99766989139266,100.0,72.23531119703514,93.0588277992588,82.37920247680829,80.36740026988936,97.68627593308626,100.0,72.23531119703514,95.37255186617253,100.0,65.99533978278531,83.63950022490779,83.80393153160384,81.4902074646901,93.0588277992588,100.0,72.23531119703514,72.23531119703514,100.0,89.65271141040722,74.02851176222671,79.82942121817015,80.09659299822333,80.09659299822333,81.4902074646901,86.11765559851757,93.0588277992588
propublica,100.0,82.99766989139266,77.09530031487091,77.09530031487091,77.09530031487091,77.09530031487091,82.99766989139266,100.0,90.74510373234504,76.86275933086262,100.0,100.0,72.23531119703514,78.17237080795053,88.43137966543131,69.92158713012141,83.63950022490779,86.91160017992622,83.63950022490779,78.17237080795053,79.17648339777637,82.37920247680829,67.85671799335888,70.18975069548344,79.82942121817015,79.17648339777637,73.61948678444523,74.02851176222671,79.17648339777637,72.23531119703514,76.17875275875589,81.4902074646901,67.85671799335888,83.63950022490779,83.15583453939496,86.11765559851757,82.37920247680829,69.65579333803032,89.65271141040722,72.23531119703514,100.0,88.43137966543131,80.09659299822333,93.0588277992588,72.23531119703514,100.0,79.30542282081444,86.91160017992622,83.31549847893488,79.30542282081444,82.68567450815114,78.05008621421428,80.23153290665772,90.74510373234504,85.18493734841294,79.30542282081444,86.91160017992622,86.91160017992622,79.30542282081444,76.86275933086262,91.34283725407558,79.82942121817015,90.18370013494467,90.18370013494467,90.74510373234504
psychologytoday,72.23531119703514,69.65579333803032,77.09530031487091,90.74510373234504,90.74510373234504,77.09530031487091,69.65579333803032,72.23531119703514,79.17648339777637,72.23531119703514,79.17648339777637,72.23531119703514,100.0,73.51821764733582,67.85671799335888,80.09659299822333,100.0,73.61948678444523,100.0,79.69715371057988,93.0588277992588,88.43137966543131,71.85233188065581,80.09659299822333,79.82942121817015,90.460271283581,83.31549847893488,79.82942121817015,72.23531119703514,80.09659299822333,85.18493734841294,90.74510373234504,63.343716998149176,78.05008621421428,80.36740026988936,93.0588277992588,86.11765559851757,77.09530031487091,74.02851176222671,100.0,72.23531119703514,100.0,67.85671799335888,71.380813850743,95.37255186617253,79.30542282081444,100.0,80.09659299822333,80.09659299822333,77.09530031487091,82.37920247680829,80.09659299822333,78.54340569959523,72.23531119703514,88.43137966543131,82.37920247680829,83.15583453939496,80.09659299822333,77.09530031487091,77.09530031487091,80.09659299822333,73.61948678444523,88.2022758337376,84.30755988829243,100.0
rawstory,75.08042916287204,77.09530031487091,90.74510373234504,86.11765559851757,86.11765559851757,90.74510373234504,77.09530031487091,75.08042916287204,72.23531119703514,80.36740026988936,72.23531119703514,90.18370013494467,71.85233188065581,79.17648339777637,76.17875275875589,72.23531119703514,77.09530031487091,79.30542282081444,77.09530031487091,76.74736090592295,85.18493734841294,93.0588277992588,77.09530031487091,77.09530031487091,69.65579333803032,82.99766989139266,86.91160017992622,80.09659299822333,75.08042916287204,93.0588277992588,79.17648339777637,85.18493734841294,83.80393153160384,80.09659299822333,65.99533978278531,79.69715371057988,90.74510373234504,77.09530031487091,79.82942121817015,89.65271141040722,72.23531119703514,93.0588277992588,90.74510373234504,87.54021458143603,100.0,86.91160017992622,80.09659299822333,100.0,78.05008621421428,78.05008621421428,78.05008621421428,90.18370013494467,82.37920247680829,78.05008621421428,82.99766989139266,79.30542282081444,77.21246067237321,92.68336207140476,84.47906711561083,78.05008621421428,90.18370013494467,90.18370013494467,78.05008621421428,77.09530031487091,90.18370013494467
redstate,82.99766989139266,77.09530031487091,86.11765559851757,79.17648339777637,79.17648339777637,86.11765559851757,77.09530031487091,82.99766989139266,100.0,80.09659299822333,72.23531119703514,77.09530031487091,88.43137966543131,100.0,83.63950022490779,80.09659299822333,79.17648339777637,86.91160017992622,79.17648339777637,68.44501077874139,79.17648339777637,83.15583453939496,100.0,67.85671799335888,75.73345726396644,74.02851176222671,90.460271283581,80.09659299822333,82.99766989139266,100.0,83.15583453939496,88.2022758337376,67.85671799335888,64.30560358039135,82.68567450815114,72.23531119703514,97.68627593308626,90.74510373234504,80.09659299822333,74.02851176222671,100.0,79.17648339777637,79.17648339777637,82.37920247680829,65.99533978278531,83.31549847893488,80.09659299822333,78.05008621421428,100.0,93.0588277992588,100.0,100.0,100.0,72.23531119703514,95.37255186617253,100.0,65.99533978278531,83.63950022490779,83.80393153160384,81.4902074646901,93.0588277992588,100.0,72.23531119703514,72.23531119703514,100.0
reuters,69.65579333803032,90.74510373234504,79.17648339777637,76.74736090592295,76.74736090592295,79.17648339777637,90.74510373234504,69.65579333803032,100.0,67.85671799335888,72.23531119703514,86.91160017992622,79.17648339777637,88.43137966543131,71.85233188065581,93.0588277992588,62.836088514306134,77.21246067237321,79.30542282081444,72.52604893445367,67.19729994922696,86.11765559851757,83.15583453939496,71.85233188065581,79.82942121817015,91.34283725407558,74.13177852601804,81.4902074646901,69.65579333803032,72.23531119703514,100.0,90.74510373234504,60.734800539778696,83.63950022490779,80.36740026988936,100.0,81.92923735624956,86.11765559851757,80.09659299822333,79.82942121817015,89.65271141040722,79.17648339777637,72.23531119703514,88.43137966543131,83.63950022490779,79.30542282081444,77.09530031487091,78.05008621421428,93.0588277992588,100.0,100.0,79.17648339777637,72.23531119703514,72.23531119703514,72.23531119703514,100.0,76.86275933086262,72.23531119703514,80.36740026988936,80.09659299822333,67.85671799335888,90.74510373234504,79.17648339777637,72.23531119703514,100.0
rt,77.09530031487091,86.11765559851757,76.74736090592295,100.0,100.0,76.74736090592295,86.11765559851757,77.09530031487091,72.23531119703514,90.74510373234504,100.0,72.23531119703514,100.0,67.85671799335888,85.18493734841294,88.43137966543131,72.81989643179065,79.04833747071848,72.23531119703514,76.74736090592295,93.0588277992588,86.11765559851757,95.37255186617253,77.09530031487091,69.65579333803032,82.99766989139266,75.08042916287204,86.11765559851757,77.09530031487091,75.08042916287204,72.23531119703514,82.37920247680829,67.85671799335888,80.09659299822333,87.32721136708753,79.30542282081444,76.86275933086262,79.17648339777637,81.4902074646901,80.09659299822333,74.02851176222671,93.0588277992588,100.0,100.0,83.80393153160384,82.68567450815114,82.37920247680829,78.05008621421428,100.0,100.0,100.0,86.11765559851757,93.0588277992588,86.11765559851757,79.17648339777637,79.17648339777637,79.17648339777637,93.0588277992588,83.80393153160384,79.17648339777637,79.17648339777637,85.18493734841294,73.61948678444523,97.68627593308626,86.11765559851757
shadowproof,77.09530031487091,79.17648339777637,100.0,72.23531119703514,72.23531119703514,100.0,79.17648339777637,77.09530031487091,75.08042916287204,79.17648339777637,76.86275933086262,79.17648339777637,78.54340569959523,80.09659299822333,77.09530031487091,83.63950022490779,67.03450639325088,86.91160017992622,62.836088514306134,90.460271283581,79.17648339777637,89.65271141040722,88.43137966543131,100.0,62.90818152397119,80.36740026988936,89.65271141040722,93.0588277992588,77.09530031487091,82.99766989139266,72.23531119703514,88.43137966543131,67.85671799335888,83.80393153160384,65.99533978278531,72.23531119703514,95.37255186617253,76.74736090592295,86.11765559851757,80.09659299822333,79.82942121817015,90.460271283581,100.0,93.0588277992588,81.4902074646901,78.05008621421428,80.09659299822333,90.18370013494467,100.0,79.17648339777637,86.11765559851757,100.0,81.7817184788306,85.18493734841294,78.54340569959523,85.18493734841294,81.7817184788306,81.7817184788306,81.7817184788306,78.54340569959523,84.30755988829243,81.7817184788306,80.09659299822333,74.44408238678304,87.97753708423154
slate,90.74510373234504,76.74736090592295,72.23531119703514,86.91160017992622,86.91160017992622,72.23531119703514,76.74736090592295,90.74510373234504,82.99766989139266,72.23531119703514,72.23531119703514,100.0,93.0588277992588,77.09530031487091,79.17648339777637,100.0,65.83827354181504,90.18370013494467,100.0,82.68567450815114,76.17875275875589,86.11765559851757,81.92923735624956,83.15583453939496,68.78615581953284,74.02851176222671,76.86275933086262,79.69715371057988,90.74510373234504,69.65579333803032,100.0,93.0588277992588,88.43137966543131,95.37255186617253,80.36740026988936,62.836088514306134,83.31549847893488,100.0,93.0588277992588,81.4902074646901,80.09659299822333,79.17648339777637,72.23531119703514,79.17648339777637,93.0588277992588,80.23153290665772,78.54340569959523,82.37920247680829,100.0,72.23531119703514,93.0588277992588,81.7817184788306,100.0,86.91160017992622,72.23531119703514,79.17648339777637,100.0,79.17648339777637,72.23531119703514,72.23531119703514,72.23531119703514,100.0,76.86275933086262,72.23531119703514,80.36740026988936
snopes,86.11765559851757,100.0,86.91160017992622,100.0,100.0,86.91160017992622,100.0,86.11765559851757,69.65579333803032,100.0,80.36740026988936,79.17648339777637,100.0,100.0,83.15583453939496,77.09530031487091,72.81989643179065,85.18493734841294,72.23531119703514,72.23531119703514,85.18493734841294,70.55110040483402,90.74510373234504,82.37920247680829,69.65579333803032,82.99766989139266,75.08042916287204,72.23531119703514,86.11765559851757,77.09530031487091,89.65271141040722,79.17648339777637,82.37920247680829,80.09659299822333,71.00912053632923,100.0,76.86275933086262,72.23531119703514,79.69715371057988,86.11765559851757,80.09659299822333,80.23153290665772,75.08042916287204,79.17648339777637,100.0,90.74510373234504,72.23531119703514,78.05008621421428,72.23531119703514,72.23531119703514,86.11765559851757,85.18493734841294,86.91160017992622,100.0,83.15583453939496,85.18493734841294,93.0588277992588,100.0,79.17648339777637,100.0,93.0588277992588,93.0588277992588,93.0588277992588,79.17648339777637,97.68627593308626
spectator,79.17648339777637,72.23531119703514,100.0,72.81989643179065,72.81989643179065,100.0,72.23531119703514,79.17648339777637,77.09530031487091,100.0,80.09659299822333,72.23531119703514,72.23531119703514,72.23531119703514,100.0,79.17648339777637,70.18975069548344,72.81989643179065,69.92158713012141,86.91160017992622,79.17648339777637,86.11765559851757,81.4902074646901,83.63950022490779,84.30755988829243,72.7215955555241,62.26430245273031,100.0,79.17648339777637,77.09530031487091,74.02851176222671,79.17648339777637,88.43137966543131,72.23531119703514,68.78615581953284,72.23531119703514,65.83827354181504,86.91160017992622,72.23531119703514,93.0588277992588,81.4902074646901,83.15583453939496,82.99766989139266,93.0588277992588,72.23531119703514,85.18493734841294,88.43137966543131,82.99766989139266,95.37255186617253,72.23531119703514,79.17648339777637,78.54340569959523,72.23531119703514,83.15583453939496,100.0,91.65774923946745,83.15583453939496,90.460271283581,83.80393153160384,90.74510373234504,88.43137966543131,90.74510373234504,83.80393153160384,83.80393153160384,83.80393153160384
time,76.74736090592295,86.91160017992622,72.81989643179065,72.23531119703514,72.23531119703514,72.81989643179065,86.91160017992622,76.74736090592295,77.09530031487091,72.23531119703514,67.85671799335888,72.23531119703514,90.18370013494467,100.0,78.17237080795053,88.43137966543131,67.19729994922696,72.23531119703514,80.09659299822333,100.0,83.15583453939496,86.11765559851757,90.74510373234504,83.15583453939496,80.23153290665772,73.21670756334608,89.65271141040722,79.30542282081444,76.74736090592295,90.74510373234504,79.82942121817015,93.0588277992588,81.4902074646901,87.54021458143603,80.36740026988936,69.92158713012141,95.37255186617253,100.0,100.0,79.69715371057988,86.11765559851757,83.15583453939496,69.65579333803032,90.460271283581,72.23531119703514,79.30542282081444,82.37920247680829,79.30542282081444,100.0,100.0,79.17648339777637,85.18493734841294,79.17648339777637,85.18493734841294,91.65774923946745,100.0,95.37255186617253,76.17875275875589,76.17875275875589,76.86275933086262,95.37255186617253,91.65774923946745,71.85233188065581,91.65774923946745,95.37255186617253
townhall,100.0,100.0,72.23531119703514,100.0,100.0,72.23531119703514,100.0,100.0,90.74510373234504,75.08042916287204,90.74510373234504,72.23531119703514,77.09530031487091,71.85233188065581,73.51821764733582,88.43137966543131,72.23531119703514,100.0,72.23531119703514,72.81989643179065,100.0,81.92923735624956,90.74510373234504,90.460271283581,100.0,82.99766989139266,75.08042916287204,72.23531119703514,100.0,86.11765559851757,80.09659299822333,90.460271283581,90.74510373234504,75.40477579827355,78.54340569959523,80.09659299822333,76.86275933086262,72.81989643179065,79.30542282081444,72.23531119703514,93.0588277992588,88.43137966543131,77.09530031487091,79.17648339777637,100.0,86.91160017992622,83.15583453939496,77.21246067237321,65.99533978278531,76.86275933086262,79.17648339777637,81.7817184788306,100.0,93.0588277992588,83.15583453939496,95.37255186617253,100.0,100.0,72.23531119703514,90.18370013494467,77.09530031487091,86.91160017992622,72.23531119703514,79.17648339777637,100.0
truthdig,72.23531119703514,72.81989643179065,100.0,88.43137966543131,88.43137966543131,100.0,72.81989643179065,72.23531119703514,86.11765559851757,82.99766989139266,79.17648339777637,100.0,86.91160017992622,88.43137966543131,79.17648339777637,67.85671799335888,69.92158713012141,88.43137966543131,80.09659299822333,72.23531119703514,76.74736090592295,88.2022758337376,72.0431657292691,77.09530031487091,82.37920247680829,88.2022758337376,76.74736090592295,62.836088514306134,72.23531119703514,79.17648339777637,80.09659299822333,79.17648339777637,90.74510373234504,82.37920247680829,71.380813850743,72.23531119703514,74.13177852601804,72.23531119703514,72.23531119703514,100.0,79.69715371057988,93.0588277992588,77.09530031487091,80.23153290665772,89.65271141040722,86.91160017992622,80.09659299822333,92.68336207140476,83.63950022490779,72.23531119703514,93.0588277992588,81.7817184788306,79.17648339777637,100.0,90.460271283581,76.17875275875589,100.0,100.0,79.17648339777637,72.23531119703514,100.0,78.05008621421428,80.09659299822333,79.30542282081444,100.0
usatoday,86.91160017992622,72.23531119703514,88.43137966543131,83.63950022490779,83.63950022490779,88.43137966543131,72.23531119703514,86.91160017992622,79.17648339777637,69.65579333803032,72.23531119703514,76.86275933086262,72.23531119703514,79.17648339777637,100.0,76.17875275875589,80.09659299822333,83.63950022490779,93.0588277992588,100.0,79.69715371057988,86.11765559851757,81.4902074646901,80.09659299822333,83.63950022490779,79.17648339777637,88.2022758337376,100.0,86.91160017992622,76.74736090592295,81.4902074646901,80.23153290665772,81.4902074646901,83.80393153160384,69.92158713012141,80.09659299822333,83.63950022490779,100.0,62.836088514306134,79.30542282081444,72.23531119703514,100.0,90.74510373234504,83.15583453939496,74.02851176222671,79.30542282081444,77.09530031487091,84.47906711561083,83.80393153160384,80.36740026988936,83.80393153160384,81.7817184788306,72.23531119703514,79.17648339777637,83.80393153160384,76.17875275875589,72.23531119703514,79.17648339777637,100.0,78.54340569959523,93.0588277992588,100.0,72.23531119703514,90.18370013494467,77.09530031487091
verge,100.0,100.0,83.63950022490779,100.0,100.0,83.63950022490779,100.0,100.0,76.74736090592295,77.09530031487091,100.0,72.23531119703514,79.17648339777637,100.0,88.43137966543131,83.63950022490779,72.23531119703514,100.0,86.91160017992622,88.43137966543131,87.54021458143603,83.63950022490779,90.74510373234504,90.18370013494467,83.15583453939496,84.30755988829243,75.08042916287204,72.23531119703514,100.0,100.0,86.11765559851757,83.15583453939496,83.31549847893488,67.85671799335888,86.50878626788017,93.0588277992588,76.86275933086262,88.43137966543131,100.0,72.23531119703514,100.0,82.68567450815114,86.11765559851757,83.15583453939496,79.82942121817015,76.86275933086262,77.09530031487091,78.05008621421428,81.4902074646901,80.09659299822333,79.17648339777637,78.54340569959523,72.23531119703514,100.0,90.74510373234504,76.86275933086262,90.18370013494467,72.23531119703514,78.54340569959523,100.0,77.09530031487091,96.72790004498155,81.34616021409988,77.09530031487091,80.09659299822333
veteranstoday,72.81989643179065,88.43137966543131,100.0,77.09530031487091,77.09530031487091,100.0,88.43137966543131,72.81989643179065,100.0,77.09530031487091,100.0,80.36740026988936,100.0,78.54340569959523,67.85671799335888,71.85233188065581,80.09659299822333,77.09530031487091,73.61948678444523,83.63950022490779,76.74736090592295,93.0588277992588,85.18493734841294,77.09530031487091,90.460271283581,84.30755988829243,73.61948678444523,69.92158713012141,72.81989643179065,72.23531119703514,93.0588277992588,83.15583453939496,84.30755988829243,67.85671799335888,87.54021458143603,66.7918123663747,82.37920247680829,83.63950022490779,72.23531119703514,62.836088514306134,79.30542282081444,79.17648339777637,79.17648339777637,88.43137966543131,80.09659299822333,91.34283725407558,80.09659299822333,90.18370013494467,93.0588277992588,67.85671799335888,79.17648339777637,84.30755988829243,72.23531119703514,93.0588277992588,88.43137966543131,95.37255186617253,77.09530031487091,100.0,93.0588277992588,77.09530031487091,100.0,87.54021458143603,80.09659299822333,74.44408238678304,85.18493734841294
vice,72.23531119703514,83.63950022490779,77.09530031487091,79.17648339777637,79.17648339777637,77.09530031487091,83.63950022490779,72.23531119703514,72.23531119703514,90.74510373234504,72.23531119703514,80.09659299822333,79.17648339777637,93.0588277992588,80.09659299822333,85.18493734841294,93.0588277992588,79.17648339777637,79.30542282081444,100.0,78.17237080795053,82.68567450815114,88.2022758337376,70.18975069548344,77.09530031487091,75.95507416846307,90.460271283581,80.09659299822333,72.23531119703514,86.91160017992622,79.69715371057988,88.43137966543131,75.95507416846307,83.80393153160384,83.63950022490779,68.87202625507615,97.68627593308626,100.0,69.92158713012141,100.0,72.23531119703514,93.0588277992588,76.74736090592295,93.0588277992588,80.09659299822333,79.82942121817015,73.61948678444523,90.18370013494467,100.0,90.74510373234504,85.18493734841294,81.7817184788306,100.0,93.0588277992588,90.74510373234504,91.65774923946745,86.91160017992622,78.05008621421428,100.0,96.72790004498155,87.54021458143603,100.0,77.09530031487091,82.37920247680829,67.85671799335888
vox,100.0,100.0,79.17648339777637,78.17237080795053,78.17237080795053,79.17648339777637,100.0,100.0,86.91160017992622,86.11765559851757,75.08042916287204,67.85671799335888,72.23531119703514,100.0,77.09530031487091,77.09530031487091,88.43137966543131,62.836088514306134,86.91160017992622,77.09530031487091,79.69715371057988,79.17648339777637,90.74510373234504,80.09659299822333,80.09659299822333,78.2953443453301,82.37920247680829,72.23531119703514,100.0,100.0,72.23531119703514,93.0588277992588,82.37920247680829,74.13177852601804,80.09659299822333,78.2953443453301,65.99533978278531,77.09530031487091,80.09659299822333,72.23531119703514,62.836088514306134,85.18493734841294,100.0,100.0,81.4902074646901,90.18370013494467,88.2022758337376,78.05008621421428,72.23531119703514,79.17648339777637,73.61948678444523,80.09659299822333,76.86275933086262,93.0588277992588,83.80393153160384,71.85233188065581,72.23531119703514,80.09659299822333,72.23531119703514,81.34616021409988,80.09659299822333,77.09530031487091,100.0,71.380813850743,83.63950022490779
wapo,88.43137966543131,77.09530031487091,78.17237080795053,73.51821764733582,73.51821764733582,78.17237080795053,77.09530031487091,88.43137966543131,100.0,79.17648339777637,82.99766989139266,90.74510373234504,72.23531119703514,72.23531119703514,100.0,79.17648339777637,83.63950022490779,72.81989643179065,77.21246067237321,79.17648339777637,76.74736090592295,93.0588277992588,82.37920247680829,77.09530031487091,90.18370013494467,80.23153290665772,88.2022758337376,80.09659299822333,88.43137966543131,72.81989643179065,100.0,100.0,82.37920247680829,77.92847911309141,80.09659299822333,71.380813850743,83.63950022490779,79.17648339777637,72.23531119703514,69.92158713012141,100.0,79.17648339777637,72.23531119703514,82.68567450815114,86.11765559851757,90.18370013494467,84.30755988829243,77.09530031487091,72.23531119703514,72.23531119703514,97.68627593308626,74.44408238678304,72.23531119703514,79.17648339777637,83.80393153160384,91.65774923946745,79.17648339777637,79.30542282081444,90.18370013494467,77.09530031487091,74.44408238678304,82.37920247680829,71.380813850743,100.0,100.0
wsj,83.63950022490779,79.17648339777637,73.51821764733582,79.17648339777637,79.17648339777637,73.51821764733582,79.17648339777637,83.63950022490779,72.81989643179065,76.74736090592295,69.65579333803032,79.17648339777637,72.23531119703514,90.18370013494467,72.23531119703514,83.15583453939496,100.0,67.03450639325088,79.04833747071848,79.30542282081444,68.44501077874139,85.18493734841294,88.43137966543131,67.85671799335888,77.09530031487091,91.65774923946745,88.2022758337376,93.0588277992588,83.63950022490779,72.23531119703514,79.30542282081444,82.68567450815114,100.0,85.18493734841294,83.63950022490779,65.99533978278531,83.80393153160384,95.37255186617253,80.09659299822333,80.09659299822333,72.23531119703514,67.19729994922696,86.91160017992622,79.17648339777637,93.0588277992588,90.74510373234504,100.0,90.18370013494467,100.0,100.0,86.11765559851757,87.97753708423154,80.36740026988936,97.68627593308626,83.80393153160384,95.37255186617253,100.0,100.0,77.09530031487091,80.09659299822333,85.18493734841294,67.85671799335888,83.63950022490779,100.0,100.0
