,aljazeera,alternet,americanconservative,ap,atlantic,bbc,breitbart,businessinsider,buzzfeed,cbs,cnn,commondreams,conversation,counterpunch,dailycaller,dailykos,dailymail,dailywire,economist,eff,federalist,fox,guardian,huffingtonpost,infowars,intercept,lewrockwell,mintpress,nationalreview,nbc,npr,nypost,nytimes,pjmedia,rawstory,redstate,rt,slate,spectator,techcrunch,time,usatoday,verge,vice,vox,wapo,wsj
npr,60.66669086246645,83.80393153160384,34.844938701218574,24.919743155206998,24.919743155206998,34.844938701218574,83.80393153160384,60.66669086246645,93.0588277992588,43.27835727213709,86.50878626788017,64.08134338628993,39.39986077852898,89.65271141040722,49.73304668781806,72.0431657292691,46.58353196049138,36.72059849171886,27.34759060425852,26.25061245853699,43.99067070674667,44.03848064229966,74.13177852601804,80.78076445356649,61.422510474723666,49.25606965548075,79.17648339777637,26.178060165987716,86.50878626788017,83.63950022490779,100.0,65.29413899629394,71.7573984977559,81.06135229553963,83.15583453939496,26.723953334058102,20.487297824306637,83.15583453939496,83.63950022490779,88.43137966543131,71.7573984977559,61.214917104043046,27.384441942868687,81.34616021409988,75.08042916287204,35.96374153429217,68.61511977658485
nypost,67.52533519203436,91.65774923946745,24.919743155206998,79.17648339777637,79.17648339777637,24.919743155206998,91.65774923946745,67.52533519203436,97.68627593308626,83.15583453939496,27.34759060425852,6.3870559289766815,74.5490352639489,87.54021458143603,87.54021458143603,76.29138340031912,84.30755988829243,81.7817184788306,82.68567450815114,45.3451554364918,24.457706444457926,84.30755988829243,85.73724696291063,56.52907146829052,61.84108513432398,43.942901547280364,78.54340569959523,78.2953443453301,41.19316271598144,85.73724696291063,65.29413899629394,100.0,36.46731101556343,37.65812293510642,30.050492361677893,21.129493819413003,12.139394030256945,60.058929918827644,65.83827354181504,9.261889423898783,14.831065972735857,12.628191180190196,30.050492361677893,41.28426553952165,55.49462896018209,18.9866111998626,26.359574922686303
nytimes,71.380813850743,34.844938701218574,79.17648339777637,80.36740026988936,80.36740026988936,79.17648339777637,34.844938701218574,71.380813850743,93.0588277992588,11.865636934900392,94.82635570520361,65.99533978278531,56.03924272863898,44.954758727717724,31.13026292176775,67.69060173457126,81.2032168226623,76.74736090592295,80.23153290665772,47.748753895375074,30.54972663054466,31.59823937550256,60.66669086246645,76.74736090592295,63.784489936425274,23.08824823938471,65.99533978278531,80.23153290665772,28.536258276267702,73.01757253576034,71.7573984977559,36.46731101556343,100.0,45.00340676309165,76.40455166747519,80.09659299822333,82.68567450815114,83.63950022490779,79.04833747071848,50.48414265632012,36.80525324735749,71.47449392582126,76.74736090592295,82.99766989139266,82.68567450815114,84.30755988829243,45.3451554364918
pjmedia,83.80393153160384,24.919743155206998,80.36740026988936,83.15583453939496,83.15583453939496,80.36740026988936,24.919743155206998,83.80393153160384,44.27814563806055,85.73724696291063,71.380813850743,44.27814563806055,80.09659299822333,83.15583453939496,91.65774923946745,68.87202625507615,54.54253464702508,39.84317426024282,30.088768428915035,54.190600629741816,36.29901220683928,27.716949424998216,73.01757253576034,86.11765559851757,79.17648339777637,53.2078265663297,61.14596579112963,84.30755988829243,75.95507416846307,37.31558257081087,81.06135229553963,37.65812293510642,45.00340676309165,100.0,36.72059849171886,27.384441942868687,75.95507416846307,68.78615581953284,67.60786306320767,50.91850067472337,40.11073745038585,64.60682750121278,48.160187432596224,39.84317426024282,46.78434646098404,53.15065834289135,67.60786306320767
rawstory,91.65774923946745,79.17648339777637,83.15583453939496,71.380813850743,71.380813850743,83.15583453939496,79.17648339777637,91.65774923946745,60.66669086246645,69.56771127565096,88.43137966543131,35.05067038406874,38.91593183736332,36.80525324735749,41.42118543312815,88.2022758337376,76.40455166747519,80.23153290665772,79.69715371057988,33.825873717189424,47.54424725811911,84.30755988829243,86.50878626788017,62.052103792799485,55.07560479208904,59.00070507735315,22.6371490530622,73.01757253576034,79.17648339777637,48.88816477356607,83.15583453939496,30.050492361677893,76.40455166747519,36.72059849171886,100.0,69.92158713012141,61.214917104043046,33.50307118553603,85.18493734841294,69.74413182725523,69.56771127565096,65.60401895893501,62.76413508491707,65.60401895893501,35.422639059508285,52.9795707072134,58.224624324274885
redstate,34.844938701218574,80.36740026988936,71.380813850743,67.69060173457126,67.69060173457126,71.380813850743,80.36740026988936,34.844938701218574,67.52533519203436,93.0588277992588,67.77355282975994,39.66545799200283,16.449248648549762,56.77606737954388,83.80393153160384,65.76001060657772,80.23153290665772,80.09659299822333,70.9169394469065,42.156898327156554,64.60682750121278,83.80393153160384,37.91626846244333,69.13107076215275,76.17875275875589,14.674072412721173,86.91160017992622,69.8327289960014,85.73724696291063,80.09659299822333,26.723953334058102,21.129493819413003,80.09659299822333,27.384441942868687,69.92158713012141,100.0,95.37255186617253,90.74510373234504,81.4902074646901,42.156898327156554,72.23531119703514,74.44408238678304,78.2953443453301,82.99766989139266,82.37920247680829,45.3451554364918,30.66544502256736
rt,24.919743155206998,83.15583453939496,67.69060173457126,29.02484072997997,29.02484072997997,67.69060173457126,83.15583453939496,24.919743155206998,71.380813850743,97.68627593308626,43.27835727213709,91.65774923946745,74.5490352639489,80.36740026988936,83.63950022490779,69.8327289960014,56.03924272863898,70.18975069548344,32.90200205950161,34.844938701218574,63.125306229268496,78.2953443453301,38.522823301504914,82.37920247680829,71.380813850743,69.13107076215275,78.66851810318029,31.13026292176775,75.95507416846307,85.18493734841294,20.487297824306637,12.139394030256945,82.68567450815114,75.95507416846307,61.214917104043046,95.37255186617253,100.0,83.63950022490779,75.95507416846307,73.01757253576034,65.99533978278531,49.25606965548075,73.01757253576034,91.34283725407558,100.0,82.37920247680829,70.18975069548344
slate,79.17648339777637,71.380813850743,29.02484072997997,90.460271283581,90.460271283581,29.02484072997997,71.380813850743,79.17648339777637,83.80393153160384,93.0588277992588,83.15583453939496,86.50878626788017,76.17875275875589,42.156898327156554,40.33462332769919,33.987866925374256,74.13177852601804,37.91626846244333,78.2953443453301,45.98556779424933,38.34891297755366,70.18975069548344,86.50878626788017,70.18975069548344,62.9804149293802,50.32223751362079,32.90200205950161,90.74510373234504,74.02851176222671,72.23531119703514,83.15583453939496,60.058929918827644,83.63950022490779,68.78615581953284,33.50307118553603,90.74510373234504,83.63950022490779,100.0,83.80393153160384,74.02851176222671,93.45580008996312,95.37255186617253,89.65271141040722,48.62698864672996,62.69232042819978,72.0431657292691,75.08042916287204
spectator,80.36740026988936,67.69060173457126,90.460271283581,82.37920247680829,82.37920247680829,90.460271283581,67.69060173457126,80.36740026988936,91.65774923946745,44.27814563806055,11.865636934900392,27.34759060425852,64.08134338628993,78.66851810318029,90.74510373234504,39.79869600962677,85.73724696291063,80.64199560783423,81.34616021409988,44.08633145853821,42.808410195855885,64.91063717737747,91.65774923946745,47.54424725811911,91.34283725407558,21.74275112079822,72.91855412056492,83.15583453939496,35.298411895750256,83.63950022490779,83.63950022490779,65.83827354181504,79.04833747071848,67.60786306320767,85.18493734841294,81.4902074646901,75.95507416846307,83.80393153160384,100.0,37.87316971963543,23.402103897259895,51.63265121731888,28.12543641320463,27.67992865403075,25.92468674206473,77.09530031487091,23.08824823938471
techcrunch,83.15583453939496,29.02484072997997,82.37920247680829,39.84317426024282,39.84317426024282,82.37920247680829,29.02484072997997,83.15583453939496,34.844938701218574,60.66669086246645,85.73724696291063,94.82635570520361,6.3870559289766815,39.39986077852898,44.37430076468648,70.64213276976082,60.66669086246645,76.74736090592295,79.17648339777637,46.18415093786615,74.97324771840232,26.83362071404759,81.7817184788306,45.3451554364918,80.09659299822333,44.03848064229966,72.0431657292691,42.156898327156554,89.65271141040722,70.18975069548344,88.43137966543131,9.261889423898783,50.48414265632012,50.91850067472337,69.74413182725523,42.156898327156554,73.01757253576034,74.02851176222671,37.87316971963543,100.0,86.7086671508113,18.361270055317924,86.11765559851757,80.78076445356649,88.43137966543131,87.54021458143603,81.92923735624956
time,71.380813850743,90.460271283581,39.84317426024282,74.44408238678304,74.44408238678304,39.84317426024282,90.460271283581,71.380813850743,24.919743155206998,67.52533519203436,69.56771127565096,71.380813850743,65.99533978278531,74.5490352639489,89.65271141040722,36.00555430954088,73.01757253576034,47.18826617955006,65.76001060657772,26.178060165987716,37.44381540356394,92.68336207140476,82.37920247680829,72.23531119703514,67.60786306320767,72.0431657292691,30.088768428915035,74.5490352639489,83.80393153160384,44.470622394070304,71.7573984977559,14.831065972735857,36.80525324735749,40.11073745038585,69.56771127565096,72.23531119703514,65.99533978278531,93.45580008996312,23.402103897259895,86.7086671508113,100.0,40.11073745038585,79.04833747071848,12.139394030256945,83.15583453939496,73.01757253576034,86.50878626788017
usatoday,67.69060173457126,82.37920247680829,74.44408238678304,78.17237080795053,78.17237080795053,74.44408238678304,82.37920247680829,67.69060173457126,79.17648339777637,71.380813850743,93.0588277992588,88.43137966543131,44.27814563806055,56.03924272863898,87.54021458143603,49.73304668781806,59.262684085436945,68.19155297838017,34.190919184560705,93.0588277992588,53.37975185101185,85.18493734841294,72.81989643179065,79.17648339777637,51.798957780022256,73.01757253576034,90.74510373234504,80.09659299822333,46.78434646098404,77.56761289040577,61.214917104043046,12.628191180190196,71.47449392582126,64.60682750121278,65.60401895893501,74.44408238678304,49.25606965548075,95.37255186617253,51.63265121731888,18.361270055317924,40.11073745038585,100.0,67.44301651799513,81.92923735624956,56.03924272863898,46.683844665052845,35.630217098785664
verge,29.02484072997997,39.84317426024282,78.17237080795053,36.72059849171886,36.72059849171886,78.17237080795053,39.84317426024282,29.02484072997997,80.36740026988936,83.80393153160384,97.68627593308626,67.77355282975994,35.05067038406874,80.09659299822333,44.954758727717724,87.54021458143603,72.0431657292691,78.2953443453301,85.18493734841294,77.09530031487091,65.29413899629394,34.844938701218574,38.34891297755366,80.09659299822333,53.49472181184589,61.98163410126261,29.17585187823685,38.91593183736332,74.13177852601804,83.15583453939496,27.384441942868687,30.050492361677893,76.74736090592295,48.160187432596224,62.76413508491707,78.2953443453301,73.01757253576034,89.65271141040722,28.12543641320463,86.11765559851757,79.04833747071848,67.44301651799513,100.0,33.22189898506698,25.600188805470857,21.70855524899835,36.341045195773155
vice,90.460271283581,74.44408238678304,36.72059849171886,97.68627593308626,97.68627593308626,36.72059849171886,74.44408238678304,90.460271283581,83.15583453939496,91.65774923946745,93.0588277992588,43.27835727213709,39.66545799200283,38.91593183736332,83.15583453939496,31.13026292176775,76.29138340031912,46.58353196049138,84.30755988829243,72.23531119703514,36.97490388028466,80.23153290665772,91.34283725407558,100.0,68.78615581953284,55.49462896018209,54.601455560127256,100.0,83.63950022490779,41.42118543312815,81.34616021409988,41.28426553952165,82.99766989139266,39.84317426024282,65.60401895893501,82.99766989139266,91.34283725407558,48.62698864672996,27.67992865403075,80.78076445356649,12.139394030256945,81.92923735624956,33.22189898506698,100.0,49.25606965548075,42.156898327156554,33.50307118553603
vox,82.37920247680829,78.17237080795053,97.68627593308626,24.351483340351344,24.351483340351344,97.68627593308626,78.17237080795053,82.37920247680829,71.380813850743,34.844938701218574,44.27814563806055,83.15583453939496,91.65774923946745,16.449248648549762,36.80525324735749,91.65774923946745,67.69060173457126,84.30755988829243,36.72059849171886,59.5263588036405,29.897597080592554,76.40455166747519,92.32624540163198,81.2032168226623,75.40477579827355,67.44301651799513,49.25606965548075,44.42244071246253,43.27835727213709,84.47906711561083,75.08042916287204,55.49462896018209,82.68567450815114,46.78434646098404,35.422639059508285,82.37920247680829,100.0,62.69232042819978,25.92468674206473,88.43137966543131,83.15583453939496,56.03924272863898,25.600188805470857,49.25606965548075,100.0,69.56771127565096,93.0588277992588
wapo,39.84317426024282,36.72059849171886,24.351483340351344,32.70283867121731,32.70283867121731,24.351483340351344,36.72059849171886,39.84317426024282,67.69060173457126,24.919743155206998,60.66669086246645,11.865636934900392,86.50878626788017,74.5490352639489,56.77606737954388,41.42118543312815,68.87202625507615,81.2032168226623,81.7817184788306,27.34759060425852,34.51711242385158,33.382423498529036,42.34229336069948,54.54253464702508,72.62364764812122,37.48661813494996,56.77606737954388,53.725518661725246,95.37255186617253,78.2953443453301,35.96374153429217,18.9866111998626,84.30755988829243,53.15065834289135,52.9795707072134,45.3451554364918,82.37920247680829,72.0431657292691,77.09530031487091,87.54021458143603,73.01757253576034,46.683844665052845,21.70855524899835,42.156898327156554,69.56771127565096,100.0,51.41179459481151
wsj,74.44408238678304,97.68627593308626,32.70283867121731,26.505109501842316,26.505109501842316,32.70283867121731,97.68627593308626,74.44408238678304,29.02484072997997,79.17648339777637,67.52533519203436,85.73724696291063,27.34759060425852,76.17875275875589,80.36740026988936,83.80393153160384,88.2022758337376,54.54253464702508,76.74736090592295,82.68567450815114,26.25061245853699,90.18370013494467,86.31182382406062,76.40455166747519,91.34283725407558,49.73304668781806,51.41179459481151,62.26430245273031,90.74510373234504,47.800005743024585,68.61511977658485,26.359574922686303,45.3451554364918,67.60786306320767,58.224624324274885,30.66544502256736,70.18975069548344,75.08042916287204,23.08824823938471,81.92923735624956,86.50878626788017,35.630217098785664,36.341045195773155,33.50307118553603,93.0588277992588,51.41179459481151,100.0
