,aljazeera,alternet,americanconservative,americanthinker,antiwar,ap,atlantic,axios,breitbart,businessinsider,buzzfeed,canary,cbs,cnbc,cnn,commondreams,consortium,conversation,counterpunch,dailycaller,dailykos,dailymail,dailywire,defenseone,economist,federalist,fivethirtyeight,foreignaffairs,fox,freebeacon,globalresearch,guardian,huffingtonpost,independent,infowars,intercept,jacobinmag,jpost,lewrockwell,mintpress,motherjones,nationalreview,nbc,neweasternoutlook,newyorker,npr,nypost,nytimes,observerny,offguardian,opednews,pbs,pjmedia,propublica,psychologytoday,rawstory,redstate,reuters,rt,shadowproof,slate,snopes,socialistalternative,socialistproject,spectator,strategicculture,techcrunch,time,townhall,truthdig,usatoday,verge,vice,voltairenetwork,vox,wapo,wsj
newyorker,13.416407864998739,13.416407864998739,10.246950765959598,20.322401432901575,20.322401432901575,10.246950765959598,13.416407864998739,13.416407864998739,11.313708498984761,12.041594578792296,20.322401432901575,1.0,11.704699910719626,12.041594578792296,10.770329614269007,9.848857801796104,9.899494936611665,5.385164807134504,16.30950643030009,11.357816691600547,16.30950643030009,14.2828568570857,9.055385138137417,9.055385138137417,6.0,5.656854249492381,10.0,2.0,16.278820596099706,10.246950765959598,16.0,16.76305461424021,10.488088481701515,7.615773105863909,20.615528128088304,14.45683229480096,16.24807680927192,20.904544960366874,10.0,11.0,2.0,12.083045973594572,13.92838827718412,18.16590212458495,,4.47213595499958,14.177446878757825,16.76305461424021,13.74772708486752,1.0,13.038404810405298,6.082762530298219,4.0,10.392304845413264,12.36931687685298,11.489125293076057,1.0,1.0,18.788294228055936,8.54400374531753,9.0,14.212670403551895,12.0,15.0,14.071247279470288,4.898979485566356,8.54400374531753,2.23606797749979,10.099504938362077,12.041594578792296,14.628738838327793,12.041594578792296,12.0,10.816653826391969,1.0,17.320508075688775,4.0
npr,13.038404810405298,12.36931687685298,20.322401432901575,10.63014581273465,10.63014581273465,20.322401432901575,12.36931687685298,13.038404810405298,14.866068747318506,12.041594578792296,7.615773105863909,18.788294228055936,4.0,13.416407864998739,12.529964086141668,9.899494936611665,12.727922061357855,7.14142842854285,9.486832980505138,14.7648230602334,7.280109889280518,16.0,12.68857754044952,15.524174696260024,7.0710678118654755,14.247806848775006,15.0,18.2208671582886,6.708203932499369,14.422205101855956,11.180339887498949,7.615773105863909,3.605551275463989,2.0,13.601470508735444,8.246211251235321,14.177446878757825,12.041594578792296,12.0,14.491376746189438,10.198039027185569,4.123105625617661,0.0,16.792855623746664,4.47213595499958,,10.295630140987,12.206555615733702,11.224972160321824,10.488088481701515,20.049937655763422,10.295630140987,5.385164807134504,5.830951894845301,13.45362404707371,14.594519519326424,13.416407864998739,10.816653826391969,10.295630140987,11.40175425099138,15.165750888103101,6.324555320336759,9.486832980505138,5.0,10.816653826391969,13.19090595827292,11.357816691600547,9.643650760992955,12.165525060596439,8.602325267042627,5.196152422706632,2.0,18.681541692269406,2.0,10.816653826391969,8.12403840463596,11.40175425099138
nypost,8.54400374531753,10.246950765959598,10.63014581273465,3.1622776601683795,3.1622776601683795,10.63014581273465,10.246950765959598,8.54400374531753,10.63014581273465,7.280109889280518,10.0,15.0,8.246211251235321,8.54400374531753,11.180339887498949,12.727922061357855,10.246950765959598,18.49324200890693,16.522711641858304,11.357816691600547,13.076696830622021,6.0,15.0,9.055385138137417,9.9498743710662,17.804493814764857,13.0,7.615773105863909,11.874342087037917,10.392304845413264,3.0,12.529964086141668,18.973665961010276,10.04987562112089,16.431676725154983,13.674794331177344,17.916472867168917,13.152946437965905,15.231546211727817,3.0,16.76305461424021,4.47213595499958,12.206555615733702,12.96148139681572,14.177446878757825,10.295630140987,,11.180339887498949,16.55294535724685,5.0,11.575836902790225,16.673332000533065,17.146428199482248,8.602325267042627,15.0,5.0990195135927845,7.0,11.357816691600547,18.867962264113206,5.0,8.602325267042627,7.615773105863909,20.54263858417414,12.649110640673518,14.7648230602334,15.132745950421556,17.46424919657298,18.708286933869708,19.0,4.123105625617661,15.620499351813308,7.0710678118654755,5.916079783099616,12.165525060596439,18.57417562100671,12.165525060596439,17.46424919657298
nytimes,13.416407864998739,20.322401432901575,3.1622776601683795,7.280109889280518,7.280109889280518,3.1622776601683795,20.322401432901575,13.416407864998739,10.0,12.041594578792296,8.54400374531753,8.06225774829855,13.30413469565007,8.48528137423857,12.84523257866513,10.246950765959598,15.0,7.14142842854285,12.36931687685298,14.696938456699069,15.811388300841896,9.539392014169456,10.099504938362077,3.0,6.0,16.911534525287763,15.748015748023622,8.0,11.180339887498949,12.96148139681572,19.8997487421324,6.0,3.605551275463989,11.40175425099138,14.628738838327793,14.866068747318506,12.806248474865697,16.55294535724685,4.242640687119285,3.605551275463989,8.94427190999916,10.198039027185569,6.0,10.488088481701515,16.76305461424021,12.206555615733702,11.180339887498949,,16.0312195418814,16.34013463836819,12.569805089976535,16.0312195418814,7.615773105863909,3.1622776601683795,18.2208671582886,14.071247279470288,8.18535277187245,10.677078252031311,17.11724276862369,13.152946437965905,15.297058540778355,12.36931687685298,14.071247279470288,15.165750888103101,8.602325267042627,9.899494936611665,12.24744871391589,7.681145747868608,12.84523257866513,9.055385138137417,12.36931687685298,12.68857754044952,14.7648230602334,12.727922061357855,9.219544457292887,7.0710678118654755,15.588457268119896
observerny,12.36931687685298,10.63014581273465,7.280109889280518,14.422205101855956,14.422205101855956,7.280109889280518,10.63014581273465,12.36931687685298,13.416407864998739,2.23606797749979,16.522711641858304,17.11724276862369,10.63014581273465,10.246950765959598,17.916472867168917,15.0,9.219544457292887,14.89966442575134,3.605551275463989,6.4031242374328485,10.04987562112089,15.394804318340652,17.4928556845359,14.696938456699069,16.0312195418814,17.663521732655695,15.066519173319364,13.45362404707371,18.466185312619388,21.0,0.0,6.324555320336759,7.0710678118654755,14.45683229480096,18.681541692269406,16.431676725154983,18.193405398660254,16.1245154965971,2.0,19.4164878389476,5.385164807134504,13.0,5.0,14.247806848775006,13.74772708486752,11.224972160321824,16.55294535724685,16.0312195418814,,2.23606797749979,3.605551275463989,3.605551275463989,12.0,3.605551275463989,14.2828568570857,17.320508075688775,13.638181696985855,2.0,13.892443989449804,6.324555320336759,3.0,10.246950765959598,13.341664064126334,11.180339887498949,2.0,0.0,19.390719429665317,9.486832980505138,10.0,15.0,13.0,15.748015748023622,15.066519173319364,4.58257569495584,9.486832980505138,2.8284271247461903,10.246950765959598
offguardian,10.246950765959598,3.1622776601683795,14.422205101855956,15.362291495737216,15.362291495737216,14.422205101855956,3.1622776601683795,10.246950765959598,13.038404810405298,11.313708498984761,7.280109889280518,1.0,8.246211251235321,5.0,3.0,9.219544457292887,19.1049731745428,3.605551275463989,8.06225774829855,4.58257569495584,17.4928556845359,11.575836902790225,10.295630140987,10.0,6.0,16.881943016134134,4.58257569495584,11.0,14.45683229480096,11.40175425099138,10.0,14.035668847618199,13.0,11.40175425099138,20.92844953645635,15.0996688705415,10.44030650891055,18.027756377319946,9.0,9.219544457292887,3.605551275463989,9.797958971132712,10.63014581273465,14.7648230602334,1.0,10.488088481701515,5.0,16.34013463836819,2.23606797749979,,2.0,2.23606797749979,3.605551275463989,3.605551275463989,12.0,3.605551275463989,14.2828568570857,17.320508075688775,13.638181696985855,2.0,13.892443989449804,6.324555320336759,3.0,10.246950765959598,13.341664064126334,11.180339887498949,2.0,0.0,19.390719429665317,9.486832980505138,10.0,15.0,13.0,15.748015748023622,15.066519173319364,4.58257569495584,9.486832980505138
opednews,20.322401432901575,7.280109889280518,15.362291495737216,11.704699910719626,11.704699910719626,15.362291495737216,7.280109889280518,20.322401432901575,8.54400374531753,14.866068747318506,12.041594578792296,6.0,9.219544457292887,13.601470508735444,7.0,16.881943016134134,16.911534525287763,10.246950765959598,9.899494936611665,15.620499351813308,10.04987562112089,14.142135623730951,10.246950765959598,14.177446878757825,5.0,14.628738838327793,9.486832980505138,14.2828568570857,16.881943016134134,13.341664064126334,17.916472867168917,7.810249675906654,13.892443989449804,11.0,5.196152422706632,12.041594578792296,17.832554500127006,18.05547008526779,1.0,8.54400374531753,20.904544960366874,2.23606797749979,11.40175425099138,14.317821063276353,13.038404810405298,20.049937655763422,11.575836902790225,12.569805089976535,3.605551275463989,2.0,,14.7648230602334,6.0,4.123105625617661,6.4031242374328485,9.0,11.661903789690601,6.4031242374328485,10.770329614269007,13.416407864998739,16.673332000533065,6.0,10.04987562112089,0.0,7.810249675906654,11.180339887498949,14.212670403551895,7.54983443527075,6.0,6.324555320336759,17.204650534085253,7.615773105863909,10.0,10.44030650891055,12.529964086141668,14.696938456699069,13.96424004376894
pbs,10.63014581273465,14.422205101855956,11.704699910719626,12.806248474865697,12.806248474865697,11.704699910719626,14.422205101855956,10.63014581273465,13.416407864998739,10.63014581273465,12.041594578792296,20.322401432901575,9.848857801796104,19.8997487421324,19.8997487421324,13.0,16.881943016134134,12.727922061357855,15.0,4.898979485566356,2.449489742783178,15.652475842498529,2.449489742783178,13.0,12.083045973594572,12.041594578792296,2.8284271247461903,13.076696830622021,15.556349186104045,16.673332000533065,10.198039027185569,7.810249675906654,10.488088481701515,10.954451150103322,20.92844953645635,10.099504938362077,12.806248474865697,3.4641016151377544,10.198039027185569,15.620499351813308,12.041594578792296,2.23606797749979,11.874342087037917,13.74772708486752,6.082762530298219,10.295630140987,16.673332000533065,16.0312195418814,3.605551275463989,2.23606797749979,14.7648230602334,,12.68857754044952,5.477225575051661,12.24744871391589,13.601470508735444,15.7797338380595,11.357816691600547,12.24744871391589,15.7797338380595,15.811388300841896,15.297058540778355,8.602325267042627,12.24744871391589,16.401219466856727,15.684387141358123,15.0,10.63014581273465,11.832159566199232,19.0,12.24744871391589,13.19090595827292,12.727922061357855,12.96148139681572,11.575836902790225,17.916472867168917,12.68857754044952
pjmedia,3.1622776601683795,15.362291495737216,12.806248474865697,10.63014581273465,10.63014581273465,12.806248474865697,15.362291495737216,3.1622776601683795,12.36931687685298,10.0,7.280109889280518,7.615773105863909,1.0,7.211102550927978,14.696938456699069,14.2828568570857,14.866068747318506,11.224972160321824,9.899494936611665,9.16515138991168,17.74823934929885,12.569805089976535,14.696938456699069,3.0,9.486832980505138,14.628738838327793,10.246950765959598,5.385164807134504,19.28730152198591,7.211102550927978,10.63014581273465,10.392304845413264,16.55294535724685,2.0,19.519221295943137,14.866068747318506,9.0,13.0,3.3166247903554,11.40175425099138,13.152946437965905,18.24828759089466,0.0,7.0710678118654755,4.0,5.385164807134504,17.146428199482248,7.615773105863909,12.0,3.605551275463989,6.0,12.68857754044952,,10.295630140987,11.0,8.366600265340756,10.0,11.180339887498949,15.132745950421556,10.44030650891055,0.0,15.132745950421556,17.320508075688775,14.2828568570857,18.81488772222678,10.0,7.0,11.661903789690601,15.0,16.522711641858304,3.1622776601683795,18.466185312619388,10.0,12.0,15.231546211727817,4.242640687119285,2.0
propublica,7.280109889280518,11.704699910719626,10.63014581273465,12.041594578792296,12.041594578792296,10.63014581273465,11.704699910719626,7.280109889280518,10.246950765959598,13.416407864998739,12.041594578792296,10.0,18.788294228055936,11.704699910719626,10.0,16.0,15.297058540778355,11.224972160321824,11.180339887498949,8.602325267042627,15.066519173319364,10.246950765959598,5.0,9.055385138137417,12.36931687685298,15.264337522473747,12.727922061357855,7.615773105863909,18.027756377319946,4.242640687119285,10.246950765959598,16.278820596099706,8.602325267042627,16.76305461424021,16.673332000533065,10.099504938362077,12.24744871391589,5.0,13.74772708486752,15.0,16.55294535724685,8.06225774829855,2.0,20.024984394500787,10.392304845413264,5.830951894845301,8.602325267042627,3.1622776601683795,3.605551275463989,3.605551275463989,4.123105625617661,5.477225575051661,10.295630140987,,19.313207915827967,12.041594578792296,14.0,9.848857801796104,13.0,14.142135623730951,18.110770276274835,13.341664064126334,3.0,18.110770276274835,19.209372712298546,15.0,21.0,13.0,7.615773105863909,14.317821063276353,18.0,18.973665961010276,3.605551275463989,20.97617696340303,13.0,15.0,15.524174696260024
psychologytoday,14.422205101855956,12.806248474865697,12.041594578792296,14.45683229480096,14.45683229480096,12.041594578792296,12.806248474865697,14.422205101855956,20.322401432901575,13.038404810405298,2.23606797749979,8.54400374531753,15.0,4.0,12.041594578792296,6.0,15.937377450509228,19.1049731745428,9.16515138991168,14.798648586948742,13.341664064126334,12.569805089976535,11.180339887498949,12.206555615733702,12.36931687685298,16.1245154965971,14.866068747318506,2.0,20.346989949375804,12.041594578792296,14.177446878757825,10.770329614269007,7.810249675906654,5.0,13.638181696985855,14.45683229480096,13.74772708486752,9.486832980505138,4.242640687119285,13.638181696985855,16.1245154965971,9.219544457292887,18.2208671582886,10.488088481701515,12.36931687685298,13.45362404707371,15.0,18.2208671582886,14.2828568570857,12.0,6.4031242374328485,12.24744871391589,11.0,19.313207915827967,,11.789826122551595,16.15549442140351,9.433981132056603,11.045361017187261,9.1104335791443,10.04987562112089,11.045361017187261,15.033296378372908,10.770329614269007,1.0,15.033296378372908,16.76305461424021,13.601470508735444,19.05255888325765,10.04987562112089,6.0,11.180339887498949,15.033296378372908,16.431676725154983,4.123105625617661,17.944358444926362,10.04987562112089
rawstory,15.362291495737216,10.63014581273465,14.45683229480096,5.0,5.0,14.45683229480096,10.63014581273465,15.362291495737216,10.63014581273465,8.54400374531753,11.313708498984761,16.522711641858304,8.06225774829855,8.246211251235321,13.416407864998739,10.770329614269007,14.628738838327793,0.0,2.8284271247461903,12.0,18.05547008526779,10.246950765959598,14.89966442575134,8.602325267042627,3.605551275463989,19.390719429665317,12.727922061357855,10.04987562112089,6.6332495807108,3.0,14.177446878757825,5.0,11.180339887498949,5.0,18.681541692269406,11.661903789690601,12.24744871391589,13.892443989449804,10.198039027185569,7.874007874011811,18.027756377319946,13.038404810405298,7.615773105863909,11.916375287812984,11.489125293076057,14.594519519326424,5.0990195135927845,14.071247279470288,17.320508075688775,3.605551275463989,9.0,13.601470508735444,8.366600265340756,12.041594578792296,11.789826122551595,,13.638181696985855,18.2208671582886,17.146428199482248,20.049937655763422,13.74772708486752,12.96148139681572,13.92838827718412,14.45683229480096,14.45683229480096,13.379088160259652,18.81488772222678,14.45683229480096,14.628738838327793,18.05547008526779,0.0,13.92838827718412,21.42428528562855,16.673332000533065,13.74772708486752,6.708203932499369,19.131126469708992
redstate,11.704699910719626,12.041594578792296,5.0,8.06225774829855,8.06225774829855,5.0,12.041594578792296,11.704699910719626,3.1622776601683795,13.416407864998739,14.866068747318506,7.280109889280518,17.11724276862369,13.30413469565007,8.54400374531753,12.529964086141668,9.848857801796104,9.848857801796104,15.652475842498529,14.866068747318506,8.12403840463596,15.620499351813308,9.848857801796104,14.071247279470288,9.219544457292887,5.744562646538029,13.0,11.40175425099138,18.138357147217054,11.224972160321824,15.0,3.0,14.212670403551895,10.04987562112089,13.74772708486752,17.320508075688775,17.916472867168917,16.431676725154983,14.177446878757825,7.0,18.05547008526779,12.165525060596439,8.0,15.297058540778355,1.0,13.416407864998739,7.0,8.18535277187245,13.638181696985855,14.2828568570857,11.661903789690601,15.7797338380595,10.0,14.0,16.15549442140351,13.638181696985855,,9.219544457292887,9.219544457292887,10.63014581273465,13.0,7.280109889280518,8.246211251235321,9.433981132056603,7.280109889280518,8.0,12.0,8.602325267042627,3.605551275463989,12.0,14.594519519326424,12.84523257866513,17.46424919657298,7.280109889280518,5.830951894845301,8.06225774829855,12.165525060596439
reuters,12.806248474865697,14.45683229480096,8.06225774829855,3.1622776601683795,3.1622776601683795,8.06225774829855,14.45683229480096,12.806248474865697,7.280109889280518,12.36931687685298,10.63014581273465,12.041594578792296,1.0,10.63014581273465,8.48528137423857,11.180339887498949,9.899494936611665,9.899494936611665,5.385164807134504,12.0,12.36931687685298,15.748015748023622,16.911534525287763,12.36931687685298,3.0,21.37755832643195,10.770329614269007,14.45683229480096,10.246950765959598,4.58257569495584,17.832554500127006,21.37755832643195,7.54983443527075,16.55294535724685,15.7797338380595,1.0,6.324555320336759,13.892443989449804,9.486832980505138,5.0,3.4641016151377544,14.866068747318506,13.45362404707371,10.295630140987,1.0,10.816653826391969,11.357816691600547,10.677078252031311,2.0,17.320508075688775,6.4031242374328485,11.357816691600547,11.180339887498949,9.848857801796104,9.433981132056603,18.2208671582886,9.219544457292887,,7.0710678118654755,11.40175425099138,11.40175425099138,7.615773105863909,12.0,2.8284271247461903,10.63014581273465,13.92838827718412,9.899494936611665,9.433981132056603,13.0,12.206555615733702,7.615773105863909,13.0,12.569805089976535,10.488088481701515,19.748417658131498,9.899494936611665,3.0
rt,10.63014581273465,5.0,3.1622776601683795,8.94427190999916,8.94427190999916,3.1622776601683795,5.0,10.63014581273465,14.422205101855956,10.246950765959598,10.0,12.041594578792296,6.0,8.246211251235321,10.246950765959598,12.84523257866513,12.727922061357855,12.727922061357855,5.385164807134504,5.0,4.123105625617661,8.06225774829855,9.848857801796104,12.206555615733702,10.392304845413264,16.0312195418814,0.0,11.40175425099138,5.830951894845301,15.7797338380595,17.320508075688775,12.36931687685298,6.0,17.146428199482248,12.206555615733702,19.209372712298546,14.2828568570857,16.1245154965971,16.401219466856727,13.038404810405298,13.0,14.071247279470288,11.0,7.874007874011811,18.788294228055936,10.295630140987,18.867962264113206,17.11724276862369,13.892443989449804,13.638181696985855,10.770329614269007,12.24744871391589,15.132745950421556,13.0,11.045361017187261,17.146428199482248,9.219544457292887,7.0710678118654755,,5.0990195135927845,14.142135623730951,10.954451150103322,10.954451150103322,15.937377450509228,15.684387141358123,17.146428199482248,10.816653826391969,8.831760866327848,10.770329614269007,11.704699910719626,12.68857754044952,10.04987562112089,14.696938456699069,12.68857754044952,14.0,16.1245154965971,4.242640687119285
shadowproof,12.041594578792296,8.06225774829855,8.94427190999916,12.041594578792296,12.041594578792296,8.94427190999916,8.06225774829855,12.041594578792296,15.362291495737216,20.322401432901575,13.416407864998739,7.280109889280518,20.322401432901575,9.219544457292887,5.0,17.916472867168917,10.246950765959598,10.246950765959598,7.14142842854285,16.30950643030009,6.782329983125268,18.138357147217054,0.0,10.099504938362077,5.196152422706632,3.1622776601683795,17.916472867168917,11.0,12.68857754044952,4.0,13.0,13.0,6.324555320336759,10.04987562112089,6.0,14.45683229480096,9.0,9.433981132056603,9.486832980505138,13.892443989449804,5.0,3.4641016151377544,14.2828568570857,16.09347693943108,8.54400374531753,11.40175425099138,5.0,13.152946437965905,6.324555320336759,2.0,13.416407864998739,15.7797338380595,10.44030650891055,14.142135623730951,9.1104335791443,20.049937655763422,10.63014581273465,11.40175425099138,5.0990195135927845,,15.620499351813308,20.346989949375804,6.0,12.165525060596439,12.165525060596439,10.099504938362077,7.0710678118654755,5.830951894845301,12.041594578792296,19.949937343260004,12.0,10.04987562112089,11.180339887498949,15.0,15.620499351813308,11.180339887498949,10.198039027185569
slate,14.45683229480096,3.1622776601683795,12.041594578792296,9.273618495495704,9.273618495495704,12.041594578792296,3.1622776601683795,14.45683229480096,11.704699910719626,10.63014581273465,13.038404810405298,12.041594578792296,7.615773105863909,9.848857801796104,13.601470508735444,3.0,15.0,15.0,18.49324200890693,9.486832980505138,11.357816691600547,11.357816691600547,16.881943016134134,3.0,11.874342087037917,6.708203932499369,3.0,10.954451150103322,17.832554500127006,12.083045973594572,18.384776310850235,17.4928556845359,17.204650534085253,15.811388300841896,5.0,13.92838827718412,15.0,3.605551275463989,1.0,14.142135623730951,9.486832980505138,9.433981132056603,13.076696830622021,8.774964387392123,9.0,15.165750888103101,8.602325267042627,15.297058540778355,3.0,13.892443989449804,16.673332000533065,15.811388300841896,0.0,18.110770276274835,10.04987562112089,13.74772708486752,13.0,11.40175425099138,14.142135623730951,15.620499351813308,,15.524174696260024,12.649110640673518,12.24744871391589,10.198039027185569,4.0,4.0,18.05547008526779,11.40175425099138,14.7648230602334,4.123105625617661,10.488088481701515,4.47213595499958,6.082762530298219,6.708203932499369,2.23606797749979,12.649110640673518
snopes,5.0,8.94427190999916,9.273618495495704,10.954451150103322,10.954451150103322,9.273618495495704,8.94427190999916,5.0,12.806248474865697,3.1622776601683795,8.54400374531753,2.23606797749979,10.0,1.0,19.8997487421324,7.0,9.219544457292887,9.219544457292887,7.14142842854285,16.522711641858304,14.7648230602334,16.30950643030009,13.0,20.09975124224178,3.1622776601683795,5.0,7.0,2.0,12.68857754044952,17.05872210923198,8.246211251235321,16.0,7.615773105863909,12.206555615733702,10.63014581273465,21.42428528562855,15.0,18.973665961010276,16.1245154965971,13.892443989449804,13.892443989449804,1.0,5.385164807134504,9.899494936611665,14.212670403551895,6.324555320336759,7.615773105863909,12.36931687685298,10.246950765959598,6.324555320336759,6.0,15.297058540778355,15.132745950421556,13.341664064126334,11.045361017187261,12.96148139681572,7.280109889280518,7.615773105863909,10.954451150103322,20.346989949375804,15.524174696260024,,17.11724276862369,18.681541692269406,16.911534525287763,6.0,16.673332000533065,14.628738838327793,14.628738838327793,15.937377450509228,18.2208671582886,18.867962264113206,14.45683229480096,11.224972160321824,14.352700094407323,15.0,16.0312195418814
socialistalternative,8.06225774829855,12.041594578792296,10.954451150103322,11.0,11.0,10.954451150103322,12.041594578792296,8.06225774829855,10.63014581273465,7.280109889280518,13.416407864998739,11.313708498984761,8.54400374531753,18.788294228055936,7.211102550927978,19.8997487421324,16.881943016134134,19.1049731745428,14.89966442575134,12.36931687685298,11.357816691600547,7.280109889280518,14.2828568570857,3.0,8.246211251235321,10.488088481701515,14.628738838327793,16.76305461424021,19.28730152198591,12.649110640673518,15.0,18.138357147217054,10.0,13.892443989449804,11.40175425099138,16.673332000533065,18.05547008526779,2.0,12.0,11.40175425099138,16.431676725154983,8.12403840463596,7.615773105863909,10.04987562112089,12.0,9.486832980505138,20.54263858417414,14.071247279470288,13.341664064126334,3.0,10.04987562112089,8.602325267042627,17.320508075688775,3.0,15.033296378372908,13.92838827718412,8.246211251235321,12.0,10.954451150103322,6.0,12.649110640673518,17.11724276862369,,20.92844953645635,8.54400374531753,10.816653826391969,9.486832980505138,17.320508075688775,7.615773105863909,12.727922061357855,12.727922061357855,7.0710678118654755,12.165525060596439,2.0,12.041594578792296,15.811388300841896,11.40175425099138
socialistproject,3.1622776601683795,9.273618495495704,11.0,9.219544457292887,9.219544457292887,11.0,9.273618495495704,3.1622776601683795,12.041594578792296,14.422205101855956,12.36931687685298,14.866068747318506,16.522711641858304,15.0,11.704699910719626,14.696938456699069,13.0,16.911534525287763,3.605551275463989,3.605551275463989,14.696938456699069,13.076696830622021,16.0,9.055385138137417,12.84523257866513,6.4031242374328485,15.362291495737216,5.0,3.0,16.64331697709324,10.44030650891055,18.05547008526779,10.44030650891055,14.035668847618199,11.874342087037917,13.74772708486752,16.24807680927192,10.198039027185569,14.177446878757825,13.74772708486752,13.892443989449804,10.63014581273465,2.0,14.45683229480096,15.0,5.0,12.649110640673518,15.165750888103101,11.180339887498949,10.246950765959598,0.0,12.24744871391589,14.2828568570857,18.110770276274835,10.770329614269007,14.45683229480096,9.433981132056603,2.8284271247461903,15.937377450509228,12.165525060596439,12.24744871391589,18.681541692269406,20.92844953645635,,13.45362404707371,20.639767440550294,16.278820596099706,19.209372712298546,16.97056274847714,20.92844953645635,6.324555320336759,12.0,12.0,11.575836902790225,5.830951894845301,7.615773105863909,12.041594578792296
spectator,8.94427190999916,10.954451150103322,9.219544457292887,7.3484692283495345,7.3484692283495345,9.219544457292887,10.954451150103322,8.94427190999916,14.45683229480096,15.362291495737216,10.246950765959598,10.63014581273465,7.280109889280518,8.06225774829855,4.0,10.0,14.2828568570857,16.881943016134134,10.246950765959598,8.06225774829855,6.4031242374328485,15.811388300841896,6.0,12.68857754044952,9.055385138137417,10.246950765959598,14.317821063276353,5.0,11.180339887498949,12.649110640673518,12.409673645990857,4.898979485566356,12.529964086141668,5.0,0.0,6.708203932499369,10.63014581273465,8.0,15.0,3.605551275463989,16.1245154965971,15.165750888103101,10.04987562112089,5.830951894845301,14.071247279470288,10.816653826391969,14.7648230602334,8.602325267042627,2.0,13.341664064126334,7.810249675906654,16.401219466856727,18.81488772222678,19.209372712298546,1.0,14.45683229480096,7.280109889280518,10.63014581273465,15.684387141358123,12.165525060596439,10.198039027185569,16.911534525287763,8.54400374531753,13.45362404707371,,8.602325267042627,7.0,14.628738838327793,10.04987562112089,13.152946437965905,10.198039027185569,13.19090595827292,4.0,2.8284271247461903,2.8284271247461903,12.727922061357855,7.0710678118654755
strategicculture,12.041594578792296,11.0,7.3484692283495345,1.0,1.0,7.3484692283495345,11.0,12.041594578792296,5.0,11.704699910719626,20.322401432901575,10.0,12.041594578792296,17.11724276862369,8.246211251235321,12.041594578792296,16.0,14.866068747318506,12.727922061357855,9.899494936611665,4.58257569495584,10.04987562112089,9.539392014169456,15.0,15.524174696260024,6.0,15.264337522473747,19.390719429665317,15.231546211727817,3.0,15.7797338380595,12.36931687685298,14.696938456699069,7.280109889280518,2.0,19.131126469708992,13.416407864998739,14.628738838327793,5.0,18.708286933869708,9.433981132056603,10.63014581273465,11.40175425099138,11.74734012447073,4.898979485566356,13.19090595827292,15.132745950421556,9.899494936611665,0.0,11.180339887498949,11.180339887498949,15.684387141358123,10.0,15.0,15.033296378372908,13.379088160259652,8.0,13.92838827718412,17.146428199482248,10.099504938362077,4.0,6.0,10.816653826391969,20.639767440550294,8.602325267042627,,11.874342087037917,7.280109889280518,2.8284271247461903,15.7797338380595,5.0990195135927845,8.0,5.0,11.180339887498949,7.810249675906654,7.0,7.0
techcrunch,9.273618495495704,9.219544457292887,1.0,18.49324200890693,18.49324200890693,1.0,9.219544457292887,9.273618495495704,8.06225774829855,12.806248474865697,10.63014581273465,13.416407864998739,12.041594578792296,1.0,13.30413469565007,13.416407864998739,6.0,15.297058540778355,11.224972160321824,15.0,15.620499351813308,17.4928556845359,15.394804318340652,10.099504938362077,9.055385138137417,7.0710678118654755,5.656854249492381,9.486832980505138,10.770329614269007,18.81488772222678,8.12403840463596,5.385164807134504,13.96424004376894,2.0,18.2208671582886,16.76305461424021,19.209372712298546,14.142135623730951,13.74772708486752,5.830951894845301,3.605551275463989,12.165525060596439,14.45683229480096,17.916472867168917,8.54400374531753,11.357816691600547,17.46424919657298,12.24744871391589,19.390719429665317,2.0,14.212670403551895,15.0,7.0,21.0,16.76305461424021,18.81488772222678,12.0,9.899494936611665,10.816653826391969,7.0710678118654755,4.0,16.673332000533065,9.486832980505138,16.278820596099706,7.0,11.874342087037917,,12.0,10.770329614269007,9.899494936611665,7.280109889280518,13.92838827718412,10.04987562112089,13.0,10.0,12.24744871391589,6.0
time,10.954451150103322,7.3484692283495345,18.49324200890693,1.0,1.0,18.49324200890693,7.3484692283495345,10.954451150103322,3.1622776601683795,10.63014581273465,3.1622776601683795,13.038404810405298,7.280109889280518,6.0,10.63014581273465,8.54400374531753,10.770329614269007,15.937377450509228,11.224972160321824,9.899494936611665,4.898979485566356,10.04987562112089,11.575836902790225,17.4928556845359,3.0,9.9498743710662,14.247806848775006,10.0,14.696938456699069,13.341664064126334,15.7797338380595,11.224972160321824,4.123105625617661,7.0710678118654755,7.615773105863909,13.92838827718412,13.601470508735444,14.45683229480096,18.24828759089466,5.830951894845301,18.973665961010276,9.0,11.40175425099138,15.811388300841896,2.23606797749979,9.643650760992955,18.708286933869708,7.681145747868608,9.486832980505138,0.0,7.54983443527075,10.63014581273465,11.661903789690601,13.0,13.601470508735444,14.45683229480096,8.602325267042627,9.433981132056603,8.831760866327848,5.830951894845301,18.05547008526779,14.628738838327793,17.320508075688775,19.209372712298546,14.628738838327793,7.280109889280518,12.0,,9.16515138991168,14.422205101855956,4.47213595499958,12.727922061357855,10.816653826391969,7.0710678118654755,12.84523257866513,15.264337522473747,12.806248474865697
