,aljazeera,alternet,americanconservative,americanthinker,antiwar,ap,atlantic,axios,bbc,breitbart,businessinsider,buzzfeed,canary,cbs,cnbc,cnn,commondreams,consortium,conversation,counterpunch,dailycaller,dailykos,dailymail,dailywire,economist,federalist,fivethirtyeight,foreignaffairs,fox,globalresearch,guardian,huffingtonpost,infowars,intercept,jacobinmag,lewrockwell,mintpress,motherjones,nationalreview,nbc,neweasternoutlook,newyorker,npr,nypost,nytimes,observerny,offguardian,opednews,pbs,peoplesdaily,pjmedia,rawstory,redstate,reuters,rt,shadowproof,slate,socialistproject,spectator,strategicculture,time,townhall,truthdig,usatoday,veteranstoday,vice,vox,wapo,wsj
spectator,14.177446878757825,8.602325267042627,8.774964387392123,5.0990195135927845,5.0990195135927845,8.774964387392123,8.602325267042627,14.177446878757825,21.6794833886788,7.874007874011811,5.0990195135927845,6.164414002968976,9.273618495495704,3.605551275463989,25.059928172283335,29.88310559496787,15.231546211727817,18.05547008526779,18.275666882497067,5.0,9.273618495495704,27.294688127912362,27.80287754891569,8.06225774829855,24.43358344574123,24.1039415863879,25.80697580112788,18.708286933869708,16.583123951777,4.58257569495584,4.47213595499958,19.87460691435179,8.12403840463596,9.219544457292887,9.0,18.138357147217054,22.737634001804146,20.904544960366874,23.0,27.313000567495326,23.430749027719962,26.70205984563738,22.293496809607955,22.494443758403985,2.23606797749979,9.848857801796104,12.24744871391589,6.164414002968976,15.7797338380595,13.076696830622021,11.575836902790225,25.632011235952593,4.0,26.324893162176366,27.459060435491963,10.723805294763608,24.166091947189145,9.0,,34.058772731852805,27.49545416973504,39.230090491866065,24.24871130596428,35.58089374931439,38.43175770115127,34.058772731852805,35.41186241925155,27.964262908219126,39.91240408695021
strategicculture,4.898979485566356,15.0,5.0990195135927845,26.28687885618983,26.28687885618983,5.0990195135927845,15.0,4.898979485566356,3.0,13.152946437965905,10.344080432788601,22.825424421026653,6.164414002968976,21.118712081942874,21.470910553583888,15.588457268119896,24.879710609249457,25.317977802344327,8.366600265340756,6.324555320336759,12.68857754044952,8.48528137423857,24.372115213907882,17.832554500127006,10.04987562112089,19.209372712298546,27.65863337187866,23.430749027719962,10.04987562112089,22.44994432064365,9.433981132056603,21.6794833886788,11.575836902790225,10.295630140987,8.06225774829855,28.495613697550013,18.601075237738275,20.83266665599966,35.6931365951495,20.639767440550294,11.575836902790225,22.360679774997898,23.53720459187964,4.123105625617661,24.919871588754223,25.67099530598687,14.798648586948742,2.449489742783178,12.68857754044952,13.076696830622021,23.366642891095847,16.401219466856727,23.08679276123039,6.0,20.0,11.045361017187261,20.83266665599966,11.74734012447073,34.058772731852805,,9.273618495495704,14.352700094407323,9.899494936611665,7.280109889280518,14.352700094407323,10.862780491200215,5.744562646538029,14.352700094407323,12.569805089976535
time,22.293496809607955,8.774964387392123,26.28687885618983,22.181073012818835,22.181073012818835,26.28687885618983,8.774964387392123,22.293496809607955,5.477225575051661,5.744562646538029,7.280109889280518,18.35755975068582,13.152946437965905,21.307275752662516,15.811388300841896,26.19160170741759,24.698178070456937,8.602325267042627,11.090536506409418,29.427877939124322,6.4031242374328485,15.264337522473747,24.351591323771842,11.575836902790225,19.44222209522358,22.22611077089287,4.69041575982343,23.706539182259394,7.483314773547883,9.0,10.816653826391969,3.0,11.224972160321824,4.58257569495584,5.0990195135927845,2.0,23.043437243605826,17.832554500127006,28.722813232690143,23.173260452512935,15.066519173319364,28.30194339616981,9.16515138991168,8.12403840463596,22.045407685048602,27.477263328068172,10.770329614269007,6.082762530298219,9.273618495495704,16.431676725154983,12.328828005937952,21.95449840010015,24.919871588754223,24.698178070456937,22.02271554554524,22.715633383201094,10.63014581273465,11.874342087037917,27.49545416973504,9.273618495495704,,16.30950643030009,8.48528137423857,21.213203435596427,5.477225575051661,15.394804318340652,7.3484692283495345,8.246211251235321,13.379088160259652
townhall,8.602325267042627,5.0990195135927845,22.181073012818835,22.561028345356956,22.561028345356956,22.181073012818835,5.0990195135927845,8.602325267042627,3.605551275463989,6.4031242374328485,0.0,8.306623862918075,22.93468988235943,21.72556098240043,23.194827009486403,23.895606290697042,33.74907406137241,21.563858652847824,18.384776310850235,25.317977802344327,3.1622776601683795,11.180339887498949,28.30194339616981,7.280109889280518,34.07345007480164,24.269322199023193,20.322401432901575,12.083045973594572,24.186773244895647,14.071247279470288,2.449489742783178,5.477225575051661,15.556349186104045,16.431676725154983,2.0,11.0,1.4142135623730951,25.15949125081825,30.331501776206203,21.213203435596427,10.63014581273465,18.05547008526779,19.209372712298546,3.0,6.4031242374328485,7.280109889280518,15.937377450509228,6.324555320336759,14.696938456699069,9.273618495495704,12.165525060596439,31.96873472629156,7.681145747868608,31.38470965295043,14.0,21.400934559032695,10.0,4.58257569495584,39.230090491866065,14.352700094407323,16.30950643030009,,31.064449134018133,29.748949561287034,23.08679276123039,29.88310559496787,24.596747752497688,25.573423705088842,24.186773244895647
truthdig,15.0,26.28687885618983,22.561028345356956,24.55605831561735,24.55605831561735,22.561028345356956,26.28687885618983,15.0,14.177446878757825,19.87460691435179,5.830951894845301,18.275666882497067,6.164414002968976,18.547236990991408,4.123105625617661,30.479501308256342,2.23606797749979,24.1039415863879,27.0,20.445048300260872,23.043437243605826,24.166091947189145,33.13608305156178,28.74021572639983,26.68332812825267,19.748417658131498,25.495097567963924,20.615528128088304,17.72004514666935,7.874007874011811,23.0,3.605551275463989,14.866068747318506,5.830951894845301,5.0,7.810249675906654,22.22611077089287,8.94427190999916,26.570660511172846,4.123105625617661,4.47213595499958,28.30194339616981,32.55764119219941,14.45683229480096,1.4142135623730951,14.560219778561036,14.352700094407323,15.84297951775486,9.433981132056603,15.264337522473747,15.132745950421556,24.73863375370596,24.413111231467404,7.0,27.459060435491963,3.0,22.759613353482084,9.695359714832659,24.24871130596428,9.899494936611665,8.48528137423857,31.064449134018133,,26.551836094703507,14.177446878757825,9.433981132056603,22.9128784747792,22.11334438749598,12.36931687685298
usatoday,8.774964387392123,22.181073012818835,24.55605831561735,28.142494558940577,28.142494558940577,24.55605831561735,22.181073012818835,8.774964387392123,4.898979485566356,21.6794833886788,1.0,20.493901531919196,2.8284271247461903,6.782329983125268,17.233687939614086,20.0,25.514701644346147,23.108440016582687,26.419689627245813,28.442925306655784,20.09975124224178,17.233687939614086,4.123105625617661,22.64950330581225,7.0,17.378147196982766,23.2163735324878,15.620499351813308,17.578395831246947,4.58257569495584,11.661903789690601,14.177446878757825,10.198039027185569,8.602325267042627,5.477225575051661,5.477225575051661,20.248456731316587,20.615528128088304,21.93171219946131,2.8284271247461903,27.2213151776324,22.38302928559939,25.475478405713993,6.324555320336759,9.1104335791443,25.709920264364882,18.49324200890693,7.810249675906654,15.297058540778355,11.090536506409418,8.306623862918075,24.49489742783178,21.6794833886788,19.4164878389476,33.12099032335839,30.495901363953813,21.213203435596427,21.18962010041709,35.58089374931439,7.280109889280518,21.213203435596427,29.748949561287034,26.551836094703507,,21.42428528562855,21.470910553583888,25.238858928247925,22.561028345356956,3.605551275463989
veteranstoday,5.0990195135927845,22.561028345356956,28.142494558940577,5.385164807134504,5.385164807134504,28.142494558940577,22.561028345356956,5.0990195135927845,22.293496809607955,3.0,7.874007874011811,5.477225575051661,21.095023109728988,22.93468988235943,22.561028345356956,23.0,22.715633383201094,23.0,19.131126469708992,20.615528128088304,20.024984394500787,6.164414002968976,23.366642891095847,23.15167380558045,14.247806848775006,21.42428528562855,6.164414002968976,17.69180601295413,26.92582403567252,25.495097567963924,11.180339887498949,4.898979485566356,9.433981132056603,24.166091947189145,15.0,2.8284271247461903,11.445523142259598,27.964262908219126,23.194827009486403,28.178005607210743,23.53720459187964,22.759613353482084,7.874007874011811,20.615528128088304,15.0,26.38181191654584,9.0,3.605551275463989,13.601470508735444,14.352700094407323,7.615773105863909,25.39685019840059,2.449489742783178,3.1622776601683795,15.0,22.715633383201094,2.23606797749979,5.744562646538029,38.43175770115127,14.352700094407323,5.477225575051661,23.08679276123039,14.177446878757825,21.42428528562855,,25.0,30.066592756745816,30.95157508108432,10.488088481701515
vice,26.28687885618983,24.55605831561735,5.385164807134504,18.110770276274835,18.110770276274835,5.385164807134504,24.55605831561735,26.28687885618983,8.602325267042627,5.477225575051661,13.152946437965905,5.0990195135927845,18.2208671582886,7.615773105863909,2.449489742783178,7.810249675906654,20.322401432901575,24.351591323771842,30.54504869860253,12.449899597988733,24.06241883103193,5.477225575051661,17.029386365926403,27.16615541441225,18.05547008526779,31.464265445104548,3.3166247903554,5.656854249492381,30.23243291566195,22.11334438749598,6.557438524302,22.293496809607955,9.695359714832659,22.825424421026653,6.557438524302,5.385164807134504,24.1039415863879,23.53720459187964,3.0,26.70205984563738,23.430749027719962,35.02855977627399,13.341664064126334,6.782329983125268,4.69041575982343,23.853720883753127,15.937377450509228,23.68543856465402,11.445523142259598,16.15549442140351,12.0,17.11724276862369,2.449489742783178,29.0516780926679,19.4164878389476,27.874719729532707,29.832867780352597,5.385164807134504,34.058772731852805,10.862780491200215,15.394804318340652,29.88310559496787,9.433981132056603,21.470910553583888,25.0,,25.41653005427767,15.132745950421556,22.40535650240808
vox,22.181073012818835,28.142494558940577,18.110770276274835,3.1622776601683795,3.1622776601683795,18.110770276274835,28.142494558940577,22.181073012818835,15.0,3.605551275463989,5.744562646538029,10.344080432788601,6.164414002968976,15.264337522473747,10.0,6.557438524302,28.35489375751565,30.430248109405877,14.560219778561036,11.916375287812984,28.982753492378876,11.180339887498949,8.306623862918075,29.546573405388315,17.0,22.737634001804146,9.055385138137417,23.021728866442675,3.3166247903554,22.44994432064365,1.4142135623730951,8.602325267042627,9.38083151964686,11.045361017187261,3.3166247903554,7.3484692283495345,20.493901531919196,23.194827009486403,20.273134932713294,20.049937655763422,28.442925306655784,28.5657137141714,18.138357147217054,16.15549442140351,23.430749027719962,15.394804318340652,13.0,20.049937655763422,15.066519173319364,11.575836902790225,7.280109889280518,22.93468988235943,10.246950765959598,23.53720459187964,11.045361017187261,31.25699921617557,22.759613353482084,18.0,35.41186241925155,5.744562646538029,7.3484692283495345,24.596747752497688,22.9128784747792,25.238858928247925,30.066592756745816,25.41653005427767,,11.874342087037917,39.8622628559895
wapo,22.561028345356956,5.385164807134504,3.1622776601683795,11.224972160321824,11.224972160321824,3.1622776601683795,5.385164807134504,22.561028345356956,8.774964387392123,14.177446878757825,6.4031242374328485,7.280109889280518,22.825424421026653,9.273618495495704,30.757112998459398,15.0,25.729360660537214,4.358898943540674,27.2213151776324,25.709920264364882,2.23606797749979,13.638181696985855,22.58317958127243,6.164414002968976,30.757112998459398,18.275666882497067,15.427248620541512,24.228082879171435,24.20743687382041,23.706539182259394,23.430749027719962,15.0,7.54983443527075,11.180339887498949,22.825424421026653,15.394804318340652,20.639767440550294,23.769728648009426,20.808652046684813,31.25699921617557,33.25657829663178,30.14962686336267,15.297058540778355,9.0,11.575836902790225,23.021728866442675,16.24807680927192,7.280109889280518,16.522711641858304,17.549928774784245,14.491376746189438,22.891046284519195,7.280109889280518,23.280893453645632,31.68595903550972,13.076696830622021,28.722813232690143,20.71231517720798,27.964262908219126,14.352700094407323,8.246211251235321,25.573423705088842,22.11334438749598,22.561028345356956,30.95157508108432,15.132745950421556,11.874342087037917,,22.847319317591726
wsj,24.55605831561735,18.110770276274835,11.224972160321824,24.331050121192877,24.331050121192877,11.224972160321824,18.110770276274835,24.55605831561735,5.0990195135927845,4.898979485566356,19.87460691435179,0.0,18.35755975068582,6.164414002968976,3.605551275463989,18.24828759089466,24.1039415863879,22.40535650240808,6.708203932499369,15.165750888103101,22.090722034374522,21.18962010041709,8.306623862918075,18.35755975068582,30.01666203960727,16.673332000533065,4.58257569495584,5.477225575051661,15.937377450509228,27.730849247724095,22.22611077089287,8.774964387392123,26.076809620810597,12.409673645990857,20.09975124224178,8.18535277187245,20.615528128088304,19.621416870348583,9.0,21.95449840010015,3.3166247903554,25.67099530598687,29.068883707497267,7.3484692283495345,15.066519173319364,33.12099032335839,6.164414002968976,2.449489742783178,26.38181191654584,16.1245154965971,9.433981132056603,22.02271554554524,6.782329983125268,24.228082879171435,25.80697580112788,28.284271247461902,30.610455730027933,5.744562646538029,39.91240408695021,12.569805089976535,13.379088160259652,24.186773244895647,12.36931687685298,3.605551275463989,10.488088481701515,22.40535650240808,39.8622628559895,22.847319317591726,
