,aljazeera,alternet,americanconservative,americanspectator,americanthinker,antiwar,ap,atlantic,axios,bbc,bloomberg,breitbart,businessinsider,buzzfeed,canary,cbs,cnbc,cnn,commondreams,consortium,conversation,counterpunch,dailycaller,dailykos,dailymail,dailywire,economist,eff,factcheck,federalist,fivethirtyeight,foreignaffairs,fox,globalresearch,guardian,huffingtonpost,infowars,intercept,jacobinmag,koreaherald,lewrockwell,mintpress,motherjones,msnbc,nationalreview,nbc,neweasternoutlook,newsbud,newyorker,npr,nypost,nytimes,observerny,offguardian,opednews,pbs,peoplesdaily,pjmedia,psychologytoday,rawstory,redstate,reuters,reveal,rt,shadowproof,slate,snopes,socialistalternative,socialistproject,spectator,strategicculture,techcrunch,time,townhall,truthdig,usatoday,verge,veteranstoday,vice,voltairenetwork,vox,wapo,wsj
lewrockwell,65.52628782920067,95.9925123614105,95.37255186617253,65.52628782920067,65.52628782920067,95.37255186617253,95.9925123614105,65.52628782920067,62.193437230596714,59.85838772043941,65.52628782920067,65.60401895893501,67.27900044981558,55.917635975515644,62.26430245273031,62.33530100583307,74.44408238678304,68.87202625507615,71.00912053632923,71.66278315232111,95.9925123614105,74.02851176222671,55.79636376831898,63.93261125269463,87.97753708423154,57.08681139919045,86.11765559851757,63.93261125269463,68.52995033852136,74.13177852601804,67.27900044981558,65.52628782920067,82.99766989139266,62.90818152397119,74.5490352639489,63.784489936425274,88.2022758337376,68.44501077874139,63.784489936425274,67.1158024321894,100.0,65.60401895893501,70.36987469682589,65.52628782920067,100.0,71.9475865298736,63.5634369576612,65.52628782920067,72.0431657292691,95.9925123614105,63.93261125269463,74.33955877013513,65.60401895893501,72.13907281903028,86.11765559851757,96.72790004498155,75.73345726396644,64.00690049479714,100.0,63.784489936425274,67.27900044981558,71.00912053632923,64.00690049479714,65.52628782920067,63.784489936425274,90.74510373234504,97.68627593308626,81.2032168226623,74.44408238678304,57.21174088873189,70.46034857307923,70.55110040483402,70.55110040483402,70.55110040483402,78.05008621421428,66.39121660638185,67.1158024321894,70.55110040483402,68.44501077874139,66.55087918818326,94.33255663046423,70.55110040483402,79.30542282081444
mintpress,88.2022758337376,65.52628782920067,65.52628782920067,62.90818152397119,62.90818152397119,65.52628782920067,65.52628782920067,88.2022758337376,100.0,88.2022758337376,65.52628782920067,65.52628782920067,64.00690049479714,68.78615581953284,74.13177852601804,75.73345726396644,88.43137966543131,62.26430245273031,64.00690049479714,64.00690049479714,81.4902074646901,72.91855412056492,70.9169394469065,65.60401895893501,76.74736090592295,96.72790004498155,72.0431657292691,76.40455166747519,63.5634369576612,72.91855412056492,71.00912053632923,97.68627593308626,68.44501077874139,63.784489936425274,63.784489936425274,79.17648339777637,65.60401895893501,100.0,70.9169394469065,70.55110040483402,65.60401895893501,100.0,72.23531119703514,62.33530100583307,67.1158024321894,100.0,65.52628782920067,72.91855412056492,68.44501077874139,100.0,88.2022758337376,65.60401895893501,63.784489936425274,79.17648339777637,62.33530100583307,76.74736090592295,74.02851176222671,67.27900044981558,61.98163410126261,96.72790004498155,65.52628782920067,97.68627593308626,64.00690049479714,87.97753708423154,96.72790004498155,100.0,97.68627593308626,70.9169394469065,63.93261125269463,76.40455166747519,74.44408238678304,72.23531119703514,68.44501077874139,63.784489936425274,65.52628782920067,65.52628782920067,65.52628782920067,57.21174088873189,65.60401895893501,70.36987469682589,65.52628782920067,100.0,71.9475865298736
motherjones,65.52628782920067,95.37255186617253,62.90818152397119,64.00690049479714,64.00690049479714,62.90818152397119,95.37255186617253,65.52628782920067,64.00690049479714,100.0,65.52628782920067,96.72790004498155,97.68627593308626,63.5634369576612,74.33955877013513,72.23531119703514,87.97753708423154,74.13177852601804,65.52628782920067,95.9925123614105,76.63253236019752,83.31549847893488,74.33955877013513,60.734800539778696,65.29413899629394,54.54253464702508,60.734800539778696,74.44408238678304,63.19796579498072,70.9169394469065,64.00690049479714,64.00690049479714,70.36987469682589,83.47670517273845,63.71065599624735,62.33530100583307,63.784489936425274,88.2022758337376,68.52995033852136,68.44501077874139,70.36987469682589,72.23531119703514,100.0,96.72790004498155,74.44408238678304,63.93261125269463,68.44501077874139,96.72790004498155,64.00690049479714,74.13177852601804,68.78615581953284,96.72790004498155,86.11765559851757,63.784489936425274,65.60401895893501,76.74736090592295,63.93261125269463,74.33955877013513,72.0431657292691,65.52628782920067,62.40643364532459,100.0,64.00690049479714,95.9925123614105,65.52628782920067,88.43137966543131,100.0,96.72790004498155,95.9925123614105,69.8327289960014,62.33530100583307,75.73345726396644,72.23531119703514,74.44408238678304,65.52628782920067,70.55110040483402,97.68627593308626,100.0,100.0,100.0,72.23531119703514,62.33530100583307,67.1158024321894
msnbc,95.9925123614105,65.52628782920067,64.00690049479714,65.52628782920067,65.52628782920067,64.00690049479714,65.52628782920067,95.9925123614105,65.52628782920067,57.21174088873189,95.9925123614105,65.52628782920067,100.0,64.00690049479714,72.13907281903028,74.44408238678304,85.73724696291063,74.33955877013513,63.784489936425274,65.52628782920067,57.08681139919045,85.9261659403279,76.74736090592295,97.68627593308626,76.74736090592295,62.193437230596714,76.40455166747519,72.23531119703514,61.422510474723666,79.96256180705257,65.52628782920067,87.97753708423154,65.29413899629394,63.93261125269463,57.08681139919045,76.74736090592295,79.17648339777637,65.60401895893501,97.68627593308626,66.55087918818326,65.52628782920067,62.33530100583307,96.72790004498155,100.0,69.92158713012141,69.92158713012141,88.43137966543131,86.11765559851757,84.47906711561083,69.92158713012141,62.90818152397119,81.7817184788306,76.74736090592295,69.92158713012141,69.74413182725523,60.59869892038341,88.2022758337376,63.4168103570238,86.11765559851757,61.28399121566845,65.60401895893501,62.052103792799485,79.96256180705257,71.9475865298736,62.90818152397119,68.95813423122166,85.9261659403279,74.44408238678304,71.9475865298736,69.92158713012141,68.95813423122166,67.85671799335888,61.422510474723666,69.56771127565096,62.193437230596714,88.43137966543131,96.72790004498155,64.00690049479714,70.36987469682589,95.9925123614105,96.72790004498155,96.72790004498155,96.72790004498155
nationalreview,65.52628782920067,62.90818152397119,65.52628782920067,100.0,100.0,65.52628782920067,62.90818152397119,65.52628782920067,65.52628782920067,96.72790004498155,71.00912053632923,100.0,65.52628782920067,65.52628782920067,88.43137966543131,97.68627593308626,78.66851810318029,72.13907281903028,90.74510373234504,88.43137966543131,62.40643364532459,78.05008621421428,76.86275933086262,70.9169394469065,74.33955877013513,62.33530100583307,62.26430245273031,72.91855412056492,75.73345726396644,69.8327289960014,63.784489936425274,96.72790004498155,95.37255186617253,65.60401895893501,71.66278315232111,74.02851176222671,62.33530100583307,63.784489936425274,87.97753708423154,94.33255663046423,100.0,67.1158024321894,74.44408238678304,69.92158713012141,100.0,100.0,100.0,100.0,72.23531119703514,62.33530100583307,67.1158024321894,100.0,65.52628782920067,72.91855412056492,68.44501077874139,100.0,88.2022758337376,65.60401895893501,63.784489936425274,79.17648339777637,62.33530100583307,76.74736090592295,74.02851176222671,67.27900044981558,61.98163410126261,96.72790004498155,65.52628782920067,97.68627593308626,64.00690049479714,87.97753708423154,96.72790004498155,100.0,97.68627593308626,70.9169394469065,63.93261125269463,76.40455166747519,74.44408238678304,72.23531119703514,71.9475865298736,69.92158713012141,62.90818152397119,75.18807360060848,68.95813423122166
nbc,95.37255186617253,64.00690049479714,100.0,68.44501077874139,68.44501077874139,100.0,64.00690049479714,95.37255186617253,88.2022758337376,62.193437230596714,65.52628782920067,76.40455166747519,67.27900044981558,96.72790004498155,90.18370013494467,70.9169394469065,68.95813423122166,72.91855412056492,97.68627593308626,100.0,75.73345726396644,88.2022758337376,70.64213276976082,63.93261125269463,79.04833747071848,81.34616021409988,74.44408238678304,62.90818152397119,81.2032168226623,84.47906711561083,90.74510373234504,100.0,76.74736090592295,60.734800539778696,74.44408238678304,67.27900044981558,76.74736090592295,79.17648339777637,64.00690049479714,70.55110040483402,71.9475865298736,100.0,63.93261125269463,69.92158713012141,100.0,100.0,63.19796579498072,64.91063717737747,64.91063717737747,64.91063717737747,59.79176259197146,68.87202625507615,73.01757253576034,64.91063717737747,95.37255186617253,73.51821764733582,66.31166907878992,64.91063717737747,71.66278315232111,92.32624540163198,67.03450639325088,73.51821764733582,68.87202625507615,71.380813850743,85.36672414280952,92.68336207140476,80.09659299822333,63.71065599624735,95.37255186617253,63.19796579498072,70.36987469682589,70.64213276976082,63.71065599624735,64.91063717737747,63.19796579498072,89.65271141040722,94.82635570520361,80.09659299822333,74.02851176222671,59.79176259197146,69.92158713012141,96.72790004498155,100.0
neweasternoutlook,65.52628782920067,65.52628782920067,68.44501077874139,63.784489936425274,63.784489936425274,68.44501077874139,65.52628782920067,65.52628782920067,65.52628782920067,100.0,59.85838772043941,100.0,63.784489936425274,62.90818152397119,72.0431657292691,63.93261125269463,86.31182382406062,65.52628782920067,81.2032168226623,96.72790004498155,60.53082410507648,63.71065599624735,72.0431657292691,62.33530100583307,58.41728657633658,65.60401895893501,87.97753708423154,90.460271283581,88.2022758337376,62.052103792799485,97.68627593308626,97.68627593308626,68.44501077874139,97.68627593308626,57.21174088873189,61.98163410126261,74.02851176222671,62.33530100583307,62.26430245273031,79.30542282081444,63.5634369576612,65.52628782920067,68.44501077874139,88.43137966543131,100.0,63.19796579498072,100.0,70.55110040483402,97.68627593308626,100.0,100.0,100.0,72.23531119703514,62.33530100583307,67.1158024321894,100.0,65.52628782920067,72.91855412056492,68.44501077874139,100.0,88.2022758337376,65.60401895893501,63.784489936425274,79.17648339777637,62.33530100583307,76.74736090592295,74.02851176222671,67.27900044981558,61.98163410126261,96.72790004498155,65.52628782920067,97.68627593308626,64.00690049479714,87.97753708423154,96.72790004498155,100.0,97.68627593308626,70.9169394469065,63.93261125269463,76.40455166747519,74.44408238678304,72.23531119703514,64.91063717737747
newsbud,62.90818152397119,100.0,63.784489936425274,65.52628782920067,65.52628782920067,63.784489936425274,100.0,62.90818152397119,95.9925123614105,64.00690049479714,88.2022758337376,65.52628782920067,55.79636376831898,65.52628782920067,61.422510474723666,76.40455166747519,69.92158713012141,64.00690049479714,74.44408238678304,95.9925123614105,83.63950022490779,73.61948678444523,68.52995033852136,60.734800539778696,74.02851176222671,63.93261125269463,97.68627593308626,62.193437230596714,65.60401895893501,72.91855412056492,81.2032168226623,70.9169394469065,67.1158024321894,70.9169394469065,72.13907281903028,96.72790004498155,67.27900044981558,76.74736090592295,79.04833747071848,68.52995033852136,65.52628782920067,72.91855412056492,96.72790004498155,86.11765559851757,100.0,64.91063717737747,70.55110040483402,100.0,95.9925123614105,68.87202625507615,67.1158024321894,68.87202625507615,68.87202625507615,68.87202625507615,58.288746197337225,65.21710036431148,70.46034857307923,68.87202625507615,95.9925123614105,73.01757253576034,63.93261125269463,68.87202625507615,74.97324771840232,95.37255186617253,63.8584747124991,76.86275933086262,65.21710036431148,74.44408238678304,87.97753708423154,97.68627593308626,74.13177852601804,67.19729994922696,95.9925123614105,67.1158024321894,67.03450639325088,74.02851176222671,67.19729994922696,68.87202625507615,67.1158024321894,92.32624540163198,94.33255663046423,83.80393153160384,76.29138340031912
newyorker,64.00690049479714,68.44501077874139,65.52628782920067,65.52628782920067,65.52628782920067,65.52628782920067,68.44501077874139,64.00690049479714,65.52628782920067,65.52628782920067,100.0,65.52628782920067,65.60401895893501,93.0588277992588,78.92097056791478,74.44408238678304,71.9475865298736,62.33530100583307,57.21174088873189,69.8327289960014,68.19155297838017,65.52628782920067,95.9925123614105,71.00912053632923,76.74736090592295,62.26430245273031,72.91855412056492,87.97753708423154,63.784489936425274,68.44501077874139,74.44408238678304,63.93261125269463,65.29413899629394,63.93261125269463,74.44408238678304,65.52628782920067,61.98163410126261,74.02851176222671,60.734800539778696,66.55087918818326,72.0431657292691,68.44501077874139,64.00690049479714,84.47906711561083,72.23531119703514,64.91063717737747,97.68627593308626,95.9925123614105,100.0,65.52628782920067,65.52628782920067,66.95341034547691,63.93261125269463,65.52628782920067,65.52628782920067,65.52628782920067,76.63253236019752,95.9925123614105,94.33255663046423,65.52628782920067,65.52628782920067,88.43137966543131,67.1158024321894,65.52628782920067,64.45589644336856,62.33530100583307,97.68627593308626,58.5462255330243,95.9925123614105,55.917635975515644,63.71065599624735,64.00690049479714,81.4902074646901,67.27900044981558,65.52628782920067,63.93261125269463,96.72790004498155,74.13177852601804,67.27900044981558,65.52628782920067,63.93261125269463,71.66278315232111,63.784489936425274
npr,65.52628782920067,63.784489936425274,65.52628782920067,65.52628782920067,65.52628782920067,65.52628782920067,63.784489936425274,65.52628782920067,95.37255186617253,65.52628782920067,57.21174088873189,65.52628782920067,65.52628782920067,67.27900044981558,74.5490352639489,72.23531119703514,96.72790004498155,73.01757253576034,62.33530100583307,62.33530100583307,62.40643364532459,96.72790004498155,63.784489936425274,64.00690049479714,79.17648339777637,95.9925123614105,63.784489936425274,83.63950022490779,79.17648339777637,75.73345726396644,57.21174088873189,76.40455166747519,76.86275933086262,62.33530100583307,71.9475865298736,97.68627593308626,96.72790004498155,67.27900044981558,76.86275933086262,79.17648339777637,95.9925123614105,100.0,74.13177852601804,69.92158713012141,62.33530100583307,64.91063717737747,100.0,68.87202625507615,65.52628782920067,100.0,60.59869892038341,61.422510474723666,88.2022758337376,73.21670756334608,59.85838772043941,61.422510474723666,61.422510474723666,61.422510474723666,61.422510474723666,71.00912053632923,73.61948678444523,61.422510474723666,88.2022758337376,72.13907281903028,69.13107076215275,61.422510474723666,68.78615581953284,85.9261659403279,68.87202625507615,70.64213276976082,71.00912053632923,68.87202625507615,81.7817184788306,85.73724696291063,85.00535427466639,60.59869892038341,88.2022758337376,59.85838772043941,72.0431657292691,66.87251282013307,60.59869892038341,61.422510474723666,59.85838772043941
nypost,100.0,65.52628782920067,65.52628782920067,57.21174088873189,57.21174088873189,65.52628782920067,65.52628782920067,100.0,65.52628782920067,88.2022758337376,96.72790004498155,95.9925123614105,96.72790004498155,64.00690049479714,55.917635975515644,68.87202625507615,95.9925123614105,65.60401895893501,85.73724696291063,75.73345726396644,61.98163410126261,65.60401895893501,88.2022758337376,71.7573984977559,79.04833747071848,72.0431657292691,95.9925123614105,74.02851176222671,62.33530100583307,63.343716998149176,65.14023198407372,74.44408238678304,68.52995033852136,60.734800539778696,74.44408238678304,64.00690049479714,65.52628782920067,61.98163410126261,72.91855412056492,66.39121660638185,63.93261125269463,88.2022758337376,68.78615581953284,62.90818152397119,67.1158024321894,59.79176259197146,100.0,67.1158024321894,65.52628782920067,60.59869892038341,100.0,69.92158713012141,96.72790004498155,100.0,65.52628782920067,70.55110040483402,97.68627593308626,100.0,100.0,100.0,72.23531119703514,62.33530100583307,67.1158024321894,100.0,65.52628782920067,72.91855412056492,68.44501077874139,100.0,88.2022758337376,65.60401895893501,63.784489936425274,79.17648339777637,62.33530100583307,76.74736090592295,74.02851176222671,67.27900044981558,61.98163410126261,96.72790004498155,65.52628782920067,97.68627593308626,64.00690049479714,87.97753708423154,96.72790004498155
nytimes,68.44501077874139,65.52628782920067,57.21174088873189,65.60401895893501,65.60401895893501,57.21174088873189,65.52628782920067,68.44501077874139,62.90818152397119,65.52628782920067,62.193437230596714,71.00912053632923,65.52628782920067,97.68627593308626,68.78615581953284,62.26430245273031,69.8327289960014,74.02851176222671,95.9925123614105,72.23531119703514,60.53082410507648,65.52628782920067,73.21670756334608,55.917635975515644,73.51821764733582,65.60401895893501,64.00690049479714,66.95341034547691,76.74736090592295,67.03450639325088,72.91855412056492,72.23531119703514,78.54340569959523,71.00912053632923,72.23531119703514,87.97753708423154,97.68627593308626,96.72790004498155,65.60401895893501,78.92097056791478,74.33955877013513,65.60401895893501,96.72790004498155,81.7817184788306,100.0,68.87202625507615,100.0,68.87202625507615,66.95341034547691,61.422510474723666,69.92158713012141,100.0,100.0,69.92158713012141,96.72790004498155,100.0,65.52628782920067,70.55110040483402,97.68627593308626,100.0,100.0,100.0,72.23531119703514,62.33530100583307,67.1158024321894,100.0,65.52628782920067,72.91855412056492,68.44501077874139,100.0,88.2022758337376,65.60401895893501,63.784489936425274,79.17648339777637,62.33530100583307,76.74736090592295,74.02851176222671,67.27900044981558,61.98163410126261,96.72790004498155,65.52628782920067,97.68627593308626,64.00690049479714
observerny,63.784489936425274,65.52628782920067,65.60401895893501,70.36987469682589,70.36987469682589,65.60401895893501,65.52628782920067,63.784489936425274,64.00690049479714,95.9925123614105,100.0,65.52628782920067,100.0,100.0,63.5634369576612,74.13177852601804,62.33530100583307,57.21174088873189,97.68627593308626,74.44408238678304,76.63253236019752,71.9475865298736,72.0431657292691,74.5490352639489,74.02851176222671,63.784489936425274,63.93261125269463,86.11765559851757,74.02851176222671,74.33955877013513,70.64213276976082,71.9475865298736,59.5263588036405,64.00690049479714,72.13907281903028,96.72790004498155,64.00690049479714,65.52628782920067,60.53082410507648,78.05008621421428,65.60401895893501,63.784489936425274,86.11765559851757,76.74736090592295,65.52628782920067,73.01757253576034,72.23531119703514,68.87202625507615,63.93261125269463,88.2022758337376,96.72790004498155,100.0,100.0,63.71065599624735,96.72790004498155,71.9475865298736,100.0,96.72790004498155,64.00690049479714,70.36987469682589,95.9925123614105,96.72790004498155,96.72790004498155,96.72790004498155,74.44408238678304,63.93261125269463,68.44501077874139,96.72790004498155,64.00690049479714,74.13177852601804,68.78615581953284,96.72790004498155,86.11765559851757,63.784489936425274,65.60401895893501,76.74736090592295,63.93261125269463,74.33955877013513,72.0431657292691,65.52628782920067,62.40643364532459,100.0,64.00690049479714
offguardian,65.52628782920067,57.21174088873189,70.36987469682589,65.52628782920067,65.52628782920067,70.36987469682589,57.21174088873189,65.52628782920067,65.52628782920067,65.52628782920067,64.00690049479714,59.85838772043941,76.40455166747519,65.52628782920067,64.00690049479714,74.33955877013513,75.73345726396644,74.44408238678304,100.0,63.784489936425274,74.97324771840232,65.52628782920067,86.11765559851757,85.9261659403279,71.7573984977559,62.26430245273031,69.8327289960014,72.0431657292691,67.27900044981558,66.55087918818326,68.95813423122166,63.5634369576612,73.61948678444523,71.7573984977559,61.422510474723666,100.0,87.97753708423154,97.68627593308626,95.9925123614105,68.78615581953284,72.13907281903028,79.17648339777637,63.784489936425274,69.92158713012141,72.91855412056492,64.91063717737747,62.33530100583307,68.87202625507615,65.52628782920067,73.21670756334608,100.0,69.92158713012141,63.71065599624735,100.0,65.52628782920067,95.37255186617253,65.52628782920067,62.90818152397119,64.00690049479714,65.52628782920067,100.0,68.44501077874139,63.784489936425274,65.52628782920067,65.52628782920067,65.52628782920067,57.21174088873189,65.60401895893501,70.36987469682589,65.52628782920067,100.0,71.9475865298736,63.5634369576612,65.52628782920067,72.0431657292691,95.9925123614105,63.93261125269463,74.33955877013513,65.60401895893501,72.13907281903028,86.11765559851757,96.72790004498155,75.73345726396644
opednews,65.52628782920067,65.60401895893501,65.52628782920067,100.0,100.0,65.52628782920067,65.60401895893501,65.52628782920067,100.0,95.37255186617253,65.52628782920067,88.2022758337376,100.0,67.27900044981558,65.52628782920067,72.13907281903028,72.23531119703514,88.43137966543131,68.87202625507615,67.27900044981558,72.0431657292691,67.27900044981558,72.91855412056492,74.5490352639489,94.82635570520361,69.74413182725523,63.784489936425274,87.97753708423154,61.98163410126261,74.13177852601804,86.11765559851757,65.52628782920067,65.52628782920067,55.917635975515644,55.917635975515644,97.68627593308626,96.72790004498155,64.00690049479714,63.784489936425274,75.95507416846307,86.11765559851757,62.33530100583307,65.60401895893501,69.74413182725523,68.44501077874139,95.37255186617253,67.1158024321894,58.288746197337225,65.52628782920067,59.85838772043941,65.52628782920067,96.72790004498155,96.72790004498155,65.52628782920067,100.0,64.45589644336856,85.9261659403279,63.343716998149176,85.9261659403279,81.7817184788306,88.43137966543131,85.9261659403279,62.193437230596714,75.84401156437751,85.73724696291063,85.9261659403279,85.9261659403279,85.9261659403279,85.9261659403279,70.9169394469065,73.51821764733582,85.9261659403279,62.193437230596714,76.86275933086262,76.06665215256554,85.9261659403279,81.92923735624956,61.28399121566845,73.01757253576034,73.01757253576034,70.9169394469065,70.9169394469065,69.74413182725523
pbs,65.52628782920067,70.36987469682589,100.0,71.9475865298736,71.9475865298736,100.0,70.36987469682589,65.52628782920067,68.44501077874139,65.52628782920067,65.52628782920067,100.0,65.52628782920067,63.784489936425274,96.72790004498155,88.43137966543131,74.44408238678304,87.97753708423154,62.26430245273031,71.00912053632923,65.99533978278531,65.60401895893501,64.45589644336856,63.343716998149176,65.29413899629394,62.26430245273031,65.60401895893501,63.71065599624735,96.72790004498155,72.62364764812122,64.45589644336856,72.0431657292691,72.91855412056492,74.5490352639489,63.5634369576612,70.9169394469065,100.0,87.97753708423154,100.0,70.36987469682589,96.72790004498155,76.74736090592295,76.74736090592295,60.59869892038341,100.0,73.51821764733582,100.0,65.21710036431148,65.52628782920067,61.422510474723666,70.55110040483402,100.0,71.9475865298736,95.37255186617253,64.45589644336856,100.0,64.00690049479714,97.68627593308626,67.27900044981558,92.68336207140476,67.27900044981558,62.052103792799485,65.52628782920067,67.27900044981558,96.72790004498155,68.78615581953284,65.60401895893501,67.27900044981558,67.27900044981558,67.27900044981558,57.08681139919045,63.784489936425274,68.78615581953284,67.27900044981558,96.72790004498155,71.00912053632923,63.71065599624735,67.27900044981558,74.02851176222671,97.68627593308626,62.33530100583307,76.74736090592295,63.784489936425274
peoplesdaily,57.21174088873189,65.52628782920067,71.9475865298736,63.5634369576612,63.5634369576612,71.9475865298736,65.52628782920067,57.21174088873189,63.784489936425274,62.90818152397119,88.2022758337376,57.21174088873189,65.52628782920067,55.79636376831898,62.90818152397119,90.18370013494467,97.68627593308626,85.73724696291063,74.13177852601804,64.00690049479714,71.66278315232111,90.18370013494467,74.5490352639489,74.33955877013513,54.424921344746444,71.380813850743,64.00690049479714,81.92923735624956,65.52628782920067,63.71065599624735,85.73724696291063,95.9925123614105,68.44501077874139,67.1158024321894,64.00690049479714,63.93261125269463,97.68627593308626,96.72790004498155,62.33530100583307,68.44501077874139,75.73345726396644,74.02851176222671,63.93261125269463,88.2022758337376,88.2022758337376,66.31166907878992,65.52628782920067,70.46034857307923,76.63253236019752,61.422510474723666,97.68627593308626,65.52628782920067,100.0,65.52628782920067,85.9261659403279,64.00690049479714,100.0,61.422510474723666,76.63253236019752,58.288746197337225,72.23531119703514,59.79176259197146,72.23531119703514,88.43137966543131,74.44408238678304,72.23531119703514,57.21174088873189,78.05008621421428,72.13907281903028,72.23531119703514,72.23531119703514,72.23531119703514,100.0,74.5490352639489,73.61948678444523,72.23531119703514,57.21174088873189,72.91855412056492,81.2032168226623,72.23531119703514,72.0431657292691,55.79636376831898,76.74736090592295
pjmedia,65.60401895893501,100.0,63.5634369576612,65.52628782920067,65.52628782920067,63.5634369576612,100.0,65.60401895893501,65.52628782920067,64.00690049479714,65.52628782920067,96.72790004498155,65.52628782920067,65.60401895893501,65.52628782920067,72.0431657292691,70.9169394469065,78.66851810318029,74.33955877013513,65.52628782920067,64.00690049479714,95.9925123614105,72.0431657292691,72.13907281903028,62.90818152397119,55.79636376831898,87.97753708423154,86.11765559851757,97.68627593308626,74.44408238678304,61.422510474723666,63.93261125269463,100.0,70.36987469682589,100.0,76.40455166747519,70.9169394469065,100.0,85.73724696291063,70.46034857307923,64.00690049479714,67.27900044981558,74.33955877013513,63.4168103570238,65.60401895893501,64.91063717737747,72.91855412056492,68.87202625507615,95.9925123614105,61.422510474723666,100.0,70.55110040483402,96.72790004498155,62.90818152397119,63.343716998149176,97.68627593308626,61.422510474723666,100.0,65.52628782920067,88.2022758337376,65.52628782920067,95.9925123614105,65.52628782920067,95.37255186617253,65.52628782920067,62.90818152397119,64.00690049479714,65.52628782920067,100.0,68.44501077874139,63.784489936425274,65.52628782920067,65.52628782920067,65.52628782920067,57.21174088873189,65.60401895893501,70.36987469682589,65.52628782920067,100.0,71.9475865298736,63.5634369576612,65.52628782920067,72.0431657292691
psychologytoday,70.36987469682589,71.9475865298736,65.52628782920067,72.0431657292691,72.0431657292691,65.52628782920067,71.9475865298736,70.36987469682589,65.52628782920067,65.52628782920067,95.9925123614105,62.193437230596714,95.9925123614105,65.52628782920067,93.0588277992588,61.422510474723666,63.93261125269463,68.95813423122166,72.13907281903028,63.784489936425274,95.9925123614105,81.4902074646901,74.02851176222671,76.86275933086262,63.784489936425274,76.74736090592295,96.72790004498155,88.2022758337376,64.00690049479714,68.78615581953284,69.74413182725523,74.33955877013513,88.2022758337376,92.32624540163198,93.0588277992588,74.44408238678304,63.93261125269463,97.68627593308626,95.9925123614105,66.7918123663747,100.0,61.98163410126261,72.0431657292691,86.11765559851757,63.784489936425274,71.66278315232111,68.44501077874139,95.9925123614105,94.33255663046423,61.422510474723666,100.0,97.68627593308626,64.00690049479714,64.00690049479714,85.9261659403279,67.27900044981558,76.63253236019752,65.52628782920067,100.0,64.45589644336856,64.45589644336856,96.72790004498155,72.0431657292691,85.9261659403279,64.45589644336856,92.68336207140476,64.45589644336856,70.64213276976082,63.71065599624735,64.45589644336856,88.2022758337376,75.73345726396644,62.90818152397119,64.45589644336856,64.45589644336856,64.45589644336856,64.45589644336856,72.91855412056492,75.73345726396644,64.45589644336856,88.2022758337376,74.5490352639489,71.66278315232111
rawstory,65.52628782920067,63.5634369576612,72.0431657292691,95.9925123614105,95.9925123614105,72.0431657292691,63.5634369576612,65.52628782920067,65.52628782920067,100.0,65.52628782920067,100.0,71.00912053632923,96.72790004498155,67.27900044981558,78.92097056791478,76.40455166747519,86.31182382406062,72.91855412056492,90.74510373234504,65.52628782920067,76.63253236019752,72.91855412056492,55.79636376831898,83.47670517273845,56.962244551971786,79.17648339777637,87.97753708423154,87.97753708423154,63.5634369576612,71.00912053632923,65.60401895893501,65.60401895893501,66.31166907878992,62.33530100583307,72.23531119703514,76.40455166747519,70.9169394469065,97.68627593308626,68.19155297838017,63.784489936425274,96.72790004498155,65.52628782920067,61.28399121566845,79.17648339777637,92.32624540163198,100.0,73.01757253576034,65.52628782920067,71.00912053632923,100.0,100.0,70.36987469682589,65.52628782920067,81.7817184788306,92.68336207140476,58.288746197337225,88.2022758337376,64.45589644336856,100.0,85.9261659403279,83.47670517273845,83.47670517273845,60.66669086246645,72.91855412056492,61.98163410126261,83.47670517273845,61.214917104043046,83.47670517273845,81.7817184788306,85.9261659403279,83.47670517273845,59.85838772043941,76.29138340031912,83.63950022490779,83.47670517273845,83.47670517273845,83.47670517273845,87.97753708423154,69.8327289960014,71.7573984977559,83.47670517273845,59.85838772043941
redstate,100.0,65.52628782920067,95.9925123614105,63.93261125269463,63.93261125269463,95.9925123614105,65.52628782920067,100.0,57.21174088873189,68.44501077874139,95.37255186617253,64.00690049479714,65.52628782920067,65.52628782920067,64.00690049479714,74.5490352639489,74.44408238678304,69.92158713012141,65.52628782920067,97.68627593308626,88.43137966543131,57.08681139919045,83.31549847893488,70.9169394469065,63.93261125269463,96.72790004498155,76.74736090592295,74.44408238678304,96.72790004498155,68.52995033852136,78.17237080795053,72.13907281903028,63.784489936425274,67.1158024321894,65.60401895893501,74.5490352639489,74.44408238678304,63.93261125269463,100.0,70.36987469682589,67.27900044981558,65.52628782920067,62.40643364532459,65.60401895893501,62.33530100583307,67.03450639325088,88.2022758337376,63.93261125269463,65.52628782920067,73.61948678444523,72.23531119703514,100.0,95.9925123614105,100.0,88.43137966543131,67.27900044981558,72.23531119703514,65.52628782920067,64.45589644336856,85.9261659403279,100.0,65.52628782920067,96.72790004498155,100.0,100.0,61.422510474723666,65.52628782920067,68.87202625507615,100.0,64.91063717737747,100.0,69.92158713012141,96.72790004498155,100.0,65.52628782920067,70.55110040483402,97.68627593308626,100.0,100.0,100.0,72.23531119703514,62.33530100583307,67.1158024321894
